,customer_id,entitlement_ts,market_raw,product_tier,activity_date
1683,10112,2026-01-13 12:00:00,España,FREE,2026-01-13
1684,10034,2026-01-09 12:00:00,España,FREE,2026-01-09
1685,10198,2026-01-09 12:00:00,México,FREE,2026-01-09
1686,10080,2026-01-16 12:00:00,España,PRO,2026-01-16
1687,10137,2026-01-11 12:00:00,España,FREE,2026-01-11
1688,10174,2026-01-12 12:00:00,Canada,PRO,2026-01-12
1689,10105,2026-01-06 12:00:00,United States,PRO,2026-01-06
1690,10140,2026-01-09 12:00:00,México,FREE,2026-01-09
1691,10067,2026-01-05 12:00:00,España,FREE,2026-01-05
1692,10006,2026-01-05 12:00:00,Canada,FREE,2026-01-05
1693,10074,2026-01-10 12:00:00,España,FREE,2026-01-10
1694,10009,2026-01-14 12:00:00,Canada,ENTERPRISE,2026-01-14
1695,10143,2026-01-14 12:00:00,United States,FREE,2026-01-14
1696,10187,2026-01-08 12:00:00,España,PRO,2026-01-08
1697,10122,2026-01-08 12:00:00,United States,FREE,2026-01-08
1698,10162,2026-01-16 12:00:00,España,ENTERPRISE,2026-01-16
1699,10174,2026-01-13 12:00:00,España,FREE,2026-01-13
1700,10058,2026-01-13 12:00:00,España,PRO,2026-01-13
1701,10020,2026-01-17 12:00:00,España,FREE,2026-01-17
1702,10176,2026-01-16 12:00:00,Brasil,PRO,2026-01-16
1703,10096,2026-01-12 12:00:00,España,FREE,2026-01-12
1704,10201,2026-01-15 12:00:00,Canada,FREE,2026-01-15
1705,10118,2026-01-05 12:00:00,Canada,ENTERPRISE,2026-01-05
1706,10212,2026-01-04 12:00:00,United States,FREE,2026-01-04
1707,10128,2026-01-09 12:00:00,United States,PRO,2026-01-09
1708,10177,2026-01-04 12:00:00,United States,PRO,2026-01-04
1709,10193,2026-01-12 12:00:00,México,FREE,2026-01-12
1710,10030,2026-01-11 12:00:00,México,PRO,2026-01-11
1711,10051,2026-01-02 12:00:00,United States,PRO,2026-01-02
1712,10216,2026-01-07 12:00:00,España,FREE,2026-01-07
1713,10050,2026-01-17 12:00:00,Brasil,FREE,2026-01-17
1714,10103,2026-01-15 12:00:00,España,ENTERPRISE,2026-01-15
1715,10138,2026-01-03 12:00:00,España,FREE,2026-01-03
1716,10089,2026-01-08 12:00:00,United States,ENTERPRISE,2026-01-08
1717,10165,2026-01-13 12:00:00,España,FREE,2026-01-13
1718,10039,2026-01-13 12:00:00,Canada,FREE,2026-01-13
1719,10211,2026-01-15 12:00:00,México,FREE,2026-01-15
1720,10213,2026-01-16 12:00:00,United States,FREE,2026-01-16
1721,10004,2026-01-04 12:00:00,Canada,PRO,2026-01-04
1722,10195,2026-01-15 12:00:00,España,FREE,2026-01-15
1723,10177,2026-01-10 12:00:00,España,FREE,2026-01-10
1724,10165,2026-01-03 12:00:00,España,PRO,2026-01-03
1725,10021,2026-01-12 12:00:00,Brasil,PRO,2026-01-12
1726,10194,2026-01-16 12:00:00,Brasil,PRO,2026-01-16
1727,10078,2026-01-03 12:00:00,United States,PRO,2026-01-03
1728,10084,2026-01-18 12:00:00,Brasil,FREE,2026-01-18
1729,10175,2026-01-16 12:00:00,Canada,PRO,2026-01-16
1730,10173,2026-01-06 12:00:00,España,PRO,2026-01-06
1731,10094,2026-01-12 12:00:00,Canada,PRO,2026-01-12
1732,10013,2026-01-06 12:00:00,México,ENTERPRISE,2026-01-06
1733,10155,2026-01-01 12:00:00,Canada,PRO,2026-01-01
1734,10142,2026-01-02 12:00:00,Brasil,PRO,2026-01-02
1735,10044,2026-01-06 12:00:00,España,PRO,2026-01-06
1736,10031,2026-01-13 12:00:00,Brasil,FREE,2026-01-13
1737,10095,2026-01-10 12:00:00,Canada,ENTERPRISE,2026-01-10
1738,10210,2026-01-15 12:00:00,United States,ENTERPRISE,2026-01-15
1739,10105,2026-01-01 12:00:00,España,FREE,2026-01-01
1740,10018,2026-01-05 12:00:00,United States,ENTERPRISE,2026-01-05
1741,10164,2026-01-18 12:00:00,Canada,ENTERPRISE,2026-01-18
1742,10050,2026-01-02 12:00:00,Brasil,ENTERPRISE,2026-01-02
1743,10201,2026-01-09 12:00:00,Canada,ENTERPRISE,2026-01-09
1744,10035,2026-01-01 12:00:00,México,PRO,2026-01-01
1745,10116,2026-01-13 12:00:00,United States,FREE,2026-01-13
1746,10003,2026-01-15 12:00:00,Brasil,PRO,2026-01-15
1747,10162,2026-01-13 12:00:00,Canada,PRO,2026-01-13
1748,10098,2026-01-09 12:00:00,United States,PRO,2026-01-09
1749,10104,2026-01-14 12:00:00,United States,FREE,2026-01-14
1750,10211,2026-01-05 12:00:00,España,FREE,2026-01-05
1751,10020,2026-01-15 12:00:00,España,PRO,2026-01-15
1752,10023,2026-01-06 12:00:00,United States,FREE,2026-01-06
1753,10196,2026-01-11 12:00:00,México,PRO,2026-01-11
1754,10113,2026-01-13 12:00:00,Brasil,FREE,2026-01-13
1755,10040,2026-01-01 12:00:00,United States,PRO,2026-01-01
1756,10048,2026-01-15 12:00:00,España,FREE,2026-01-15
1757,10036,2026-01-15 12:00:00,Canada,PRO,2026-01-15
1758,10032,2026-01-09 12:00:00,Canada,FREE,2026-01-09
1759,10152,2026-01-11 12:00:00,Brasil,PRO,2026-01-11
1760,10155,2026-01-05 12:00:00,Canada,PRO,2026-01-05
1761,10164,2026-01-08 12:00:00,España,ENTERPRISE,2026-01-08
1762,10207,2026-01-02 12:00:00,Brasil,ENTERPRISE,2026-01-02
1763,10071,2026-01-07 12:00:00,Canada,FREE,2026-01-07
1764,10137,2026-01-14 12:00:00,United States,FREE,2026-01-14
1765,10046,2026-01-18 12:00:00,United States,FREE,2026-01-18
1766,10026,2026-01-18 12:00:00,España,FREE,2026-01-18
1767,10052,2026-01-14 12:00:00,Brasil,FREE,2026-01-14
1768,10186,2026-01-05 12:00:00,United States,FREE,2026-01-05
1769,10027,2026-01-05 12:00:00,México,FREE,2026-01-05
1770,10047,2026-01-04 12:00:00,España,PRO,2026-01-04
1771,10002,2026-01-03 12:00:00,España,PRO,2026-01-03
1772,10080,2026-01-10 12:00:00,México,PRO,2026-01-10
1773,10006,2026-01-04 12:00:00,Canada,PRO,2026-01-04
1774,10073,2026-01-06 12:00:00,Brasil,FREE,2026-01-06
1775,10164,2026-01-02 12:00:00,Brasil,FREE,2026-01-02
1776,10126,2026-01-14 12:00:00,España,PRO,2026-01-14
1777,10071,2026-01-03 12:00:00,España,PRO,2026-01-03
1778,10077,2026-01-01 12:00:00,Brasil,PRO,2026-01-01
1779,10176,2026-01-12 12:00:00,United States,PRO,2026-01-12
1780,10144,2026-01-05 12:00:00,España,ENTERPRISE,2026-01-05
1781,10163,2026-01-02 12:00:00,Canada,FREE,2026-01-02
1782,10042,2026-01-07 12:00:00,México,FREE,2026-01-07
1783,10167,2026-01-08 12:00:00,United States,PRO,2026-01-08
1784,10154,2026-01-14 12:00:00,España,PRO,2026-01-14
1785,10009,2026-01-01 12:00:00,Canada,FREE,2026-01-01
1786,10000,2026-01-15 12:00:00,Canada,PRO,2026-01-15
1787,10150,2026-01-05 12:00:00,España,PRO,2026-01-05
1788,10053,2026-01-02 12:00:00,España,FREE,2026-01-02
1789,10059,2026-01-09 12:00:00,Brasil,FREE,2026-01-09
1790,10114,2026-01-11 12:00:00,España,PRO,2026-01-11
1791,10143,2026-01-04 12:00:00,Canada,PRO,2026-01-04
1792,10126,2026-01-16 12:00:00,Brasil,PRO,2026-01-16
1793,10046,2026-01-03 12:00:00,México,FREE,2026-01-03
1794,10123,2026-01-17 12:00:00,Canada,FREE,2026-01-17
1795,10197,2026-01-08 12:00:00,United States,PRO,2026-01-08
1796,10171,2026-01-06 12:00:00,España,PRO,2026-01-06
1797,10131,2026-01-09 12:00:00,Canada,FREE,2026-01-09
1798,10219,2026-01-02 12:00:00,Brasil,FREE,2026-01-02
1799,10023,2026-01-05 12:00:00,Brasil,PRO,2026-01-05
