event_date,region,park_name,team_id,team_name,volunteer_id,volunteer_experience,minutes_observed,weather,fireflies_counted
2025-08-15,Northwoods,Moonlake Reserve,T017,Night Trackers 17,V03399,beginner,30,cloudy,18
2025-07-25,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V03130,intermediate,30,humid,12
2025-06-18,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V02065,advanced,45,humid,37
2025-07-19,High Plains,Prairie Star Field,T048,Field Flickers 48,V03346,intermediate,30,cloudy,12
2025-06-02,Appalachia,Cedar Echo Preserve,T098,Dusk Patrol 98,V01924,beginner,40,clear,22
2025-07-16,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V01183,intermediate,90,humid,43
2025-08-11,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V03504,intermediate,45,cloudy,37
2025-06-26,Appalachia,Cedar Echo Preserve,T097,Field Flickers 97,V03806,advanced,60,clear,61
2025-06-24,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V03137,beginner,40,cloudy,29
2025-07-08,High Plains,Dry Creek Reserve,T053,Night Trackers 53,V02443,intermediate,45,cloudy,21
2025-06-06,Riverlands,Willow Marsh,T035,Night Trackers 35,V03403,beginner,30,cloudy,19
2025-08-06,High Plains,Sage Flat Park,T062,Lantern Watch 62,V02760,beginner,60,humid,23
2025-06-26,Riverlands,Willow Marsh,T031,Twilight Counters 31,V00040,beginner,30,clear,14
2025-08-22,Coastal,Saltwind Dunes,T065,Twilight Counters 65,V03949,intermediate,90,cloudy,38
2025-06-19,Riverlands,Blue Heron Point,T038,Dusk Patrol 38,V03894,intermediate,60,light_rain,35
2025-07-26,Northwoods,Silver Fern Preserve,T009,Night Trackers 9,V00830,beginner,45,cloudy,12
2025-08-29,Appalachia,Moss Lantern Park,T088,Lantern Watch 88,V00006,beginner,40,clear,34
2025-07-30,Riverlands,Otter Bend Park,T024,Lantern Watch 24,V03093,advanced,40,humid,22
2025-08-24,Coastal,Harbor Mist Park,T075,Night Trackers 75,V03041,beginner,45,clear,20
2025-08-20,Coastal,Driftwood Cove,T076,Glow Seekers 76,V03467,intermediate,45,cloudy,27
2025-06-15,Riverlands,Willow Marsh,T036,Night Trackers 36,V00698,intermediate,60,cloudy,40
2025-06-21,Appalachia,Blackberry Ridge,T087,Twilight Counters 87,V03457,beginner,40,humid,28
2025-06-03,High Plains,Dry Creek Reserve,T052,Twilight Counters 52,V00874,beginner,60,foggy,14
2025-06-05,Coastal,Harbor Mist Park,T070,Field Flickers 70,V00495,advanced,60,light_rain,30
2025-08-24,Appalachia,Blackberry Ridge,T087,Twilight Counters 87,V02201,beginner,30,humid,22
2025-06-30,High Plains,Sage Flat Park,T060,Spark Scouts 60,V03187,advanced,45,humid,18
2025-08-30,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V00159,advanced,45,cloudy,25
2025-08-27,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V02135,intermediate,60,light_rain,50
2025-07-21,Riverlands,Blue Heron Point,T041,Dusk Patrol 41,V03103,intermediate,45,clear,28
2025-06-16,Appalachia,Blackberry Ridge,T085,Spark Scouts 85,V02607,advanced,40,humid,42
2025-08-28,Riverlands,Otter Bend Park,T028,Glow Seekers 28,V01664,intermediate,30,foggy,24
2025-07-01,Appalachia,Moss Lantern Park,T091,Lantern Watch 91,V02920,advanced,40,humid,53
2025-08-10,Appalachia,Blackberry Ridge,T087,Twilight Counters 87,V03585,intermediate,40,clear,29
2025-06-10,High Plains,Prairie Star Field,T047,Spark Scouts 47,V02375,beginner,30,clear,5
2025-07-05,Coastal,Saltwind Dunes,T067,Spark Scouts 67,V02488,beginner,75,humid,29
2025-06-07,Appalachia,Moss Lantern Park,T088,Lantern Watch 88,V03891,beginner,45,cloudy,25
2025-07-12,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V00878,advanced,40,cloudy,16
2025-06-21,Coastal,Harbor Mist Park,T071,Spark Scouts 71,V00618,beginner,60,clear,37
2025-06-10,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V02536,beginner,30,foggy,18
2025-06-28,High Plains,Sage Flat Park,T060,Spark Scouts 60,V02491,advanced,45,clear,21
2025-08-20,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V02906,intermediate,45,humid,13
2025-08-27,Coastal,Harbor Mist Park,T075,Night Trackers 75,V01471,intermediate,45,light_rain,19
2025-07-29,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V02306,advanced,30,humid,15
2025-06-02,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V02612,beginner,45,clear,29
2025-07-24,Coastal,Driftwood Cove,T080,Spark Scouts 80,V01659,intermediate,75,clear,38
2025-07-31,Northwoods,Pine Hollow Park,T006,Twilight Counters 6,V03508,intermediate,30,cloudy,17
2025-07-21,Northwoods,Moonlake Reserve,T020,Lantern Watch 20,V00614,beginner,20,humid,8
2025-07-03,Riverlands,Blue Heron Point,T043,Moon Chasers 43,V03694,beginner,60,light_rain,23
2025-08-27,High Plains,Sage Flat Park,T061,Moon Chasers 61,V02115,intermediate,40,clear,21
2025-06-16,Riverlands,Willow Marsh,T036,Night Trackers 36,V01974,advanced,75,clear,57
2025-08-16,Appalachia,Moss Lantern Park,T094,Spark Scouts 94,V03424,beginner,75,humid,62
2025-07-11,High Plains,Prairie Star Field,T046,Night Trackers 46,V02168,beginner,60,clear,27
2025-08-22,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V03610,intermediate,60,cloudy,32
2025-07-12,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V03317,intermediate,30,cloudy,14
2025-07-07,High Plains,Dry Creek Reserve,T051,Night Trackers 51,V02326,intermediate,40,clear,14
2025-06-27,Appalachia,Cedar Echo Preserve,T097,Field Flickers 97,V02759,advanced,40,clear,33
2025-06-22,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V00274,beginner,90,clear,44
2025-07-03,Appalachia,Blackberry Ridge,T086,Moon Chasers 86,V03119,intermediate,90,light_rain,73
2025-08-21,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V00150,beginner,45,cloudy,26
2025-06-20,Coastal,Driftwood Cove,T077,Spark Scouts 77,V02779,beginner,20,foggy,5
2025-07-13,High Plains,Prairie Star Field,T044,Field Flickers 44,V00248,advanced,45,light_rain,7
2025-08-06,Northwoods,Silver Fern Preserve,T008,Lantern Watch 8,V01646,beginner,90,cloudy,39
2025-08-19,High Plains,Dry Creek Reserve,T055,Twilight Counters 55,V03027,beginner,45,light_rain,4
2025-07-26,High Plains,Sage Flat Park,T063,Lantern Watch 63,V03173,intermediate,30,clear,17
2025-08-06,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V00549,intermediate,60,clear,51
2025-08-21,Riverlands,Blue Heron Point,T042,Field Flickers 42,V00869,beginner,40,clear,33
2025-07-17,Appalachia,Moss Lantern Park,T088,Lantern Watch 88,V00849,intermediate,40,humid,36
2025-06-17,High Plains,Prairie Star Field,T047,Spark Scouts 47,V01203,beginner,30,foggy,5
2025-06-22,Northwoods,Moonlake Reserve,T019,Twilight Counters 19,V03784,beginner,90,cloudy,47
2025-06-19,Coastal,Harbor Mist Park,T075,Night Trackers 75,V01223,intermediate,90,humid,46
2025-06-26,Appalachia,Moss Lantern Park,T088,Lantern Watch 88,V01804,advanced,30,cloudy,23
2025-06-14,High Plains,Sage Flat Park,T063,Lantern Watch 63,V02022,intermediate,30,foggy,5
2025-07-22,Riverlands,Blue Heron Point,T039,Spark Scouts 39,V03107,intermediate,40,clear,22
2025-07-08,Northwoods,Pine Hollow Park,T005,Dusk Patrol 5,V03129,beginner,45,foggy,20
2025-07-08,Coastal,Saltwind Dunes,T068,Spark Scouts 68,V03845,advanced,45,clear,31
2025-06-08,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V00961,intermediate,30,clear,9
2025-07-03,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V03294,intermediate,30,light_rain,16
2025-08-20,Northwoods,Silver Fern Preserve,T009,Night Trackers 9,V00471,beginner,20,humid,13
2025-08-13,Riverlands,Willow Marsh,T032,Spark Scouts 32,V01201,intermediate,45,foggy,35
2025-07-11,Appalachia,Cedar Echo Preserve,T099,Moon Chasers 99,V03586,beginner,40,light_rain,24
2025-07-12,Riverlands,Willow Marsh,T032,Spark Scouts 32,V03307,beginner,40,clear,31
2025-08-16,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V01614,advanced,30,light_rain,13
2025-06-18,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V03270,beginner,45,cloudy,21
2025-08-28,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V02438,beginner,30,clear,12
2025-07-07,Coastal,Harbor Mist Park,T069,Spark Scouts 69,V02958,beginner,60,humid,31
2025-08-02,Riverlands,Willow Marsh,T034,Glow Seekers 34,V03697,beginner,60,humid,50
2025-06-30,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V00478,beginner,30,foggy,9
2025-08-14,Riverlands,Otter Bend Park,T028,Glow Seekers 28,V02250,intermediate,30,cloudy,23
2025-08-26,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V01123,beginner,45,humid,23
2025-08-30,High Plains,Dry Creek Reserve,T053,Night Trackers 53,V02401,advanced,40,humid,23
2025-06-25,High Plains,Sage Flat Park,T060,Spark Scouts 60,V02306,beginner,45,foggy,7
2025-07-23,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V01736,beginner,30,clear,15
2025-06-22,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V02612,intermediate,45,humid,15
2025-06-11,Northwoods,Moonlake Reserve,T019,Twilight Counters 19,V02229,intermediate,60,cloudy,27
2025-06-30,Northwoods,Silver Fern Preserve,T010,Field Flickers 10,V02361,advanced,75,clear,45
2025-06-07,Riverlands,Blue Heron Point,T039,Spark Scouts 39,V00552,beginner,20,humid,16
2025-06-04,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V00803,beginner,30,foggy,6
2025-06-29,Coastal,Harbor Mist Park,T071,Spark Scouts 71,V00530,advanced,60,foggy,15
2025-07-21,Northwoods,Pine Hollow Park,T005,Dusk Patrol 5,V02093,beginner,45,foggy,15
2025-07-08,Coastal,Driftwood Cove,T078,Lantern Watch 78,V01295,beginner,60,humid,26
2025-06-29,Riverlands,Blue Heron Point,T038,Dusk Patrol 38,V00924,beginner,40,cloudy,27
2025-07-17,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V00368,advanced,40,clear,26
2025-06-28,Appalachia,Moss Lantern Park,T088,Lantern Watch 88,V03939,beginner,30,foggy,14
2025-07-27,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V03553,intermediate,60,clear,48
2025-06-28,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V00803,advanced,75,clear,49
2025-08-23,Northwoods,Pine Hollow Park,T006,Twilight Counters 6,V01695,beginner,60,humid,28
2025-07-21,High Plains,Dry Creek Reserve,T051,Night Trackers 51,V01619,beginner,90,foggy,19
2025-07-29,High Plains,Sage Flat Park,T058,Spark Scouts 58,V03893,intermediate,45,light_rain,22
2025-06-21,Northwoods,Pine Hollow Park,T005,Dusk Patrol 5,V01139,beginner,30,cloudy,18
2025-08-17,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V00260,advanced,75,clear,44
2025-07-26,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V03685,intermediate,75,clear,68
2025-07-07,Riverlands,Blue Heron Point,T042,Field Flickers 42,V01890,intermediate,45,clear,28
2025-08-16,Appalachia,Blackberry Ridge,T082,Moon Chasers 82,V00150,intermediate,30,clear,23
2025-07-28,Appalachia,Cedar Echo Preserve,T100,Field Flickers 100,V02909,beginner,75,cloudy,46
2025-07-04,High Plains,Sage Flat Park,T058,Spark Scouts 58,V00330,intermediate,75,humid,32
2025-07-23,Appalachia,Moss Lantern Park,T091,Lantern Watch 91,V00123,intermediate,30,humid,27
2025-08-21,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V00230,advanced,20,humid,4
2025-07-05,High Plains,Prairie Star Field,T048,Field Flickers 48,V02352,beginner,30,clear,9
2025-07-18,Northwoods,Moonlake Reserve,T019,Twilight Counters 19,V00967,beginner,60,cloudy,35
2025-08-26,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V02823,intermediate,60,humid,26
2025-06-04,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V00774,beginner,60,light_rain,10
2025-08-14,Appalachia,Moss Lantern Park,T094,Spark Scouts 94,V03537,advanced,30,clear,28
2025-07-15,Riverlands,Willow Marsh,T036,Night Trackers 36,V01723,beginner,30,humid,21
2025-06-19,Appalachia,Blackberry Ridge,T087,Twilight Counters 87,V01890,intermediate,30,light_rain,18
2025-07-28,Riverlands,Willow Marsh,T033,Glow Seekers 33,V02191,beginner,20,light_rain,5
2025-08-11,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V00037,beginner,20,humid,13
2025-06-11,Riverlands,Willow Marsh,T033,Glow Seekers 33,V01619,beginner,30,clear,16
2025-06-22,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V02769,intermediate,60,clear,26
2025-07-05,Appalachia,Cedar Echo Preserve,T098,Dusk Patrol 98,V01720,beginner,45,light_rain,19
2025-08-20,Coastal,Harbor Mist Park,T071,Spark Scouts 71,V03554,beginner,30,foggy,10
2025-08-31,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V01465,beginner,90,clear,84
2025-06-19,Coastal,Driftwood Cove,T077,Spark Scouts 77,V01360,beginner,20,clear,8
2025-06-08,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V03328,advanced,45,clear,41
2025-08-12,Coastal,Driftwood Cove,T076,Glow Seekers 76,V03559,intermediate,60,clear,34
2025-06-30,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V03089,beginner,45,clear,15
2025-08-08,High Plains,Dry Creek Reserve,T052,Twilight Counters 52,V01779,beginner,75,clear,38
2025-08-24,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V01694,advanced,40,clear,28
2025-07-30,High Plains,Sage Flat Park,T062,Lantern Watch 62,V01581,intermediate,60,cloudy,30
2025-06-30,Coastal,Harbor Mist Park,T069,Spark Scouts 69,V01110,beginner,60,light_rain,13
2025-08-10,Northwoods,Moonlake Reserve,T017,Night Trackers 17,V03475,intermediate,40,light_rain,8
2025-07-13,Riverlands,Blue Heron Point,T039,Spark Scouts 39,V01852,beginner,60,clear,41
2025-06-28,Riverlands,Willow Marsh,T032,Spark Scouts 32,V03338,beginner,40,humid,25
2025-08-27,Northwoods,Moonlake Reserve,T019,Twilight Counters 19,V00125,beginner,60,foggy,19
2025-07-31,Coastal,Driftwood Cove,T078,Lantern Watch 78,V03333,advanced,40,clear,30
2025-06-09,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V01248,advanced,40,foggy,35
2025-06-21,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V00611,intermediate,75,clear,59
2025-08-19,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V03416,intermediate,45,clear,36
2025-08-13,High Plains,Sage Flat Park,T061,Moon Chasers 61,V02273,beginner,45,humid,12
2025-06-04,Riverlands,Willow Marsh,T031,Twilight Counters 31,V02136,beginner,30,humid,26
2025-07-19,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V00051,intermediate,60,cloudy,31
2025-08-30,Coastal,Harbor Mist Park,T072,Twilight Counters 72,V01843,advanced,30,cloudy,17
2025-08-10,High Plains,Dry Creek Reserve,T051,Night Trackers 51,V01357,beginner,75,foggy,15
2025-06-19,High Plains,Dry Creek Reserve,T050,Glow Seekers 50,V02587,intermediate,75,clear,31
2025-06-18,Riverlands,Willow Marsh,T029,Lantern Watch 29,V03504,beginner,60,humid,32
2025-06-28,Northwoods,Silver Fern Preserve,T011,Night Trackers 11,V03365,beginner,60,cloudy,29
2025-08-22,Riverlands,Otter Bend Park,T026,Spark Scouts 26,V03398,advanced,45,foggy,36
2025-07-10,Riverlands,Willow Marsh,T033,Glow Seekers 33,V01598,beginner,45,humid,31
2025-06-06,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V02284,intermediate,20,humid,6
2025-08-06,Northwoods,Silver Fern Preserve,T008,Lantern Watch 8,V01900,intermediate,30,humid,15
2025-07-07,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V00216,intermediate,30,foggy,23
2025-06-20,Riverlands,Willow Marsh,T036,Night Trackers 36,V00566,beginner,45,clear,23
2025-06-08,Coastal,Harbor Mist Park,T070,Field Flickers 70,V02614,intermediate,20,light_rain,4
2025-07-22,High Plains,Prairie Star Field,T046,Night Trackers 46,V02284,intermediate,40,clear,13
2025-08-01,High Plains,Prairie Star Field,T046,Night Trackers 46,V03138,intermediate,60,clear,31
2025-08-10,Northwoods,Moonlake Reserve,T018,Moon Chasers 18,V00264,intermediate,30,clear,21
2025-06-27,Appalachia,Cedar Echo Preserve,T098,Dusk Patrol 98,V01337,beginner,60,clear,45
2025-07-26,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V02248,intermediate,60,cloudy,33
2025-08-07,Northwoods,Moonlake Reserve,T017,Night Trackers 17,V02235,beginner,45,clear,29
2025-07-15,Coastal,Driftwood Cove,T078,Lantern Watch 78,V00746,beginner,40,cloudy,20
2025-06-17,Appalachia,Cedar Echo Preserve,T097,Field Flickers 97,V00771,intermediate,45,foggy,25
2025-06-17,High Plains,Prairie Star Field,T044,Field Flickers 44,V03344,beginner,20,light_rain,2
2025-07-30,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V00611,intermediate,60,humid,58
2025-08-03,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V00173,beginner,40,humid,12
2025-07-19,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V01443,intermediate,40,cloudy,20
2025-08-17,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V03816,beginner,40,humid,25
2025-08-08,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V03299,beginner,60,light_rain,19
2025-07-12,Coastal,Driftwood Cove,T076,Glow Seekers 76,V00358,intermediate,45,clear,23
2025-08-27,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V02958,beginner,45,humid,26
2025-07-07,Riverlands,Willow Marsh,T031,Twilight Counters 31,V03850,beginner,40,clear,25
2025-07-04,Riverlands,Willow Marsh,T033,Glow Seekers 33,V02863,beginner,40,clear,31
2025-06-08,High Plains,Dry Creek Reserve,T055,Twilight Counters 55,V00480,advanced,90,humid,52
2025-07-02,Riverlands,Otter Bend Park,T028,Glow Seekers 28,V00269,advanced,40,clear,29
2025-08-10,High Plains,Prairie Star Field,T047,Spark Scouts 47,V00288,intermediate,60,cloudy,30
2025-06-08,Appalachia,Cedar Echo Preserve,T099,Moon Chasers 99,V03499,advanced,30,clear,17
2025-07-10,Northwoods,Moonlake Reserve,T019,Twilight Counters 19,V01976,beginner,45,humid,25
2025-08-27,High Plains,Dry Creek Reserve,T053,Night Trackers 53,V02175,beginner,40,foggy,12
2025-06-03,Riverlands,Blue Heron Point,T042,Field Flickers 42,V03752,beginner,60,clear,34
2025-08-08,Riverlands,Blue Heron Point,T037,Lantern Watch 37,V02904,intermediate,75,humid,62
2025-08-04,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V01574,beginner,45,light_rain,5
2025-06-25,Northwoods,Silver Fern Preserve,T013,Dusk Patrol 13,V03327,advanced,45,humid,36
2025-07-07,High Plains,Sage Flat Park,T063,Lantern Watch 63,V01487,beginner,30,foggy,8
2025-06-23,Northwoods,Pine Hollow Park,T006,Twilight Counters 6,V02426,beginner,30,light_rain,6
2025-06-01,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V01300,beginner,45,clear,16
2025-08-09,Appalachia,Blackberry Ridge,T085,Spark Scouts 85,V03974,beginner,90,clear,89
2025-06-03,Coastal,Harbor Mist Park,T069,Spark Scouts 69,V01674,intermediate,40,humid,16
2025-08-09,Appalachia,Moss Lantern Park,T092,Lantern Watch 92,V02985,beginner,60,cloudy,28
2025-07-21,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V02402,intermediate,30,cloudy,19
2025-07-11,Riverlands,Willow Marsh,T034,Glow Seekers 34,V03358,beginner,60,humid,45
2025-07-05,Appalachia,Blackberry Ridge,T087,Twilight Counters 87,V01728,advanced,30,foggy,28
2025-07-05,Appalachia,Cedar Echo Preserve,T099,Moon Chasers 99,V03833,beginner,20,foggy,14
2025-06-06,Northwoods,Silver Fern Preserve,T009,Night Trackers 9,V01736,intermediate,40,cloudy,22
2025-07-11,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V00371,intermediate,40,humid,31
2025-07-25,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V01324,advanced,75,foggy,54
2025-08-31,High Plains,Prairie Star Field,T045,Moon Chasers 45,V00053,advanced,60,cloudy,36
2025-08-29,High Plains,Dry Creek Reserve,T050,Glow Seekers 50,V03517,beginner,20,cloudy,10
2025-06-30,Appalachia,Cedar Echo Preserve,T100,Field Flickers 100,V01302,beginner,30,clear,19
2025-06-20,Coastal,Harbor Mist Park,T071,Spark Scouts 71,V00271,beginner,40,cloudy,11
2025-08-30,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V01346,beginner,45,cloudy,22
2025-06-22,High Plains,Prairie Star Field,T049,Spark Scouts 49,V03658,intermediate,40,humid,18
2025-08-10,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V02588,beginner,40,humid,19
2025-08-04,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V00760,beginner,75,humid,39
2025-07-05,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V00012,beginner,40,clear,35
2025-08-15,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V03361,beginner,40,humid,33
2025-07-04,High Plains,Dry Creek Reserve,T052,Twilight Counters 52,V00869,advanced,30,humid,15
2025-07-11,High Plains,Prairie Star Field,T045,Moon Chasers 45,V00681,intermediate,40,light_rain,4
2025-08-09,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V02459,intermediate,40,cloudy,27
2025-06-01,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V00221,advanced,75,humid,68
2025-06-03,Riverlands,Blue Heron Point,T037,Lantern Watch 37,V02818,beginner,75,cloudy,32
2025-08-10,High Plains,Prairie Star Field,T049,Spark Scouts 49,V00630,beginner,45,light_rain,12
2025-07-29,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V02730,beginner,75,cloudy,43
2025-07-13,Northwoods,Silver Fern Preserve,T010,Field Flickers 10,V00021,intermediate,30,clear,14
2025-06-19,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V01000,advanced,75,clear,56
2025-07-17,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V00161,intermediate,60,clear,39
2025-08-08,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V00639,advanced,90,cloudy,47
2025-08-19,Appalachia,Moss Lantern Park,T094,Spark Scouts 94,V02420,intermediate,60,clear,52
