account_id,region_code,ticket_id,ticket_open_date,issue_type
30238,SW,90702,2025-10-08,Billing
30238,SW,90703,2025-03-19,Login
30238,SW,90704,2025-11-23,Login
30238,SW,90705,2025-04-10,Billing
30238,W,90706,2025-10-30,Feature Request
30238,W,90707,2025-08-27,Feature Request
30238,W,90708,2025-12-12,Billing
30239,MW,90709,2025-05-19,Other
30239,MW,90710,2025-05-15,Feature Request
30239,MW,90711,2025-09-01,Login
30240,SE,90712,2025-07-01,Bug
30240,SE,90713,2025-12-28,Billing
30240,MW,90714,2025-02-22,Billing
30240,MW,90715,2025-12-22,Other
30240,MW,90716,2025-06-28,Other
30240,NE,90717,2025-02-28,Billing
30241,MW,90718,2025-09-14,Other
30241,MW,90719,2025-05-29,Feature Request
30241,SE,90720,2025-01-16,Feature Request
30241,SE,90721,2025-05-09,Feature Request
30241,SE,90722,2025-09-01,Billing
30241,SE,90723,2025-12-20,Feature Request
30241,SE,90724,2025-01-03,Login
30241,NE,90725,2025-02-13,Bug
30242,NE,90726,2025-01-24,Feature Request
30242,NE,90727,2025-04-09,Other
30242,NE,90728,2025-06-20,Feature Request
30242,MW,90729,2025-05-03,Feature Request
30242,MW,90730,2025-05-10,Feature Request
30242,SW,90731,2025-12-13,Feature Request
30243,SE,90732,2025-08-05,Feature Request
30243,SE,90733,2025-04-06,Login
30243,SE,90734,2025-02-02,Other
30244,NE,90735,2025-04-28,Feature Request
30245,MW,90736,2025-08-18,Login
30245,MW,90737,2025-09-30,Billing
30245,W,90738,2025-12-31,Feature Request
30245,SW,90739,2025-05-08,Bug
30245,SW,90740,2025-10-12,Other
30245,SW,90741,2025-08-06,Feature Request
30245,SW,90742,2025-08-08,Login
30246,MW,90743,2025-11-25,Other
30247,NE,90744,2025-08-30,Feature Request
30247,W,90745,2025-04-08,Bug
30247,SE,90746,2025-06-30,Billing
30247,SE,90747,2025-04-13,Login
30247,SE,90748,2025-10-12,Login
30247,SE,90749,2025-11-11,Login
30248,W,90750,2025-04-08,Feature Request
30248,W,90751,2025-06-25,Login
30248,SE,90752,2025-03-16,Bug
30248,SE,90753,2025-01-23,Other
30248,SW,90754,2025-02-14,Other
30248,SW,90755,2025-04-02,Other
30249,W,90756,2025-02-03,Feature Request
30249,W,90757,2025-07-15,Other
30249,SW,90758,2025-09-04,Other
30250,NE,90759,2025-06-05,Bug
30250,NE,90760,2025-01-23,Bug
30251,NE,90761,2025-02-19,Billing
30252,MW,90762,2025-07-05,Feature Request
30252,MW,90763,2025-01-20,Feature Request
30252,MW,90764,2025-04-26,Feature Request
30252,MW,90765,2025-12-15,Bug
30252,MW,90766,2025-02-22,Bug
30252,SW,90767,2025-12-07,Billing
30252,SW,90768,2025-09-22,Feature Request
30252,SW,90769,2025-06-18,Login
30253,W,90770,2025-10-17,Login
30254,W,90771,2025-05-17,Billing
30255,W,90772,2025-09-13,Bug
30255,W,90773,2025-05-21,Login
30255,W,90774,2025-07-27,Feature Request
30255,SE,90775,2025-09-20,Login
30256,SE,90776,2025-02-07,Bug
30256,MW,90777,2025-08-12,Bug
30256,W,90778,2025-02-21,Login
30256,W,90779,2025-12-22,Bug
30257,MW,90780,2025-01-07,Bug
30257,MW,90781,2025-02-14,Bug
30257,MW,90782,2025-10-04,Feature Request
30257,SW,90783,2025-09-16,Billing
30258,SW,90784,2025-10-12,Billing
30258,W,90785,2025-02-06,Other
30258,W,90786,2025-02-14,Feature Request
30259,SE,90787,2025-02-22,Other
30259,SE,90788,2025-10-15,Billing
30260,MW,90789,2025-09-26,Feature Request
30260,NE,90790,2025-10-06,Billing
30261,SW,90791,2025-03-10,Billing
30261,SW,90792,2025-09-27,Feature Request
30261,SW,90793,2025-12-20,Feature Request
30261,SW,90794,2025-12-17,Bug
30261,W,90795,2025-04-10,Other
30261,W,90796,2025-04-13,Feature Request
30261,W,90797,2025-04-29,Login
30261,W,90798,2025-11-01,Feature Request
30261,SE,90799,2025-03-19,Other
30261,SE,90800,2025-01-13,Feature Request
30261,SE,90801,2025-10-28,Other
30261,SE,90802,2025-01-17,Billing
30261,SE,90803,2025-02-12,Feature Request
30262,W,90804,2025-07-31,Bug
30262,W,90805,2025-08-02,Other
30262,W,90806,2025-10-11,Other
30263,MW,90807,2025-04-04,Login
30263,SW,90808,2025-08-13,Feature Request
30264,NE,90809,2025-04-01,Feature Request
30264,MW,90810,2025-10-16,Login
30265,W,90811,2025-01-19,Other
30265,W,90812,2025-04-16,Login
30265,W,90813,2025-09-05,Bug
30265,W,90814,2025-05-22,Login
30265,MW,90815,2025-10-25,Login
30265,MW,90816,2025-12-17,Bug
30265,MW,90817,2025-11-28,Bug
30266,SW,90818,2025-07-27,Bug
30266,SW,90819,2025-09-05,Billing
30266,SE,90820,2025-11-07,Login
30267,NE,90821,2025-12-20,Feature Request
30267,NE,90822,2025-11-01,Billing
30267,NE,90823,2025-07-07,Login
30267,NE,90824,2025-06-30,Other
30267,SE,90825,2025-02-08,Bug
30267,SE,90826,2025-01-10,Bug
30267,SE,90827,2025-10-29,Bug
30268,W,90828,2025-07-12,Login
30269,SW,90829,2025-01-19,Feature Request
30269,SW,90830,2025-11-14,Billing
30269,SW,90831,2025-02-26,Bug
30270,MW,90832,2025-03-29,Feature Request
30270,NE,90833,2025-05-21,Bug
30271,MW,90834,2025-02-21,Other
30271,MW,90835,2025-07-31,Login
30271,NE,90836,2025-10-31,Bug
30271,NE,90837,2025-02-08,Other
30272,NE,90838,2025-04-06,Other
30272,SW,90839,2025-04-14,Billing
30273,W,90840,2025-08-19,Bug
30273,W,90841,2025-07-28,Other
30273,W,90842,2025-06-23,Feature Request
30273,W,90843,2025-05-06,Other
30273,W,90844,2025-02-16,Feature Request
30273,NE,90845,2025-06-30,Login
30273,NE,90846,2025-02-10,Bug
30273,MW,90847,2025-05-01,Other
30273,MW,90848,2025-04-05,Other
30274,W,90849,2025-12-27,Billing
30274,MW,90850,2025-10-20,Bug
30275,SW,90851,2025-06-11,Login
30275,W,90852,2025-11-07,Feature Request
30276,MW,90853,2025-02-05,Bug
30276,W,90854,2025-09-05,Feature Request
30277,W,90855,2025-01-19,Feature Request
30277,W,90856,2025-04-02,Bug
30277,MW,90857,2025-10-31,Other
30278,NE,90858,2025-08-08,Bug
30278,NE,90859,2025-08-24,Other
30278,NE,90860,2025-07-18,Bug
30278,SW,90861,2025-10-14,Feature Request
30279,SW,90862,2025-09-21,Login
30279,SW,90863,2025-07-08,Feature Request
30279,W,90864,2025-10-18,Feature Request
30280,SE,90865,2025-07-08,Other
30280,SE,90866,2025-07-13,Feature Request
30280,SW,90867,2025-08-27,Other
30281,MW,90868,2025-02-18,Login
30281,MW,90869,2025-04-25,Bug
30281,MW,90870,2025-04-08,Other
30281,MW,90871,2025-10-12,Other
30281,MW,90872,2025-04-27,Feature Request
30282,SE,90873,2025-12-13,Billing
30282,SE,90874,2025-12-08,Billing
30282,SE,90875,2025-08-27,Feature Request
30283,NE,90876,2025-06-25,Bug
30283,NE,90877,2025-09-06,Feature Request
30284,W,90878,2025-01-03,Login
30284,NE,90879,2025-12-27,Billing
30284,NE,90880,2025-05-03,Login
30285,SW,90881,2025-10-21,Billing
30285,SW,90882,2025-04-19,Bug
30285,SW,90883,2025-02-05,Billing
30286,SE,90884,2025-10-23,Billing
30287,SE,90885,2025-07-20,Bug
30287,SE,90886,2025-06-19,Billing
30287,NE,90887,2025-12-22,Feature Request
30287,NE,90888,2025-06-27,Other
30287,NE,90889,2025-01-03,Billing
30288,NE,90890,2025-09-20,Login
30288,NE,90891,2025-04-05,Other
30288,NE,90892,2025-09-16,Other
30289,W,90893,2025-10-18,Other
30289,W,90894,2025-03-03,Bug
30289,W,90895,2025-09-17,Other
30289,SE,90896,2025-05-21,Bug
30289,SE,90897,2025-06-16,Bug
30289,SE,90898,2025-12-16,Billing
30290,NE,90899,2025-07-31,Billing
30290,NE,90900,2025-01-25,Bug
30290,NE,90901,2025-09-14,Login
30290,NE,90902,2025-03-22,Bug
30291,SE,90903,2025-01-19,Other
30292,MW,90904,2025-02-03,Feature Request
30292,MW,90905,2025-09-12,Login
30292,SW,90906,2025-05-14,Bug
30292,SW,90907,2025-03-27,Bug
30292,SW,90908,2025-05-15,Other
30293,NE,90909,2025-06-22,Other
30293,NE,90910,2025-11-17,Bug
30294,SE,90911,2025-04-29,Other
30294,SE,90912,2025-08-15,Bug
30294,SE,90913,2025-07-31,Feature Request
30294,SE,90914,2025-07-08,Login
30294,SE,90915,2025-05-31,Bug
30295,SW,90916,2025-07-10,Bug
30295,SE,90917,2025-08-25,Login
30296,W,90918,2025-05-07,Other
30296,MW,90919,2025-12-22,Feature Request
30297,SW,90920,2025-01-07,Bug
30298,SW,90921,2025-05-10,Login
30298,SW,90922,2025-11-17,Billing
30298,MW,90923,2025-04-20,Feature Request
30299,SE,90924,2025-06-12,Bug
30299,SE,90925,2025-07-18,Feature Request
30300,W,90926,2025-12-27,Bug
30300,W,90927,2025-04-07,Bug
30301,NE,90928,2025-11-10,Billing
30301,SW,90929,2025-01-21,Other
30302,NE,90930,2025-03-05,Login
30302,NE,90931,2025-05-04,Other
30302,MW,90932,2025-04-29,Other
30302,MW,90933,2025-03-19,Billing
30302,MW,90934,2025-06-30,Other
30303,NE,90935,2025-12-26,Other
30303,NE,90936,2025-10-02,Bug
30303,NE,90937,2025-05-10,Login
30303,MW,90938,2025-05-14,Other
30303,MW,90939,2025-11-14,Login
30303,MW,90940,2025-12-25,Feature Request
30304,SW,90941,2025-02-21,Login
30304,SW,90942,2025-04-10,Feature Request
30304,SW,90943,2025-09-08,Other
30304,SW,90944,2025-05-17,Billing
30304,SE,90945,2025-12-20,Feature Request
30304,SE,90946,2025-03-22,Feature Request
30305,W,90947,2025-08-08,Other
30305,W,90948,2025-03-24,Bug
30305,W,90949,2025-08-22,Bug
30305,W,90950,2025-06-26,Billing
30305,SW,90951,2025-10-07,Feature Request
30305,SW,90952,2025-05-09,Billing
30305,SW,90953,2025-06-29,Feature Request
30305,MW,90954,2025-07-26,Login
30305,MW,90955,2025-10-21,Feature Request
30305,MW,90956,2025-12-04,Other
30306,SW,90957,2025-06-28,Login
30306,NE,90958,2025-07-11,Other
30306,NE,90959,2025-10-31,Other
30306,NE,90960,2025-08-13,Billing
30306,NE,90961,2025-10-05,Bug
30307,SW,90962,2025-01-17,Other
30307,SW,90963,2025-11-13,Login
30308,SW,90964,2025-06-30,Login
30308,SW,90965,2025-12-17,Login
30308,SW,90966,2025-11-11,Login
30308,SE,90967,2025-02-23,Other
30309,NE,90968,2025-10-31,Feature Request
30310,SE,90969,2025-04-17,Other
30311,MW,90970,2025-03-18,Bug
30312,W,90971,2025-12-10,Bug
30313,SE,90972,2025-03-13,Other
30313,SE,90973,2025-06-29,Billing
30313,SE,90974,2025-12-25,Other
30313,SW,90975,2025-11-09,Login
30313,NE,90976,2025-04-05,Bug
30314,NE,90977,2025-06-19,Bug
30314,MW,90978,2025-05-08,Login
30314,MW,90979,2025-11-28,Bug
30315,SE,90980,2025-12-20,Feature Request
30315,W,90981,2025-03-07,Feature Request
30316,SE,90982,2025-08-07,Login
30316,SE,90983,2025-08-01,Billing
30317,SW,90984,2025-03-25,Billing
30317,SW,90985,2025-09-06,Billing
30318,SE,90986,2025-05-05,Billing
30319,NE,90987,2025-11-28,Billing
30320,MW,90988,2025-07-19,Bug
30320,W,90989,2025-05-18,Bug
30320,W,90990,2025-10-09,Billing
30320,W,90991,2025-05-12,Bug
30320,W,90992,2025-06-01,Bug
30320,W,90993,2025-01-21,Other
30321,NE,90994,2025-03-09,Bug
30321,SW,90995,2025-07-01,Login
30321,SW,90996,2025-04-10,Bug
30322,SE,90997,2025-12-15,Feature Request
30322,W,90998,2025-08-28,Login
30322,W,90999,2025-07-19,Login
30323,NE,91000,2025-04-26,Bug
30324,SW,91001,2025-05-22,Other
30324,W,91002,2025-01-09,Login
30324,W,91003,2025-01-26,Login
30324,SE,91004,2025-08-27,Billing
30325,SW,91005,2025-05-25,Login
30325,NE,91006,2025-03-09,Feature Request
30325,NE,91007,2025-05-11,Other
30326,SE,91008,2025-10-08,Other
30326,SE,91009,2025-05-20,Login
30326,SE,91010,2025-05-08,Login
30326,SE,91011,2025-06-22,Billing
30326,SE,91012,2025-10-23,Bug
30326,MW,91013,2025-06-23,Other
30327,SE,91014,2025-12-09,Other
30327,SE,91015,2025-01-27,Login
30327,W,91016,2025-07-28,Billing
30327,W,91017,2025-03-02,Bug
30327,W,91018,2025-09-26,Feature Request
30327,W,91019,2025-06-06,Other
30328,NE,91020,2025-03-25,Feature Request
30328,NE,91021,2025-01-31,Bug
30328,NE,91022,2025-02-02,Billing
30329,MW,91023,2025-05-23,Feature Request
30329,MW,91024,2025-12-16,Other
30330,MW,91025,2025-05-27,Bug
30330,MW,91026,2025-08-16,Billing
30331,MW,91027,2025-08-25,Feature Request
30331,W,91028,2025-11-05,Feature Request
30331,W,91029,2025-07-09,Billing
30332,SE,91030,2025-12-27,Billing
30333,W,91031,2025-08-11,Feature Request
30334,MW,91032,2025-03-29,Bug
30335,MW,91033,2025-01-17,Bug
30336,MW,91034,2025-08-20,Billing
30336,MW,91035,2025-03-11,Feature Request
30336,SW,91036,2025-06-28,Feature Request
30336,SW,91037,2025-03-18,Login
30337,NE,91038,2025-02-04,Billing
30337,NE,91039,2025-01-16,Billing
30337,SE,91040,2025-10-21,Billing
30338,W,91041,2025-06-20,Other
30339,SE,91042,2025-10-01,Billing
30339,SE,91043,2025-10-23,Billing
30340,SE,91044,2025-09-18,Login
30340,SE,91045,2025-12-08,Billing
30340,SE,91046,2025-01-22,Billing
30340,SE,91047,2025-03-31,Login
30340,SE,91048,2025-08-22,Login
30341,MW,91049,2025-05-09,Feature Request
30342,SW,91050,2025-04-05,Feature Request
30343,SE,91051,2025-12-20,Bug
30343,SE,91052,2025-08-19,Feature Request
30343,SE,91053,2025-05-05,Billing
30344,MW,91054,2025-03-20,Other
30345,W,91055,2025-03-02,Login
30345,W,91056,2025-08-05,Billing
30345,W,91057,2025-06-12,Login
30345,SW,91058,2025-07-10,Feature Request
30345,SW,91059,2025-02-11,Other
30346,SW,91060,2025-06-16,Billing
30346,MW,91061,2025-07-12,Bug
30347,SE,91062,2025-08-26,Other
30348,NE,91063,2025-08-31,Billing
30349,NE,91064,2025-06-28,Bug
30349,NE,91065,2025-02-27,Other
30349,NE,91066,2025-09-20,Bug
30349,MW,91067,2025-08-31,Billing
30349,MW,91068,2025-12-30,Bug
30350,NE,91069,2025-01-09,Other
30350,NE,91070,2025-09-20,Bug
30350,SW,91071,2025-08-13,Billing
30350,SW,91072,2025-09-04,Bug
30350,SW,91073,2025-10-24,Other
30351,MW,91074,2025-06-14,Other
30351,NE,91075,2025-07-27,Feature Request
30351,NE,91076,2025-11-02,Bug
30352,SW,91077,2025-08-29,Billing
30352,SW,91078,2025-05-27,Feature Request
30352,SE,91079,2025-02-20,Billing
30352,SE,91080,2025-09-16,Login
30352,SE,91081,2025-11-06,Login
30353,SW,91082,2025-10-11,Feature Request
30354,MW,91083,2025-02-01,Bug
30354,MW,91084,2025-02-10,Feature Request
30355,W,91085,2025-04-13,Feature Request
30355,W,91086,2025-04-17,Billing
30355,W,91087,2025-05-18,Other
30355,NE,91088,2025-04-03,Feature Request
30356,SE,91089,2025-10-05,Billing
30357,W,91090,2025-01-20,Login
30357,W,91091,2025-03-31,Billing
30357,NE,91092,2025-01-10,Other
30358,SE,91093,2025-02-28,Bug
30358,SE,91094,2025-04-14,Other
30358,MW,91095,2025-04-14,Other
30358,MW,91096,2025-10-28,Bug
30358,MW,91097,2025-04-26,Other
30358,MW,91098,2025-03-25,Login
30358,NE,91099,2025-09-16,Feature Request
30358,NE,91100,2025-12-09,Bug
30359,MW,91101,2025-10-18,Login
30359,MW,91102,2025-04-06,Bug
30359,SW,91103,2025-04-02,Feature Request
30359,SW,91104,2025-09-04,Billing
30360,W,91105,2025-07-06,Other
30361,MW,91106,2025-05-04,Feature Request
30361,W,91107,2025-06-18,Other
30361,W,91108,2025-12-31,Billing
30361,W,91109,2025-03-28,Other
30361,W,91110,2025-09-20,Login
30362,MW,91111,2025-07-19,Billing
30362,MW,91112,2025-08-27,Other
30363,NE,91113,2025-08-14,Other
30363,SW,91114,2025-06-14,Other
30364,SE,91115,2025-02-13,Other
30364,SE,91116,2025-06-29,Bug
30364,MW,91117,2025-11-30,Login
30364,MW,91118,2025-04-16,Billing
30364,MW,91119,2025-06-22,Login
30364,SW,91120,2025-05-03,Bug
30364,SW,91121,2025-04-16,Feature Request
30364,SW,91122,2025-11-24,Feature Request
30365,SE,91123,2025-04-19,Other
30366,SE,91124,2025-11-23,Bug
30366,SE,91125,2025-02-06,Feature Request
30366,SE,91126,2025-12-03,Billing
30366,SE,91127,2025-01-23,Other
30366,NE,91128,2025-07-13,Billing
30366,NE,91129,2025-01-27,Other
30366,SW,91130,2025-05-19,Billing
30366,SW,91131,2025-05-03,Other
30367,NE,91132,2025-05-12,Login
30367,NE,91133,2025-07-25,Feature Request
30367,SE,91134,2025-02-11,Feature Request
30367,MW,91135,2025-06-28,Other
30367,MW,91136,2025-09-17,Feature Request
30367,MW,91137,2025-08-01,Bug
30367,MW,91138,2025-11-20,Billing
30368,SE,91139,2025-07-22,Bug
30369,SW,91140,2025-08-16,Other
30370,MW,91141,2025-01-04,Other
30370,MW,91142,2025-10-27,Login
30370,MW,91143,2025-02-11,Other
30371,SE,91144,2025-08-17,Bug
30371,SE,91145,2025-08-31,Feature Request
30372,SW,91146,2025-10-27,Other
30372,SW,91147,2025-06-22,Other
30372,SW,91148,2025-11-30,Other
30373,SW,91149,2025-01-30,Other
30373,SW,91150,2025-03-04,Other
30373,W,91151,2025-11-11,Billing
30374,SE,91152,2025-08-30,Other
30374,SE,91153,2025-02-21,Login
30374,SE,91154,2025-02-08,Other
30374,SE,91155,2025-09-16,Billing
30375,NE,91156,2025-11-23,Bug
30376,W,91157,2025-09-28,Other
30376,W,91158,2025-03-13,Feature Request
30376,W,91159,2025-01-04,Bug
30376,MW,91160,2025-10-17,Feature Request
30377,W,91161,2025-10-19,Bug
30377,W,91162,2025-08-19,Billing
30377,W,91163,2025-05-16,Bug
30378,SE,91164,2025-12-02,Login
30378,MW,91165,2025-02-28,Billing
30378,MW,91166,2025-01-07,Billing
30379,W,91167,2025-11-28,Login
30379,W,91168,2025-08-25,Feature Request
30379,W,91169,2025-03-20,Bug
30380,SW,91170,2025-10-15,Bug
30380,SW,91171,2025-04-24,Billing
30381,SW,91172,2025-03-02,Other
30381,SW,91173,2025-11-13,Billing
30381,MW,91174,2025-06-23,Feature Request
30381,MW,91175,2025-04-02,Login
30381,MW,91176,2025-07-24,Bug
30382,SW,91177,2025-07-14,Login
30382,SW,91178,2025-01-25,Billing
30382,SE,91179,2025-01-16,Other
30382,SE,91180,2025-05-21,Feature Request
30382,SE,91181,2025-04-18,Feature Request
30382,SE,91182,2025-10-27,Bug
30383,SW,91183,2025-10-30,Feature Request
30383,NE,91184,2025-03-21,Feature Request
30384,W,91185,2025-10-03,Billing
30384,SE,91186,2025-09-25,Login
30385,W,91187,2025-11-12,Feature Request
30385,SW,91188,2025-03-16,Feature Request
30385,SW,91189,2025-02-03,Other
30386,NE,91190,2025-06-15,Feature Request
30387,MW,91191,2025-08-19,Feature Request
30388,SE,91192,2025-01-28,Bug
30388,NE,91193,2025-10-22,Other
30388,NE,91194,2025-12-26,Bug
30388,NE,91195,2025-04-25,Billing
30389,SW,91196,2025-12-04,Billing
30389,SW,91197,2025-09-02,Billing
30389,NE,91198,2025-01-31,Other
30390,SW,91199,2025-12-24,Feature Request
30390,SW,91200,2025-12-05,Billing
30390,SW,91201,2025-07-28,Billing
30390,MW,91202,2025-11-02,Other
30390,NE,91203,2025-03-09,Billing
30390,NE,91204,2025-11-23,Bug
30390,NE,91205,2025-09-27,Billing
30390,NE,91206,2025-12-26,Bug
30390,NE,91207,2025-05-08,Other
30391,SW,91208,2025-08-30,Other
30391,SW,91209,2025-09-01,Bug
30392,MW,91210,2025-01-19,Feature Request
30393,W,91211,2025-06-04,Other
30393,W,91212,2025-02-27,Login
30393,NE,91213,2025-02-14,Billing
30393,NE,91214,2025-03-22,Feature Request
30393,NE,91215,2025-02-28,Login
30394,SW,91216,2025-04-13,Feature Request
30395,NE,91217,2025-10-01,Login
30395,NE,91218,2025-04-26,Billing
30395,NE,91219,2025-09-24,Feature Request
30395,MW,91220,2025-05-23,Other
30395,SE,91221,2025-11-14,Billing
30396,SE,91222,2025-12-09,Bug
30396,NE,91223,2025-11-02,Feature Request
30397,W,91224,2025-08-28,Bug
30398,MW,91225,2025-01-15,Other
30398,MW,91226,2025-07-22,Other
30398,MW,91227,2025-10-23,Login
30398,MW,91228,2025-08-02,Bug
30398,SW,91229,2025-12-03,Login
30399,W,91230,2025-11-14,Bug
30399,MW,91231,2025-08-19,Bug
30399,MW,91232,2025-02-26,Feature Request
30400,SE,91233,2025-10-07,Login
30400,SE,91234,2025-11-01,Billing
30400,SE,91235,2025-08-13,Feature Request
30401,W,91236,2025-09-23,Feature Request
30401,W,91237,2025-12-08,Other
30401,W,91238,2025-06-25,Other
30401,W,91239,2025-03-01,Other
30401,W,91240,2025-12-18,Bug
30401,SE,91241,2025-06-20,Billing
30401,SE,91242,2025-12-03,Billing
30401,SE,91243,2025-03-25,Other
30401,NE,91244,2025-07-19,Bug
30401,NE,91245,2025-08-14,Other
30401,NE,91246,2025-09-28,Other
30401,NE,91247,2025-04-12,Login
30401,NE,91248,2025-05-27,Other
30402,W,91249,2025-10-06,Bug
30402,W,91250,2025-01-14,Billing
30402,W,91251,2025-10-14,Other
30402,NE,91252,2025-10-20,Billing
30402,NE,91253,2025-01-31,Bug
30402,NE,91254,2025-12-21,Other
30402,NE,91255,2025-10-18,Feature Request
30403,SW,91256,2025-07-02,Other
30403,SW,91257,2025-07-15,Feature Request
30403,NE,91258,2025-10-13,Bug
30404,MW,91259,2025-03-10,Feature Request
30405,MW,91260,2025-02-04,Feature Request
30405,MW,91261,2025-05-23,Bug
30405,NE,91262,2025-10-12,Billing
30406,MW,91263,2025-01-27,Bug
30407,SW,91264,2025-10-11,Other
30407,SW,91265,2025-02-25,Login
30408,W,91266,2025-01-18,Other
30408,W,91267,2025-02-12,Login
30408,W,91268,2025-03-15,Other
30408,W,91269,2025-09-23,Login
30408,SW,91270,2025-08-24,Feature Request
30408,SE,91271,2025-08-17,Billing
30408,SE,91272,2025-03-24,Login
30408,SE,91273,2025-05-12,Feature Request
30409,NE,91274,2025-12-20,Feature Request
30409,NE,91275,2025-10-14,Billing
30410,W,91276,2025-11-12,Billing
30410,W,91277,2025-10-19,Other
30410,W,91278,2025-05-31,Feature Request
30410,W,91279,2025-12-23,Bug
30411,SW,91280,2025-10-27,Bug
30411,SW,91281,2025-11-01,Billing
30411,SW,91282,2025-04-01,Login
30411,SW,91283,2025-11-30,Billing
30411,SE,91284,2025-08-24,Feature Request
30411,SE,91285,2025-11-05,Other
30411,SE,91286,2025-01-23,Other
30411,NE,91287,2025-03-14,Login
30411,NE,91288,2025-11-12,Billing
30412,MW,91289,2025-09-10,Billing
30412,SW,91290,2025-01-09,Other
30412,SW,91291,2025-05-11,Login
30412,W,91292,2025-06-02,Other
30412,W,91293,2025-03-12,Feature Request
30412,W,91294,2025-12-11,Feature Request
30413,SW,91295,2025-03-22,Feature Request
30413,SW,91296,2025-12-12,Bug
30413,SW,91297,2025-06-14,Bug
30413,MW,91298,2025-04-17,Login
30413,MW,91299,2025-12-14,Bug
30413,MW,91300,2025-06-30,Other
30414,W,91301,2025-10-14,Other
30414,MW,91302,2025-08-28,Billing
30414,MW,91303,2025-10-14,Feature Request
30415,SE,91304,2025-01-06,Bug
30416,MW,91305,2025-09-20,Login
30417,SE,91306,2025-12-18,Feature Request
30418,MW,91307,2025-02-02,Login
30418,SW,91308,2025-10-30,Feature Request
30418,SW,91309,2025-06-21,Bug
30418,SW,91310,2025-01-22,Other
30419,SE,91311,2025-06-07,Billing
30419,NE,91312,2025-05-23,Bug
30420,NE,91313,2025-01-27,Other
30420,NE,91314,2025-05-25,Bug
30420,NE,91315,2025-07-06,Billing
30420,NE,91316,2025-05-01,Login
30420,W,91317,2025-06-14,Login
30421,SW,91318,2025-11-23,Login
30421,NE,91319,2025-04-28,Feature Request
30422,NE,91320,2025-11-07,Feature Request
30423,SE,91321,2025-05-26,Other
30424,W,91322,2025-06-20,Login
30425,SE,91323,2025-11-30,Other
