account_id,account_open_date,account_tier,region_code
30934,2022-06-02,Pro,SE
30951,2021-06-04,Basic,W
30294,2021-12-03,Enterprise,NE
30020,2023-05-08,Pro,W
31194,2022-04-25,Basic,MW
31234,2021-11-03,Basic,SW
31172,2024-06-10,Pro,SW
30371,2020-01-21,Basic,MW
31174,2023-08-27,Basic,NE
31092,2021-08-10,Basic,SW
31283,2022-06-16,Basic,W
30845,2024-08-03,Basic,SE
30370,2024-07-19,Pro,NE
30100,2024-11-21,Enterprise,MW
30660,2024-06-07,Pro,SE
30967,2023-12-28,Pro,MW
30752,2021-01-05,Basic,W
30848,2024-05-02,Basic,W
31118,2020-03-18,Basic,MW
30213,2024-04-14,Pro,MW
30717,2023-08-01,Enterprise,SE
30611,2021-10-09,Pro,MW
31260,2020-05-19,Enterprise,SE
30769,2021-07-06,Pro,MW
30406,2022-09-24,Basic,NE
30646,2020-10-08,Basic,MW
31179,2024-05-04,Basic,MW
30427,2023-07-05,Basic,SE
31181,2023-10-15,Pro,SE
31005,2021-03-15,Basic,W
30370,2020-09-26,Pro,SW
31367,2023-03-03,Pro,W
31306,2022-01-15,Basic,SW
30855,2024-07-21,Basic,NE
30279,2020-04-13,Basic,SE
31313,2022-02-04,Basic,W
30974,2020-04-04,Pro,SW
31237,2021-12-29,Basic,SE
31047,2024-05-15,Pro,NE
30273,2021-04-24,Enterprise,SW
30843,2022-02-18,Enterprise,NE
31386,2023-06-18,Enterprise,W
30745,2020-01-13,Basic,MW
30115,2023-03-16,Basic,NE
31065,2024-11-10,Basic,SE
30378,2021-08-23,Basic,NE
31229,2020-04-04,Enterprise,SE
30279,2020-10-19,Pro,MW
30617,2020-01-25,Basic,SW
31260,2023-07-19,Basic,NE
30099,2024-03-08,Basic,NE
30260,2023-04-04,Pro,SE
31328,2022-07-27,Pro,MW
30285,2022-01-31,Enterprise,W
30062,2023-01-15,Enterprise,MW
31305,2021-10-15,Basic,MW
31316,2024-07-27,Basic,MW
31030,2022-09-11,Basic,W
30935,2024-12-19,Basic,SW
31213,2021-09-29,Enterprise,W
30475,2021-05-05,Pro,NE
30052,2023-03-10,Pro,SW
30485,2023-01-31,Basic,W
31387,2023-06-03,Basic,NE
31030,2021-07-28,Basic,SW
30667,2020-10-20,Basic,SE
30834,2022-06-14,Pro,SW
30366,2023-08-22,Basic,MW
31001,2023-07-01,Pro,W
31263,2023-04-18,Pro,W
30871,2020-02-09,Basic,MW
30774,2022-02-14,Pro,W
30454,2024-09-20,Basic,MW
31313,2021-06-03,Pro,SW
30402,2024-06-27,Pro,SW
30520,2024-10-26,Enterprise,SW
30209,2021-06-29,Basic,SE
30815,2020-08-23,Basic,MW
30233,2021-04-07,Basic,SE
30792,2023-06-05,Basic,SW
31062,2024-09-19,Pro,NE
30334,2021-04-27,Enterprise,W
31097,2021-03-05,Basic,SW
30323,2022-11-11,Basic,SW
31170,2020-12-08,Basic,MW
30283,2022-11-29,Basic,MW
30928,2023-04-11,Basic,SW
30751,2024-01-02,Basic,NE
30338,2023-04-17,Pro,SE
31045,2024-06-09,Basic,SW
30104,2020-05-12,Basic,SW
30715,2020-12-16,Pro,SW
30762,2024-03-28,Basic,NE
31245,2024-04-12,Pro,MW
30712,2021-05-20,Pro,W
31372,2020-03-24,Pro,NE
30737,2022-09-19,Basic,W
30235,2024-01-27,Basic,NE
30182,2022-04-09,Pro,W
30443,2022-05-10,Pro,NE
30622,2020-12-08,Basic,SE
31259,2023-07-27,Basic,SW
31127,2022-05-15,Basic,NE
30154,2023-07-10,Basic,SW
30234,2023-04-04,Pro,NE
30509,2020-10-19,Basic,NE
30784,2024-03-12,Basic,MW
30775,2024-05-22,Pro,SE
30297,2023-06-03,Basic,SE
30136,2023-04-08,Pro,SW
30086,2021-08-20,Pro,MW
31222,2021-10-06,Basic,SW
30436,2021-03-23,Pro,MW
31304,2021-11-20,Pro,W
30763,2022-09-28,Basic,MW
30941,2022-05-04,Basic,SW
31325,2021-05-16,Basic,SE
31031,2022-02-02,Enterprise,W
30234,2024-03-30,Pro,MW
30560,2022-01-04,Basic,W
30037,2023-11-03,Pro,W
30821,2023-05-09,Basic,NE
30420,2024-06-30,Pro,SE
30347,2020-09-06,Pro,W
31102,2023-12-03,Basic,MW
30747,2021-08-23,Pro,NE
30272,2020-05-04,Pro,MW
30307,2020-04-22,Pro,SE
30975,2022-09-07,Basic,NE
31032,2023-03-06,Pro,NE
30443,2024-11-17,Enterprise,MW
30404,2024-02-28,Basic,SE
30852,2024-08-28,Basic,NE
30777,2020-05-29,Basic,W
30114,2022-05-24,Pro,NE
31144,2020-12-08,Pro,NE
30064,2021-08-02,Basic,W
30824,2024-10-22,Enterprise,W
30238,2022-02-21,Basic,SE
30968,2020-11-16,Pro,NE
30232,2022-04-01,Basic,W
30906,2021-06-15,Basic,MW
30920,2023-08-05,Basic,SW
30688,2024-02-21,Basic,SW
30176,2021-05-06,Pro,SE
31034,2021-09-03,Pro,SE
30629,2020-09-08,Basic,W
30052,2023-01-05,Basic,MW
30217,2024-07-28,Basic,SW
30823,2023-11-16,Pro,W
30384,2023-12-06,Pro,MW
30899,2020-06-21,Basic,NE
30797,2022-05-24,Pro,SW
30844,2020-07-19,Basic,W
31258,2020-08-04,Enterprise,W
30707,2021-01-10,Enterprise,SW
31103,2024-10-09,Pro,MW
30021,2024-05-28,Enterprise,NE
30842,2020-01-11,Pro,NE
31116,2024-12-27,Pro,SW
31126,2024-11-26,Pro,SW
31030,2022-11-01,Basic,MW
30639,2022-06-10,Basic,SW
30566,2024-06-01,Basic,MW
30873,2021-03-10,Pro,NE
30573,2024-09-03,Basic,MW
30089,2024-06-19,Basic,SE
30232,2022-03-28,Basic,MW
31004,2023-10-28,Basic,NE
30438,2023-07-20,Pro,SW
31398,2022-07-19,Enterprise,SE
31315,2021-11-21,Pro,NE
30663,2024-05-18,Pro,W
30656,2024-03-12,Pro,SE
30140,2023-03-01,Basic,NE
31116,2022-05-04,Basic,MW
30283,2022-02-22,Enterprise,SW
30222,2020-11-14,Basic,W
30462,2022-04-23,Basic,SW
31299,2021-09-12,Pro,SW
31163,2022-02-23,Basic,SE
31046,2023-04-06,Basic,W
31293,2021-01-31,Basic,NE
30664,2023-04-18,Basic,NE
31014,2022-12-17,Basic,SW
30620,2024-02-12,Basic,SW
30239,2024-06-02,Pro,SE
30362,2021-04-04,Pro,SE
30667,2020-03-01,Basic,W
31394,2021-01-03,Enterprise,SW
30046,2023-02-18,Basic,SW
30838,2021-12-19,Basic,W
30061,2021-06-29,Basic,NE
31142,2024-05-24,Pro,MW
30597,2022-11-06,Basic,SE
30391,2021-05-10,Pro,SE
31075,2021-05-11,Pro,W
31312,2021-05-19,Basic,W
30336,2024-04-04,Pro,SE
31227,2022-08-26,Enterprise,MW
31159,2023-08-31,Basic,SW
31385,2022-12-28,Basic,NE
30880,2024-10-16,Pro,SW
30634,2020-06-09,Pro,MW
31137,2024-06-25,Basic,SW
30527,2021-12-18,Basic,SE
31231,2023-03-14,Basic,SW
30375,2024-05-11,Basic,W
30165,2024-06-06,Basic,SW
31204,2022-09-19,Enterprise,SE
30616,2023-11-09,Pro,SE
31355,2020-09-25,Basic,W
30912,2024-01-17,Pro,NE
30584,2021-11-29,Enterprise,SW
30687,2024-03-21,Basic,SW
31126,2022-05-14,Basic,SE
30401,2020-12-15,Basic,MW
30974,2020-04-19,Pro,MW
30633,2024-02-15,Basic,W
30115,2021-02-10,Enterprise,SE
30225,2021-10-11,Basic,MW
30181,2020-02-20,Basic,NE
31341,2023-11-27,Basic,NE
30209,2024-05-05,Basic,W
30095,2024-02-08,Pro,MW
30755,2023-01-15,Enterprise,W
30414,2022-12-27,Basic,NE
30393,2021-08-18,Enterprise,SW
30843,2022-09-05,Pro,SE
30603,2022-12-01,Basic,SW
30132,2021-12-31,Pro,W
30648,2020-02-26,Basic,W
30220,2022-01-07,Pro,SW
31069,2020-07-14,Basic,W
31215,2024-11-18,Pro,MW
30787,2024-08-28,Basic,W
31357,2022-12-21,Pro,SW
31316,2023-07-10,Pro,SE
30689,2020-04-21,Basic,MW
31354,2022-02-03,Basic,SE
31127,2021-12-11,Basic,SW
30160,2023-04-16,Pro,W
31077,2022-08-05,Basic,MW
30241,2020-01-26,Pro,SW
30889,2021-02-13,Basic,NE
31013,2022-01-27,Basic,MW
30022,2021-06-14,Basic,SE
30823,2024-12-05,Basic,MW
31141,2023-09-02,Pro,NE
30700,2024-04-04,Enterprise,W
31018,2023-02-03,Basic,SE
31235,2022-01-18,Basic,SE
31136,2024-01-27,Basic,SW
30826,2020-09-02,Pro,MW
30851,2023-01-09,Basic,SE
30044,2021-10-23,Pro,SW
30218,2022-06-27,Enterprise,SE
30442,2021-01-30,Basic,SE
30314,2021-06-05,Pro,SE
30227,2024-10-25,Basic,SW
30266,2022-07-14,Basic,W
30837,2020-09-20,Basic,NE
30488,2024-08-11,Basic,SW
30686,2022-02-28,Basic,SE
30995,2023-07-21,Basic,NE
30871,2024-09-25,Basic,SE
30203,2020-06-20,Basic,SE
30551,2020-09-21,Pro,NE
30322,2022-11-15,Enterprise,SW
30180,2024-02-01,Basic,SE
31343,2021-04-20,Basic,MW
30302,2020-12-21,Basic,SW
30783,2022-11-15,Enterprise,SW
31263,2020-02-03,Pro,MW
30691,2020-09-20,Basic,W
31318,2023-03-07,Basic,W
31161,2022-03-26,Basic,MW
30877,2024-09-14,Basic,SE
31152,2022-05-24,Enterprise,MW
30048,2022-01-23,Enterprise,SW
30788,2021-07-19,Basic,NE
30535,2021-04-06,Basic,MW
30310,2023-04-06,Basic,NE
30638,2024-07-12,Basic,W
31232,2021-10-16,Enterprise,MW
30093,2020-03-21,Basic,SW
30224,2022-01-26,Basic,SW
30889,2022-05-19,Basic,W
31352,2023-12-01,Pro,W
31243,2024-05-16,Pro,MW
30652,2022-12-05,Basic,W
30594,2021-08-21,Basic,W
30228,2024-06-22,Basic,NE
30343,2022-03-17,Enterprise,W
31376,2022-12-12,Basic,W
31313,2022-09-10,Basic,MW
30988,2021-12-04,Basic,SW
30908,2021-04-20,Pro,SW
31382,2021-08-14,Basic,SE
30526,2020-01-16,Basic,NE
30074,2023-10-15,Pro,SE
30195,2021-05-01,Pro,W
30028,2021-12-06,Pro,W
31020,2024-03-05,Enterprise,W
30804,2023-03-10,Basic,NE
30939,2021-09-11,Basic,SW
30966,2022-10-15,Enterprise,SE
31100,2022-02-15,Basic,NE
30961,2021-03-22,Pro,SE
30714,2020-10-16,Pro,W
30572,2020-07-27,Basic,SW
30325,2024-02-07,Basic,SE
30874,2021-02-16,Pro,SW
30323,2021-11-07,Pro,MW
31349,2023-12-21,Pro,NE
30164,2023-10-26,Basic,NE
30797,2021-10-25,Basic,NE
31176,2020-10-16,Basic,SW
31150,2023-12-26,Basic,SE
30626,2023-07-15,Basic,MW
30529,2020-05-30,Enterprise,SE
30091,2024-10-08,Pro,W
30138,2023-07-02,Pro,NE
30448,2023-10-08,Basic,SE
30868,2023-11-01,Basic,SW
31075,2024-08-03,Enterprise,NE
30465,2022-05-04,Basic,SE
30717,2023-10-13,Basic,MW
30798,2021-08-30,Basic,MW
30400,2021-01-04,Enterprise,W
30604,2023-06-04,Enterprise,SE
30921,2021-12-05,Basic,NE
30656,2023-08-19,Enterprise,SW
31176,2022-04-05,Basic,W
30513,2022-10-01,Basic,NE
31029,2023-11-13,Pro,SE
30716,2021-01-11,Enterprise,MW
31141,2022-08-30,Pro,SE
30600,2020-04-27,Pro,MW
30467,2022-10-25,Pro,SE
30269,2021-03-19,Pro,NE
30148,2023-10-07,Enterprise,SW
31167,2022-01-24,Pro,SW
30631,2024-04-05,Enterprise,W
31363,2024-08-14,Enterprise,NE
30519,2021-10-01,Basic,MW
30274,2020-05-03,Pro,NE
31089,2021-10-19,Basic,MW
30597,2023-07-24,Basic,MW
30557,2022-04-01,Pro,NE
31114,2023-11-18,Basic,NE
30140,2021-10-25,Basic,W
31312,2020-12-25,Enterprise,MW
30729,2021-09-14,Basic,NE
30410,2024-02-01,Basic,NE
31175,2024-07-09,Enterprise,SW
30750,2024-09-19,Basic,MW
31342,2022-12-16,Basic,NE
30994,2023-06-28,Basic,MW
30461,2022-07-07,Basic,SE
30938,2023-03-19,Pro,NE
30807,2021-03-27,Pro,NE
31364,2023-03-31,Basic,MW
30447,2020-04-29,Pro,SW
30201,2021-08-04,Basic,SE
30362,2023-10-06,Basic,SW
30355,2020-04-08,Pro,MW
30971,2023-04-05,Pro,NE
30554,2024-08-13,Pro,W
30022,2021-05-28,Basic,SW
30248,2021-10-25,Basic,NE
30804,2021-02-04,Basic,SW
30320,2020-12-30,Basic,SE
30433,2024-05-19,Pro,W
30872,2023-09-11,Basic,MW
31148,2021-08-03,Pro,NE
30857,2024-07-14,Basic,MW
30050,2021-09-12,Basic,W
30175,2022-04-07,Basic,W
30252,2020-09-03,Basic,W
31269,2021-03-09,Enterprise,MW
31129,2023-01-21,Basic,NE
31339,2023-07-15,Basic,SE
30547,2021-09-06,Pro,MW
30715,2022-07-31,Pro,SE
30778,2022-08-20,Basic,MW
31009,2021-09-15,Basic,MW
31315,2020-11-16,Pro,SW
31164,2022-05-05,Enterprise,SE
30313,2020-03-02,Enterprise,MW
30183,2020-10-26,Basic,W
30712,2021-02-06,Enterprise,MW
31310,2022-08-12,Basic,SW
31276,2024-07-29,Basic,NE
30699,2024-05-09,Pro,SE
31253,2024-07-01,Basic,W
30810,2023-08-19,Basic,SW
30414,2024-11-28,Basic,SE
30197,2020-09-09,Basic,W
31079,2024-10-23,Pro,SE
30830,2021-04-22,Pro,MW
30627,2023-10-24,Basic,MW
31080,2024-08-29,Basic,W
31009,2020-06-08,Enterprise,W
30910,2022-08-18,Pro,SE
30593,2023-04-04,Basic,SE
30599,2020-07-23,Enterprise,SE
30083,2023-07-14,Pro,SE
30993,2023-03-07,Basic,W
30838,2023-10-23,Basic,SW
30605,2024-01-06,Basic,MW
30132,2022-05-07,Pro,NE
31088,2022-01-29,Basic,SW
30375,2024-05-09,Basic,SE
30466,2021-12-21,Basic,SE
31236,2022-11-06,Enterprise,W
30470,2020-03-08,Basic,NE
30087,2020-05-12,Enterprise,W
31347,2024-09-19,Enterprise,SW
30789,2022-07-07,Basic,SW
31105,2021-03-05,Basic,MW
31309,2020-11-03,Basic,W
30864,2021-10-11,Enterprise,W
31293,2023-04-12,Basic,SE
30023,2021-02-15,Basic,W
30310,2020-04-06,Basic,MW
31231,2024-09-02,Basic,SE
30663,2023-03-23,Enterprise,MW
30705,2024-09-14,Pro,SE
30421,2023-06-19,Enterprise,W
30320,2023-08-20,Basic,NE
30586,2023-08-01,Basic,SW
31186,2022-11-16,Enterprise,W
31188,2023-11-26,Basic,NE
31318,2023-10-15,Enterprise,MW
31308,2022-12-19,Basic,SW
30386,2020-07-20,Basic,W
31161,2022-01-31,Pro,W
30909,2022-05-23,Enterprise,W
30553,2021-08-03,Enterprise,SE
30799,2021-01-04,Basic,W
30025,2021-06-16,Basic,W
31394,2023-03-21,Pro,NE
31276,2023-01-30,Pro,SW
30105,2022-06-17,Pro,SE
30848,2021-08-29,Basic,MW
30375,2024-01-09,Enterprise,MW
30966,2022-05-22,Pro,NE
30307,2023-06-06,Pro,W
30801,2023-02-22,Basic,SE
30584,2022-02-08,Basic,SE
30978,2022-04-13,Enterprise,SW
30167,2022-09-25,Pro,SE
30904,2022-07-26,Enterprise,NE
30149,2020-08-23,Enterprise,SW
30298,2020-06-10,Pro,NE
30645,2021-07-07,Basic,MW
31071,2022-02-26,Basic,MW
30238,2023-10-08,Basic,NE
30463,2022-12-27,Basic,W
30452,2023-04-11,Basic,NE
30486,2024-07-18,Basic,MW
30164,2024-09-01,Basic,MW
30191,2021-07-12,Basic,MW
30573,2020-09-17,Basic,SE
31351,2020-08-04,Basic,SE
30380,2023-02-21,Basic,NE
30797,2022-03-15,Pro,MW
30238,2023-03-31,Basic,MW
30699,2020-07-19,Basic,SW
31386,2024-01-17,Pro,NE
30201,2021-02-05,Pro,NE
30643,2024-01-25,Basic,NE
30764,2020-10-01,Pro,MW
30705,2020-07-24,Enterprise,NE
31199,2022-11-29,Pro,NE
31224,2023-07-20,Basic,W
31016,2024-09-19,Pro,SW
30393,2022-05-16,Basic,SE
30832,2020-04-02,Pro,SW
30596,2022-12-01,Enterprise,SE
30699,2024-01-28,Basic,NE
30440,2021-01-13,Enterprise,NE
30917,2023-02-04,Basic,SW
30552,2023-09-13,Enterprise,NE
31094,2020-03-05,Pro,MW
31304,2020-12-30,Basic,NE
31214,2022-03-31,Pro,NE
30059,2024-02-16,Basic,NE
30224,2024-07-28,Basic,W
30581,2022-11-13,Pro,MW
31310,2021-06-23,Basic,MW
30168,2022-12-21,Pro,MW
31372,2021-05-05,Basic,SW
30013,2023-07-20,Basic,MW
31051,2020-08-16,Enterprise,W
31231,2022-11-09,Basic,W
30975,2020-01-03,Pro,W
30103,2023-12-15,Pro,MW
30425,2024-10-19,Pro,NE
30638,2022-06-29,Enterprise,MW
30849,2020-11-02,Pro,W
31129,2021-03-07,Basic,SW
30768,2020-05-15,Enterprise,W
30276,2021-05-29,Basic,NE
31088,2020-07-11,Basic,SE
30899,2024-05-27,Enterprise,W
31340,2023-12-09,Pro,SW
31366,2022-05-22,Pro,MW
30545,2023-02-15,Pro,SW
30544,2021-10-27,Pro,MW
30742,2020-07-27,Enterprise,SE
31289,2022-08-09,Basic,SW
30332,2022-11-23,Basic,MW
31156,2021-10-10,Basic,W
30782,2023-09-03,Pro,NE
30539,2020-04-29,Basic,SW
30620,2021-09-18,Basic,W
31392,2021-06-08,Basic,W
30908,2024-05-23,Enterprise,SE
30991,2022-02-07,Pro,MW
30098,2023-01-17,Basic,NE
30122,2021-05-26,Basic,W
30798,2020-02-16,Basic,NE
30456,2022-02-10,Basic,MW
30519,2022-01-09,Basic,NE
30314,2024-09-11,Enterprise,W
30708,2021-06-05,Enterprise,SE
31043,2023-07-31,Basic,SW
30559,2023-11-01,Basic,SE
31153,2024-07-19,Basic,SE
31155,2020-05-13,Basic,SE
30889,2024-08-17,Basic,SE
30264,2020-09-04,Basic,W
30801,2024-08-02,Basic,SW
30861,2023-09-03,Pro,SE
30349,2021-03-11,Pro,SW
31129,2023-04-14,Pro,MW
30000,2021-11-16,Basic,NE
30583,2021-08-08,Enterprise,SW
31329,2020-12-16,Enterprise,NE
30939,2020-05-22,Basic,SE
31353,2022-08-24,Basic,SW
31348,2022-03-14,Basic,MW
31137,2023-11-22,Basic,SE
30146,2024-07-05,Basic,SE
31162,2021-12-18,Pro,SE
30298,2021-10-04,Basic,W
31299,2023-10-24,Basic,MW
30788,2021-05-15,Basic,SW
30177,2024-07-03,Enterprise,SW
31377,2021-01-04,Basic,SW
31224,2024-05-21,Pro,SE
31138,2023-11-06,Basic,MW
30758,2023-01-14,Basic,NE
30444,2022-02-25,Pro,SW
30707,2022-01-08,Basic,NE
30601,2024-01-23,Basic,SW
30144,2022-08-07,Basic,SW
31202,2023-09-10,Pro,NE
30476,2021-06-05,Pro,SW
31098,2021-05-03,Basic,SE
31151,2021-01-31,Pro,SE
30665,2022-06-14,Basic,MW
31368,2020-12-20,Pro,MW
30158,2022-08-04,Basic,MW
30680,2020-10-14,Pro,SE
30022,2024-01-22,Enterprise,NE
30524,2024-07-05,Enterprise,NE
30143,2022-09-24,Basic,NE
30667,2021-06-19,Enterprise,MW
30680,2023-08-07,Basic,NE
30972,2022-04-30,Enterprise,W
30084,2022-04-17,Basic,MW
30481,2020-06-16,Basic,SW
30296,2022-08-07,Basic,SE
31253,2021-09-12,Basic,SE
30949,2021-03-03,Pro,W
30679,2024-09-21,Enterprise,MW
31179,2021-05-04,Pro,NE
30329,2020-12-20,Pro,W
31155,2020-07-14,Pro,NE
30381,2021-06-28,Basic,SE
30942,2021-12-17,Basic,SW
30842,2022-04-03,Basic,W
30912,2022-07-20,Basic,MW
30449,2024-09-13,Basic,W
31276,2022-09-29,Basic,MW
31308,2021-10-20,Basic,MW
30019,2022-07-27,Basic,MW
30417,2022-02-18,Enterprise,NE
31333,2020-01-11,Basic,SE
31054,2024-05-24,Basic,W
30185,2023-07-03,Pro,W
31233,2021-01-30,Basic,MW
31304,2021-12-31,Basic,MW
30252,2021-02-12,Basic,NE
30018,2020-12-27,Basic,W
31159,2023-07-06,Basic,W
30002,2022-10-23,Basic,W
31259,2020-03-24,Pro,NE
30853,2020-06-04,Pro,SE
30227,2024-08-13,Basic,NE
30498,2023-04-14,Basic,NE
30701,2021-12-07,Basic,MW
30916,2021-04-16,Pro,NE
31162,2021-09-10,Basic,W
30290,2023-12-18,Pro,SE
31133,2020-05-13,Pro,MW
30647,2022-02-26,Basic,SW
30683,2022-06-25,Basic,MW
31070,2022-05-13,Basic,MW
30939,2023-11-04,Basic,NE
30559,2021-10-28,Basic,SW
30212,2020-10-03,Basic,SW
30204,2023-06-13,Basic,NE
31096,2024-11-10,Basic,W
31099,2022-05-31,Pro,NE
30076,2020-01-13,Basic,MW
30105,2020-12-07,Enterprise,NE
30550,2020-02-04,Enterprise,SW
30825,2021-07-12,Enterprise,SE
31298,2023-05-22,Pro,SW
30880,2023-12-06,Basic,NE
31100,2021-02-08,Basic,SW
30539,2024-02-26,Pro,NE
30577,2021-10-19,Pro,SW
30981,2020-06-07,Pro,MW
30141,2022-08-13,Enterprise,NE
31391,2024-07-18,Basic,W
31166,2023-02-07,Basic,NE
30151,2021-07-02,Basic,SW
30652,2024-12-17,Basic,SW
30762,2024-03-29,Basic,SE
30623,2022-09-11,Pro,W
30449,2023-10-02,Pro,NE
31247,2024-11-02,Basic,MW
30263,2024-07-17,Enterprise,W
31026,2020-10-05,Pro,SE
31291,2021-04-23,Pro,SW
31082,2020-04-20,Basic,SE
30176,2024-07-17,Enterprise,MW
30957,2021-03-06,Pro,SW
30560,2021-06-25,Basic,SW
31330,2023-02-12,Basic,SW
30954,2023-01-18,Enterprise,W
30849,2023-05-20,Basic,MW
31278,2024-04-22,Basic,SW
30603,2024-06-06,Basic,W
30605,2024-04-11,Pro,NE
30829,2024-10-18,Pro,SW
31222,2020-12-25,Basic,SE
30745,2024-02-18,Basic,W
30557,2021-01-06,Enterprise,W
30063,2023-05-23,Pro,SE
30941,2024-10-22,Enterprise,NE
30248,2022-11-04,Basic,MW
31269,2022-08-12,Basic,SW
30156,2020-09-15,Basic,SE
30734,2022-02-16,Pro,MW
30984,2024-01-26,Basic,SW
31111,2020-04-29,Basic,NE
31089,2022-09-02,Basic,W
30661,2022-07-01,Basic,SE
30032,2023-02-25,Pro,W
30072,2021-12-23,Basic,MW
31366,2021-06-06,Pro,W
31156,2024-09-07,Enterprise,SW
30060,2024-07-26,Basic,NE
30271,2020-11-20,Pro,SW
31199,2023-09-05,Enterprise,SE
30627,2024-03-09,Enterprise,SE
30704,2024-03-29,Basic,MW
31154,2022-12-09,Basic,SW
30309,2024-05-26,Basic,MW
30494,2020-03-09,Pro,NE
30337,2021-01-25,Pro,SW
30009,2021-01-17,Pro,NE
30622,2020-01-16,Basic,NE
30730,2024-01-02,Basic,NE
30794,2022-04-25,Pro,SW
30132,2022-05-18,Basic,SE
30082,2021-07-21,Pro,NE
30375,2024-06-28,Basic,SW
30348,2020-05-11,Basic,W
30110,2024-05-02,Basic,SE
30886,2023-06-25,Basic,W
31181,2020-09-29,Basic,W
30328,2024-07-04,Basic,MW
30040,2023-10-04,Basic,MW
30921,2021-04-28,Basic,MW
31046,2021-07-03,Basic,MW
30762,2020-12-22,Pro,W
30468,2024-11-10,Basic,NE
30012,2023-09-03,Pro,SE
30922,2024-07-14,Pro,SW
31075,2022-12-07,Pro,SW
31232,2022-10-30,Enterprise,SW
31214,2020-08-20,Basic,SE
30652,2020-02-05,Pro,NE
30620,2021-02-16,Enterprise,SE
31323,2024-01-25,Enterprise,MW
30195,2022-10-24,Basic,NE
30663,2020-02-13,Basic,SW
31379,2021-07-21,Basic,MW
31000,2024-04-26,Pro,NE
30363,2023-07-02,Pro,SE
30605,2022-01-09,Basic,SW
30228,2020-04-23,Basic,SE
30536,2024-11-07,Pro,NE
31034,2021-01-31,Basic,NE
30125,2023-04-12,Enterprise,SE
31112,2023-07-02,Pro,MW
30627,2021-04-10,Basic,SW
31375,2023-07-24,Pro,MW
31037,2024-01-27,Basic,NE
30280,2022-04-26,Pro,NE
30836,2021-05-16,Enterprise,MW
30388,2021-03-16,Enterprise,MW
30146,2020-03-09,Basic,W
31302,2024-03-12,Basic,SW
30629,2020-11-21,Basic,SE
30433,2024-10-31,Basic,SE
30143,2020-03-07,Basic,MW
30013,2020-10-30,Basic,W
30256,2022-08-29,Basic,SW
31368,2021-04-28,Basic,W
30857,2022-07-17,Basic,NE
31195,2024-04-20,Enterprise,SE
30269,2023-12-11,Pro,SE
31175,2023-03-28,Basic,SE
31206,2020-05-28,Basic,SE
30071,2022-11-16,Basic,MW
31306,2022-09-13,Basic,MW
30354,2021-08-06,Basic,SW
30496,2020-09-04,Pro,SW
