game_id,player_id,stat_type,stat_value,team_id_recorded
G0015,P0285,rebounds,18,T22
G0015,P0285,assists,14,T22
G0015,P0010,points,3,T22
G0015,P0010,rebounds,6,T22
G0015,P0010,assists,2,T22
G0015,P0415,points,12,T22
G0015,P0415,rebounds,11,T22
G0015,P0415,assists,4,T22
G0015,P0420,points,2,T22
G0015,P0420,rebounds,10,T22
G0015,P0420,assists,0,T22
G0015,P0331,points,9,T22
G0015,P0331,rebounds,0,T22
G0015,P0331,assists,1,T22
G0015,P0101,points,17,T22
G0015,P0101,rebounds,17,T22
G0015,P0101,assists,12,T22
G0015,P0124,points,4,T15
G0015,P0124,rebounds,0,T15
G0015,P0124,assists,5,T15
G0015,P0132,points,26,T15
G0015,P0132,rebounds,15,T15
G0015,P0132,assists,13,T15
G0015,P0281,points,14,T15
G0015,P0281,rebounds,3,T15
G0015,P0281,assists,0,T15
G0015,P0320,points,6,T15
G0015,P0320,rebounds,1,T15
G0015,P0320,assists,13,T15
G0015,P0088,points,11,T15
G0015,P0088,rebounds,17,T15
G0015,P0088,assists,8,T15
G0015,P0155,points,22,T15
G0015,P0155,rebounds,9,T15
G0015,P0155,assists,13,T15
G0015,P0177,points,1,T15
G0015,P0177,rebounds,1,T15
G0015,P0177,assists,6,T15
G0015,P0023,points,16,T15
G0015,P0023,rebounds,11,T15
G0015,P0023,assists,11,T15
G0015,P0190,points,24,T15
G0015,P0190,rebounds,5,T15
G0015,P0190,assists,5,T15
G0015,P0074,points,30,T15
G0015,P0074,rebounds,4,T15
G0015,P0074,assists,8,T15
G0016,P0193,points,39,T24
G0016,P0193,rebounds,18,T24
G0016,P0193,assists,7,T24
G0016,P0296,points,7,T24
G0016,P0296,rebounds,12,T24
G0016,P0296,assists,3,T24
G0016,P0154,points,19,T24
G0016,P0154,rebounds,13,T24
G0016,P0154,assists,15,T24
G0016,P0310,points,11,T24
G0016,P0310,rebounds,5,T24
G0016,P0310,assists,11,T24
G0016,P0263,points,0,T24
G0016,P0263,rebounds,11,T24
G0016,P0263,assists,11,T24
G0016,P0129,points,22,T24
G0016,P0129,rebounds,8,T24
G0016,P0129,assists,13,T24
G0016,P0222,points,15,T24
G0016,P0222,rebounds,14,T24
G0016,P0222,assists,7,T24
G0016,P0092,points,1,T24
G0016,P0092,rebounds,11,T24
G0016,P0092,assists,0,T24
G0016,P0088,points,38,T24
G0016,P0088,rebounds,12,T24
G0016,P0088,assists,5,T24
G0016,P0172,points,19,T24
G0016,P0172,rebounds,13,T24
G0016,P0172,assists,4,T24
G0016,P0166,points,11,T21
G0016,P0166,rebounds,8,T21
G0016,P0166,assists,4,T21
G0016,P0057,points,31,T21
G0016,P0057,rebounds,2,T21
G0016,P0057,assists,13,T21
G0016,P0292,points,14,T21
G0016,P0292,rebounds,11,T21
G0016,P0292,assists,2,T21
G0016,P0359,points,15,T21
G0016,P0359,rebounds,15,T21
G0016,P0359,assists,4,T21
G0016,P0071,points,5,T21
G0016,P0071,rebounds,10,T21
G0016,P0071,assists,2,T21
G0016,P0342,points,12,T21
G0016,P0342,rebounds,9,T21
G0016,P0342,assists,9,T21
G0016,P0415,points,26,T21
G0016,P0415,rebounds,14,T21
G0016,P0415,assists,13,T21
G0016,P0025,points,2,T21
G0016,P0025,rebounds,7,T21
G0016,P0025,assists,0,T21
G0016,P0018,points,0,T21
G0016,P0018,rebounds,4,T21
G0016,P0018,assists,9,T21
G0016,P0414,points,36,T21
G0016,P0414,rebounds,16,T21
G0016,P0414,assists,10,T21
G0017,P0369,points,10,T16
G0017,P0369,rebounds,1,T16
G0017,P0369,assists,8,T16
G0017,P0393,points,14,T16
G0017,P0393,rebounds,7,T16
G0017,P0393,assists,4,T16
G0017,P0353,points,38,T16
G0017,P0353,rebounds,12,T16
G0017,P0353,assists,6,T16
G0017,P0417,points,8,T16
G0017,P0417,rebounds,16,T16
G0017,P0417,assists,14,T16
G0017,P0196,points,1,T16
G0017,P0196,rebounds,19,T16
G0017,P0196,assists,11,T16
G0017,P0200,points,4,T16
G0017,P0200,rebounds,15,T16
G0017,P0200,assists,1,T16
G0017,P0071,points,2,T16
G0017,P0071,rebounds,2,T16
G0017,P0071,assists,7,T16
G0017,P0347,points,25,T16
G0017,P0347,rebounds,8,T16
G0017,P0347,assists,1,T16
G0017,P0320,points,8,T16
G0017,P0320,rebounds,17,T16
G0017,P0320,assists,15,T16
G0017,P0040,points,30,T16
G0017,P0040,rebounds,2,T16
G0017,P0040,assists,13,T16
G0017,P0089,points,28,T21
G0017,P0089,rebounds,11,T21
G0017,P0089,assists,2,T21
G0017,P0087,points,40,T21
G0017,P0087,rebounds,9,T21
G0017,P0087,assists,0,T21
G0017,P0368,points,8,T21
G0017,P0368,rebounds,8,T21
G0017,P0368,assists,0,T21
G0017,P0044,points,13,T21
G0017,P0044,rebounds,9,T21
G0017,P0044,assists,15,T21
G0017,P0175,points,3,T21
G0017,P0175,rebounds,12,T21
G0017,P0175,assists,14,T21
G0017,P0171,points,33,T21
G0017,P0171,rebounds,19,T21
G0017,P0171,assists,2,T21
G0017,P0042,points,32,T21
G0017,P0042,rebounds,20,T21
G0017,P0042,assists,5,T21
G0017,P0218,points,20,T21
G0017,P0218,rebounds,11,T21
G0017,P0218,assists,7,T21
G0017,P0277,points,11,T21
G0017,P0277,rebounds,20,T21
G0017,P0277,assists,15,T21
G0017,P0011,points,15,T21
G0017,P0011,rebounds,16,T21
G0017,P0011,assists,6,T21
G0018,P0134,points,14,T04
G0018,P0134,rebounds,11,T04
G0018,P0134,assists,5,T04
G0018,P0412,points,13,T04
G0018,P0412,rebounds,20,T04
G0018,P0412,assists,5,T04
G0018,P0091,points,2,T04
G0018,P0091,rebounds,7,T04
G0018,P0091,assists,8,T04
G0018,P0195,points,3,T04
G0018,P0195,rebounds,6,T04
G0018,P0195,assists,2,T04
G0018,P0241,points,20,T04
G0018,P0241,rebounds,15,T04
G0018,P0241,assists,15,T04
G0018,P0054,points,15,T04
G0018,P0054,rebounds,18,T04
G0018,P0054,assists,3,T04
G0018,P0272,points,32,T04
G0018,P0272,rebounds,11,T04
G0018,P0272,assists,12,T04
G0018,P0327,points,30,T04
G0018,P0327,rebounds,11,T04
G0018,P0327,assists,4,T04
G0018,P0044,points,21,T04
G0018,P0044,rebounds,17,T04
G0018,P0044,assists,15,T04
G0018,P0081,points,38,T04
G0018,P0081,rebounds,3,T04
G0018,P0081,assists,9,T04
G0018,P0166,points,4,T14
G0018,P0166,rebounds,14,T14
G0018,P0166,assists,15,T14
G0018,P0335,points,2,T14
G0018,P0335,rebounds,13,T14
G0018,P0335,assists,15,T14
G0018,P0179,points,34,T14
G0018,P0179,rebounds,8,T14
G0018,P0179,assists,1,T14
G0018,P0385,points,37,T14
G0018,P0385,rebounds,19,T14
G0018,P0385,assists,9,T14
G0018,P0331,points,40,T14
G0018,P0331,rebounds,0,T14
G0018,P0331,assists,9,T14
G0018,P0307,points,1,T14
G0018,P0307,rebounds,19,T14
G0018,P0307,assists,10,T14
G0018,P0389,points,37,T14
G0018,P0389,rebounds,11,T14
G0018,P0389,assists,1,T14
G0018,P0325,points,1,T14
G0018,P0325,rebounds,7,T14
G0018,P0325,assists,11,T14
G0018,P0263,points,6,T14
G0018,P0263,rebounds,17,T14
G0018,P0263,assists,3,T14
G0018,P0159,points,20,T14
G0018,P0159,rebounds,4,T14
G0018,P0159,assists,7,T14
G0019,P0326,points,15,T26
G0019,P0326,rebounds,17,T26
G0019,P0326,assists,8,T26
G0019,P0157,points,19,T26
G0019,P0157,rebounds,5,T26
G0019,P0157,assists,9,T26
G0019,P0235,points,26,T26
G0019,P0235,rebounds,20,T26
G0019,P0235,assists,11,T26
G0019,P0368,points,24,T26
G0019,P0368,rebounds,19,T26
G0019,P0368,assists,6,T26
G0019,P0418,points,38,T26
G0019,P0418,rebounds,7,T26
G0019,P0418,assists,2,T26
G0019,P0389,points,17,T26
G0019,P0389,rebounds,2,T26
G0019,P0389,assists,1,T26
G0019,P0003,points,36,T26
G0019,P0003,rebounds,16,T26
G0019,P0003,assists,3,T26
G0019,P0186,points,34,T26
G0019,P0186,rebounds,1,T26
G0019,P0186,assists,4,T26
G0019,P0138,points,28,T26
G0019,P0138,rebounds,6,T26
G0019,P0138,assists,11,T26
G0019,P0415,points,35,T26
G0019,P0415,rebounds,1,T26
G0019,P0415,assists,0,T26
G0019,P0099,points,38,T09
G0019,P0099,rebounds,10,T09
G0019,P0099,assists,8,T09
G0019,P0330,points,19,T09
G0019,P0330,rebounds,9,T09
G0019,P0330,assists,11,T09
G0019,P0204,points,23,T09
G0019,P0204,rebounds,3,T09
G0019,P0204,assists,10,T09
G0019,P0420,points,27,T09
G0019,P0420,rebounds,2,T09
G0019,P0420,assists,6,T09
G0019,P0221,points,32,T09
G0019,P0221,rebounds,12,T09
G0019,P0221,assists,2,T09
G0019,P0033,points,1,T09
G0019,P0033,rebounds,12,T09
G0019,P0033,assists,7,T09
G0019,P0401,points,39,T09
G0019,P0401,rebounds,10,T09
G0019,P0401,assists,14,T09
G0019,P0399,points,8,T09
G0019,P0399,rebounds,9,T09
G0019,P0399,assists,2,T09
G0019,P0356,points,23,T09
G0019,P0356,rebounds,3,T09
G0019,P0356,assists,7,T09
G0019,P0088,points,14,T09
G0019,P0088,rebounds,3,T09
G0019,P0088,assists,1,T09
G0020,P0083,points,12,T14
G0020,P0083,rebounds,19,T14
G0020,P0083,assists,12,T14
G0020,P0211,points,34,T14
G0020,P0211,rebounds,19,T14
G0020,P0211,assists,1,T14
G0020,P0094,points,11,T14
G0020,P0094,rebounds,1,T14
G0020,P0094,assists,0,T14
G0020,P0391,points,34,T14
G0020,P0391,rebounds,19,T14
G0020,P0391,assists,2,T14
G0020,P0168,points,29,T14
G0020,P0168,rebounds,11,T14
G0020,P0168,assists,1,T14
G0020,P0103,points,37,T14
G0020,P0103,rebounds,18,T14
G0020,P0103,assists,9,T14
G0020,P0174,points,29,T14
G0020,P0174,rebounds,8,T14
G0020,P0174,assists,12,T14
G0020,P0408,points,18,T14
G0020,P0408,rebounds,20,T14
G0020,P0408,assists,1,T14
G0020,P0034,points,7,T14
G0020,P0034,rebounds,20,T14
G0020,P0034,assists,4,T14
G0020,P0337,points,12,T14
G0020,P0337,rebounds,16,T14
G0020,P0337,assists,3,T14
G0020,P0224,points,21,T20
G0020,P0224,rebounds,6,T20
G0020,P0224,assists,3,T20
G0020,P0278,points,39,T20
G0020,P0278,rebounds,4,T20
G0020,P0278,assists,1,T20
G0020,P0202,points,27,T20
G0020,P0202,rebounds,18,T20
G0020,P0202,assists,2,T20
G0020,P0415,points,29,T20
G0020,P0415,rebounds,11,T20
G0020,P0415,assists,13,T20
G0020,P0015,points,5,T20
G0020,P0015,rebounds,20,T20
G0020,P0015,assists,9,T20
G0020,P0402,points,34,T20
G0020,P0402,rebounds,7,T20
G0020,P0402,assists,15,T20
G0020,P0085,points,25,T20
G0020,P0085,rebounds,2,T20
G0020,P0085,assists,14,T20
G0020,P0154,points,32,T20
G0020,P0154,rebounds,6,T20
G0020,P0154,assists,8,T20
G0020,P0151,points,15,T20
G0020,P0151,rebounds,11,T20
G0020,P0151,assists,15,T20
G0020,P0179,points,36,T20
G0020,P0179,rebounds,4,T20
G0020,P0179,assists,15,T20
G0021,P0416,points,35,T16
G0021,P0416,rebounds,20,T16
G0021,P0416,assists,0,T16
G0021,P0152,points,9,T16
G0021,P0152,rebounds,11,T16
G0021,P0152,assists,0,T16
G0021,P0118,points,14,T16
G0021,P0118,rebounds,3,T16
G0021,P0118,assists,14,T16
G0021,P0316,points,2,T16
G0021,P0316,rebounds,3,T16
G0021,P0316,assists,3,T16
G0021,P0360,points,6,T16
G0021,P0360,rebounds,11,T16
G0021,P0360,assists,5,T16
G0021,P0190,points,37,T16
G0021,P0190,rebounds,5,T16
G0021,P0190,assists,8,T16
G0021,P0162,points,27,T16
G0021,P0162,rebounds,13,T16
G0021,P0162,assists,12,T16
G0021,P0180,points,8,T16
G0021,P0180,rebounds,10,T16
G0021,P0180,assists,12,T16
G0021,P0200,points,35,T16
G0021,P0200,rebounds,12,T16
G0021,P0200,assists,10,T16
G0021,P0291,points,35,T16
G0021,P0291,rebounds,13,T16
G0021,P0291,assists,15,T16
G0021,P0183,points,5,T05
G0021,P0183,rebounds,7,T05
G0021,P0183,assists,1,T05
G0021,P0346,points,3,T05
G0021,P0346,rebounds,9,T05
G0021,P0346,assists,3,T05
G0021,P0254,points,16,T05
G0021,P0254,rebounds,9,T05
G0021,P0254,assists,9,T05
G0021,P0065,points,38,T05
G0021,P0065,rebounds,17,T05
G0021,P0065,assists,6,T05
G0021,P0015,points,13,T05
G0021,P0015,rebounds,16,T05
G0021,P0015,assists,1,T05
G0021,P0078,points,22,T05
G0021,P0078,rebounds,8,T05
G0021,P0078,assists,2,T05
G0021,P0036,points,25,T05
G0021,P0036,rebounds,6,T05
G0021,P0036,assists,2,T05
G0021,P0130,points,26,T05
G0021,P0130,rebounds,3,T05
G0021,P0130,assists,10,T05
G0021,P0362,points,6,T05
G0021,P0362,rebounds,9,T05
G0021,P0362,assists,12,T05
G0021,P0385,points,9,T05
G0021,P0385,rebounds,16,T05
G0021,P0385,assists,11,T05
G0022,P0343,points,20,T12
G0022,P0343,rebounds,18,T12
G0022,P0343,assists,4,T12
G0022,P0045,points,19,T12
G0022,P0045,rebounds,15,T12
G0022,P0045,assists,0,T12
G0022,P0247,points,32,T12
G0022,P0247,rebounds,17,T12
G0022,P0247,assists,11,T12
G0022,P0070,points,26,T12
G0022,P0070,rebounds,15,T12
G0022,P0070,assists,12,T12
G0022,P0296,points,37,T12
G0022,P0296,rebounds,8,T12
G0022,P0296,assists,7,T12
G0022,P0210,points,26,T12
G0022,P0210,rebounds,4,T12
G0022,P0210,assists,13,T12
G0022,P0388,points,31,T12
G0022,P0388,rebounds,13,T12
G0022,P0388,assists,4,T12
G0022,P0371,points,14,T12
G0022,P0371,rebounds,9,T12
G0022,P0371,assists,10,T12
G0022,P0317,points,31,T12
G0022,P0317,rebounds,14,T12
G0022,P0317,assists,14,T12
G0022,P0079,points,39,T12
G0022,P0079,rebounds,14,T12
G0022,P0079,assists,5,T12
G0022,P0211,points,24,T18
G0022,P0211,rebounds,8,T18
G0022,P0211,assists,10,T18
G0022,P0248,points,33,T18
G0022,P0248,rebounds,7,T18
G0022,P0248,assists,8,T18
G0022,P0306,points,1,T18
G0022,P0306,rebounds,15,T18
G0022,P0306,assists,7,T18
G0022,P0382,points,18,T18
G0022,P0382,rebounds,11,T18
G0022,P0382,assists,3,T18
G0022,P0102,points,24,T18
G0022,P0102,rebounds,15,T18
G0022,P0102,assists,5,T18
G0022,P0198,points,5,T18
G0022,P0198,rebounds,8,T18
G0022,P0198,assists,3,T18
G0022,P0174,points,15,T18
G0022,P0174,rebounds,13,T18
G0022,P0174,assists,1,T18
G0022,P0406,points,30,T18
G0022,P0406,rebounds,4,T18
G0022,P0406,assists,14,T18
G0022,P0028,points,30,T18
G0022,P0028,rebounds,5,T18
G0022,P0028,assists,9,T18
G0022,P0196,points,4,T18
G0022,P0196,rebounds,2,T18
G0022,P0196,assists,15,T18
G0023,P0080,points,23,T06
G0023,P0080,rebounds,15,T06
G0023,P0080,assists,1,T06
G0023,P0117,points,33,T06
G0023,P0117,rebounds,4,T06
G0023,P0117,assists,7,T06
G0023,P0371,points,18,T06
G0023,P0371,rebounds,17,T06
G0023,P0371,assists,4,T06
G0023,P0082,points,9,T06
G0023,P0082,rebounds,7,T06
G0023,P0082,assists,5,T06
G0023,P0330,points,7,T06
G0023,P0330,rebounds,3,T06
G0023,P0330,assists,3,T06
G0023,P0122,points,19,T06
G0023,P0122,rebounds,7,T06
G0023,P0122,assists,6,T06
G0023,P0164,points,29,T06
G0023,P0164,rebounds,5,T06
G0023,P0164,assists,14,T06
G0023,P0064,points,30,T06
G0023,P0064,rebounds,3,T06
G0023,P0064,assists,5,T06
G0023,P0137,points,7,T06
G0023,P0137,rebounds,5,T06
G0023,P0137,assists,5,T06
G0023,P0222,points,5,T06
G0023,P0222,rebounds,0,T06
G0023,P0222,assists,7,T06
G0023,P0114,points,28,T03
G0023,P0114,rebounds,6,T03
G0023,P0114,assists,13,T03
G0023,P0165,points,15,T03
G0023,P0165,rebounds,18,T03
G0023,P0165,assists,3,T03
G0023,P0053,points,22,T03
G0023,P0053,rebounds,16,T03
G0023,P0053,assists,0,T03
G0023,P0131,points,38,T03
G0023,P0131,rebounds,7,T03
G0023,P0131,assists,7,T03
G0023,P0060,points,25,T03
G0023,P0060,rebounds,13,T03
G0023,P0060,assists,0,T03
G0023,P0199,points,35,T03
G0023,P0199,rebounds,13,T03
G0023,P0199,assists,15,T03
G0023,P0332,points,19,T03
G0023,P0332,rebounds,12,T03
G0023,P0332,assists,7,T03
G0023,P0298,points,36,T03
G0023,P0298,rebounds,17,T03
G0023,P0298,assists,14,T03
G0023,P0163,points,20,T03
G0023,P0163,rebounds,16,T03
G0023,P0163,assists,5,T03
G0023,P0104,points,18,T03
G0023,P0104,rebounds,15,T03
G0023,P0104,assists,1,T03
G0024,P0007,points,17,T28
G0024,P0007,rebounds,7,T28
G0024,P0007,assists,15,T28
G0024,P0198,points,22,T28
G0024,P0198,rebounds,12,T28
G0024,P0198,assists,4,T28
G0024,P0190,points,8,T28
G0024,P0190,rebounds,3,T28
G0024,P0190,assists,3,T28
G0024,P0240,points,8,T28
G0024,P0240,rebounds,15,T28
G0024,P0240,assists,0,T28
G0024,P0293,points,25,T28
G0024,P0293,rebounds,19,T28
G0024,P0293,assists,12,T28
G0024,P0417,points,16,T28
G0024,P0417,rebounds,1,T28
G0024,P0417,assists,13,T28
G0024,P0239,points,0,T28
G0024,P0239,rebounds,14,T28
G0024,P0239,assists,10,T28
G0024,P0206,points,7,T28
G0024,P0206,rebounds,15,T28
G0024,P0206,assists,2,T28
G0024,P0195,points,9,T28
G0024,P0195,rebounds,17,T28
G0024,P0195,assists,15,T28
G0024,P0171,points,10,T28
G0024,P0171,rebounds,19,T28
G0024,P0171,assists,14,T28
G0024,P0327,points,31,T19
G0024,P0327,rebounds,2,T19
G0024,P0327,assists,4,T19
G0024,P0050,points,27,T19
G0024,P0050,rebounds,20,T19
G0024,P0050,assists,13,T19
G0024,P0365,points,17,T19
G0024,P0365,rebounds,4,T19
G0024,P0365,assists,15,T19
G0024,P0351,points,11,T19
G0024,P0351,rebounds,7,T19
G0024,P0351,assists,15,T19
G0024,P0412,points,23,T19
G0024,P0412,rebounds,5,T19
G0024,P0412,assists,0,T19
G0024,P0373,points,17,T19
G0024,P0373,rebounds,20,T19
G0024,P0373,assists,6,T19
G0024,P0280,points,28,T19
G0024,P0280,rebounds,5,T19
G0024,P0280,assists,12,T19
G0024,P0067,points,31,T19
G0024,P0067,rebounds,12,T19
G0024,P0067,assists,12,T19
G0024,P0029,points,23,T19
G0024,P0029,rebounds,7,T19
G0024,P0029,assists,11,T19
G0024,P0321,points,34,T19
G0024,P0321,rebounds,17,T19
G0024,P0321,assists,3,T19
G0025,P0237,points,6,T24
G0025,P0237,rebounds,8,T24
G0025,P0237,assists,10,T24
G0025,P0414,points,16,T24
G0025,P0414,rebounds,5,T24
G0025,P0414,assists,14,T24
G0025,P0002,points,2,T24
G0025,P0002,rebounds,5,T24
G0025,P0002,assists,15,T24
G0025,P0369,points,29,T24
G0025,P0369,rebounds,1,T24
G0025,P0369,assists,12,T24
G0025,P0279,points,39,T24
G0025,P0279,rebounds,2,T24
G0025,P0279,assists,6,T24
G0025,P0420,points,19,T24
G0025,P0420,rebounds,2,T24
G0025,P0420,assists,3,T24
G0025,P0017,points,7,T24
G0025,P0017,rebounds,3,T24
G0025,P0017,assists,6,T24
G0025,P0416,points,19,T24
G0025,P0416,rebounds,4,T24
G0025,P0416,assists,4,T24
G0025,P0151,points,7,T24
G0025,P0151,rebounds,16,T24
G0025,P0151,assists,3,T24
G0025,P0088,points,37,T24
G0025,P0088,rebounds,11,T24
G0025,P0088,assists,12,T24
G0025,P0183,points,26,T19
G0025,P0183,rebounds,5,T19
G0025,P0183,assists,9,T19
G0025,P0065,points,11,T19
G0025,P0065,rebounds,2,T19
G0025,P0065,assists,4,T19
G0025,P0306,points,11,T19
G0025,P0306,rebounds,2,T19
G0025,P0306,assists,0,T19
G0025,P0154,points,38,T19
G0025,P0154,rebounds,10,T19
G0025,P0154,assists,6,T19
G0025,P0073,points,38,T19
G0025,P0073,rebounds,4,T19
G0025,P0073,assists,6,T19
G0025,P0235,points,34,T19
G0025,P0235,rebounds,13,T19
G0025,P0235,assists,6,T19
G0025,P0099,points,10,T19
G0025,P0099,rebounds,0,T19
G0025,P0099,assists,1,T19
G0025,P0172,points,6,T19
G0025,P0172,rebounds,16,T19
G0025,P0172,assists,10,T19
G0025,P0082,points,17,T19
G0025,P0082,rebounds,16,T19
G0025,P0082,assists,2,T19
G0025,P0079,points,8,T19
G0025,P0079,rebounds,8,T19
G0025,P0079,assists,14,T19
G0026,P0351,points,17,T20
G0026,P0351,rebounds,2,T20
G0026,P0351,assists,15,T20
G0026,P0219,points,9,T20
G0026,P0219,rebounds,6,T20
G0026,P0219,assists,8,T20
G0026,P0022,points,27,T20
G0026,P0022,rebounds,10,T20
G0026,P0022,assists,8,T20
G0026,P0360,points,23,T20
G0026,P0360,rebounds,18,T20
G0026,P0360,assists,6,T20
G0026,P0365,points,34,T20
G0026,P0365,rebounds,16,T20
G0026,P0365,assists,15,T20
G0026,P0352,points,37,T20
G0026,P0352,rebounds,16,T20
G0026,P0352,assists,3,T20
G0026,P0031,points,31,T20
G0026,P0031,rebounds,15,T20
G0026,P0031,assists,4,T20
G0026,P0253,points,27,T20
G0026,P0253,rebounds,5,T20
G0026,P0253,assists,8,T20
G0026,P0103,points,32,T20
G0026,P0103,rebounds,3,T20
G0026,P0103,assists,5,T20
G0026,P0095,points,32,T20
G0026,P0095,rebounds,9,T20
G0026,P0095,assists,15,T20
G0026,P0045,points,0,T03
G0026,P0045,rebounds,15,T03
G0026,P0045,assists,13,T03
G0026,P0025,points,37,T03
G0026,P0025,rebounds,3,T03
G0026,P0025,assists,15,T03
G0026,P0066,points,16,T03
G0026,P0066,rebounds,7,T03
G0026,P0066,assists,5,T03
G0026,P0389,points,26,T03
G0026,P0389,rebounds,13,T03
G0026,P0389,assists,7,T03
G0026,P0184,points,2,T03
G0026,P0184,rebounds,20,T03
G0026,P0184,assists,3,T03
G0026,P0301,points,3,T03
G0026,P0301,rebounds,12,T03
G0026,P0301,assists,6,T03
G0026,P0320,points,25,T03
G0026,P0320,rebounds,18,T03
G0026,P0320,assists,1,T03
G0026,P0079,points,11,T03
G0026,P0079,rebounds,10,T03
G0026,P0079,assists,12,T03
G0026,P0369,points,24,T03
G0026,P0369,rebounds,8,T03
G0026,P0369,assists,9,T03
G0026,P0406,points,40,T03
G0026,P0406,rebounds,10,T03
G0026,P0406,assists,14,T03
G0027,P0087,points,22,T13
G0027,P0087,rebounds,5,T13
G0027,P0087,assists,8,T13
G0027,P0099,points,35,T13
G0027,P0099,rebounds,4,T13
G0027,P0099,assists,11,T13
G0027,P0141,points,30,T13
G0027,P0141,rebounds,18,T13
G0027,P0141,assists,4,T13
G0027,P0319,points,8,T13
G0027,P0319,rebounds,11,T13
G0027,P0319,assists,8,T13
G0027,P0125,points,16,T13
G0027,P0125,rebounds,16,T13
G0027,P0125,assists,12,T13
G0027,P0104,points,10,T13
G0027,P0104,rebounds,16,T13
G0027,P0104,assists,3,T13
G0027,P0321,points,16,T13
G0027,P0321,rebounds,0,T13
G0027,P0321,assists,5,T13
G0027,P0124,points,39,T13
G0027,P0124,rebounds,9,T13
G0027,P0124,assists,11,T13
G0027,P0254,points,4,T13
G0027,P0254,rebounds,13,T13
G0027,P0254,assists,5,T13
G0027,P0277,points,30,T13
G0027,P0277,rebounds,19,T13
G0027,P0277,assists,8,T13
G0027,P0364,points,4,T23
G0027,P0364,rebounds,9,T23
G0027,P0364,assists,1,T23
G0027,P0148,points,18,T23
G0027,P0148,rebounds,1,T23
G0027,P0148,assists,10,T23
G0027,P0250,points,12,T23
G0027,P0250,rebounds,4,T23
G0027,P0250,assists,0,T23
G0027,P0316,points,36,T23
G0027,P0316,rebounds,17,T23
G0027,P0316,assists,12,T23
G0027,P0023,points,2,T23
G0027,P0023,rebounds,7,T23
G0027,P0023,assists,15,T23
G0027,P0190,points,23,T23
G0027,P0190,rebounds,2,T23
G0027,P0190,assists,2,T23
G0027,P0206,points,10,T23
G0027,P0206,rebounds,20,T23
G0027,P0206,assists,2,T23
G0027,P0198,points,37,T23
G0027,P0198,rebounds,14,T23
G0027,P0198,assists,14,T23
G0027,P0344,points,33,T23
G0027,P0344,rebounds,6,T23
G0027,P0344,assists,13,T23
G0027,P0232,points,6,T23
G0027,P0232,rebounds,6,T23
G0027,P0232,assists,3,T23
G0028,P0037,points,32,T25
G0028,P0037,rebounds,5,T25
G0028,P0037,assists,6,T25
G0028,P0050,points,6,T25
G0028,P0050,rebounds,15,T25
G0028,P0050,assists,3,T25
G0028,P0026,points,32,T25
G0028,P0026,rebounds,17,T25
G0028,P0026,assists,11,T25
G0028,P0032,points,13,T25
G0028,P0032,rebounds,20,T25
G0028,P0032,assists,10,T25
G0028,P0078,points,26,T25
G0028,P0078,rebounds,17,T25
G0028,P0078,assists,14,T25
G0028,P0414,points,3,T25
G0028,P0414,rebounds,18,T25
G0028,P0414,assists,12,T25
G0028,P0030,points,8,T25
G0028,P0030,rebounds,6,T25
G0028,P0030,assists,12,T25
G0028,P0158,points,8,T25
G0028,P0158,rebounds,9,T25
G0028,P0158,assists,11,T25
G0028,P0038,points,26,T25
G0028,P0038,rebounds,19,T25
G0028,P0038,assists,1,T25
G0028,P0055,points,12,T25
G0028,P0055,rebounds,20,T25
G0028,P0055,assists,9,T25
G0028,P0133,points,10,T13
G0028,P0133,rebounds,6,T13
G0028,P0133,assists,5,T13
G0028,P0188,points,22,T13
G0028,P0188,rebounds,5,T13
G0028,P0188,assists,9,T13
G0028,P0301,points,18,T13
G0028,P0301,rebounds,12,T13
G0028,P0301,assists,2,T13
G0028,P0179,points,25,T13
G0028,P0179,rebounds,19,T13
G0028,P0179,assists,2,T13
G0028,P0262,points,13,T13
G0028,P0262,rebounds,14,T13
G0028,P0262,assists,9,T13
G0028,P0393,points,27,T13
G0028,P0393,rebounds,11,T13
G0028,P0393,assists,10,T13
G0028,P0174,points,24,T13
G0028,P0174,rebounds,1,T13
G0028,P0174,assists,12,T13
G0028,P0365,points,18,T13
G0028,P0365,rebounds,1,T13
G0028,P0365,assists,6,T13
G0028,P0222,points,17,T13
G0028,P0222,rebounds,1,T13
G0028,P0222,assists,15,T13
G0028,P0268,points,9,T13
G0028,P0268,rebounds,6,T13
G0028,P0268,assists,7,T13
G0029,P0346,points,39,T17
G0029,P0346,rebounds,20,T17
G0029,P0346,assists,8,T17
G0029,P0307,points,18,T17
G0029,P0307,rebounds,12,T17
G0029,P0307,assists,2,T17
G0029,P0229,points,17,T17
G0029,P0229,rebounds,4,T17
G0029,P0229,assists,2,T17
G0029,P0319,points,3,T17
G0029,P0319,rebounds,12,T17
G0029,P0319,assists,0,T17
G0029,P0194,points,26,T17
G0029,P0194,rebounds,9,T17
