,bird_id,sighting_date,observer,location,count_seen
509,B00087,2026-03-22,Morgan,Canyon Overlook,1
510,B01650,2026-01-24,Quinn,Cliff Basin,1
511,B01650,2026-01-26,Jordan,Sunset Ridge,4
512,B01650,2026-01-07,Taylor,Sunset Ridge,11
513,B01650,2026-01-20,Jordan,Canyon Overlook,1
514,B01650,2026-04-29,Jordan,Canyon Overlook,5
515,B01650,2026-03-15,Riley,Sunset Ridge,9
516,B00002,2026-05-10,Taylor,Aspen Grove,5
517,B00002,2026-01-01,Sam,Aspen Grove,3
518,B00002,2026-02-13,Casey,Cliff Basin,9
519,B00002,2026-03-25,Riley,Cliff Basin,11
520,B00002,2026-05-11,Riley,Sunset Ridge,4
521,B00002,2026-03-18,Quinn,Canyon Overlook,3
522,B00834,2026-01-16,Sam,Pine Lookout,4
523,B00834,2026-05-30,Riley,Sunset Ridge,6
524,B00834,2026-02-22,Sam,Canyon Overlook,7
525,B00834,2026-05-26,Riley,Cliff Basin,5
526,B00679,2026-03-03,Riley,Lake Edge,6
527,B00679,2026-03-17,Taylor,Canyon Overlook,11
528,B00679,2026-04-17,Casey,Sunset Ridge,1
529,B00679,2026-02-04,Morgan,Canyon Overlook,8
530,B00679,2026-05-31,Morgan,Canyon Overlook,3
531,B00679,2026-01-12,Alex,Wetlands,9
532,B00626,2026-06-13,Quinn,Aspen Grove,9
533,B00626,2026-01-23,Morgan,Rocky Pass,3
534,B00626,2026-01-29,Alex,Canyon Overlook,2
535,B00626,2026-03-13,Jordan,Rocky Pass,7
536,B00626,2026-02-26,Sam,Pine Lookout,3
537,B00560,2026-02-20,Casey,Wetlands,5
538,B00560,2026-04-09,Morgan,Cliff Basin,2
539,B00560,2026-01-13,Quinn,Lake Edge,3
540,B00560,2026-05-18,Casey,Pine Lookout,5
541,B00560,2026-03-06,Sam,Aspen Grove,9
542,B00371,2026-03-14,Casey,Aspen Grove,11
543,B00371,2026-03-25,Morgan,Wetlands,2
544,B00371,2026-03-15,Riley,Rocky Pass,3
545,B00371,2026-04-06,Casey,Rocky Pass,1
546,B00371,2026-04-23,Casey,Rocky Pass,3
547,B00371,2026-06-27,Casey,Rocky Pass,1
548,B00371,2026-02-06,Taylor,Canyon Overlook,5
549,B01656,2026-01-02,Morgan,Canyon Overlook,9
550,B01656,2026-05-22,Taylor,Wetlands,4
551,B01656,2026-06-19,Taylor,Cliff Basin,11
552,B01656,2026-01-03,Quinn,Lake Edge,7
553,B01656,2026-03-21,Riley,Cliff Basin,11
554,B01656,2026-01-01,Morgan,Lake Edge,4
555,B00887,2026-03-03,Quinn,Cliff Basin,6
556,B00887,2026-06-27,Jordan,Lake Edge,2
557,B00887,2026-03-23,Quinn,Lake Edge,5
558,B00887,2026-05-12,Riley,Rocky Pass,10
559,B00887,2026-05-03,Casey,Sunset Ridge,7
560,B00887,2026-01-25,Riley,Lake Edge,3
561,B01084,2026-02-25,Taylor,Wetlands,6
562,B01084,2026-03-26,Riley,Aspen Grove,7
563,B01084,2026-01-09,Sam,Wetlands,3
564,B01084,2026-03-24,Taylor,Sunset Ridge,6
565,B01084,2026-05-27,Riley,Cliff Basin,8
566,B00622,2026-01-06,Casey,Canyon Overlook,8
567,B00622,2026-05-10,Riley,Canyon Overlook,6
568,B00622,2026-01-03,Taylor,Aspen Grove,8
569,B00622,2026-02-12,Quinn,Aspen Grove,4
570,B00622,2026-02-09,Riley,Sunset Ridge,2
571,B01481,2026-06-11,Sam,Canyon Overlook,8
572,B01481,2026-06-26,Morgan,Cliff Basin,1
573,B01481,2026-02-03,Riley,Pine Lookout,10
574,B01481,2026-05-19,Alex,Sunset Ridge,2
575,B01481,2026-04-17,Alex,Cliff Basin,5
576,B01481,2026-05-28,Riley,Rocky Pass,4
577,B01481,2026-03-14,Taylor,Aspen Grove,3
578,B00040,2026-04-16,Morgan,Pine Lookout,3
579,B00040,2026-01-22,Jordan,Rocky Pass,1
580,B00040,2026-01-02,Morgan,Canyon Overlook,2
581,B00040,2026-02-23,Morgan,Pine Lookout,2
582,B00040,2026-01-25,Quinn,Wetlands,6
583,B00865,2026-04-18,Quinn,Sunset Ridge,10
584,B00865,2026-01-05,Taylor,Cliff Basin,2
585,B00865,2026-02-19,Casey,Canyon Overlook,5
586,B00865,2026-05-26,Sam,Lake Edge,5
587,B00865,2026-04-21,Quinn,Rocky Pass,4
588,B00865,2026-04-09,Riley,Wetlands,3
589,B00891,2026-04-03,Jordan,Aspen Grove,10
590,B00891,2026-04-14,Jordan,Wetlands,2
591,B00891,2026-02-12,Quinn,Wetlands,9
592,B00891,2026-05-02,Casey,Canyon Overlook,4
593,B00891,2026-02-22,Taylor,Sunset Ridge,2
594,B00891,2026-05-07,Morgan,Sunset Ridge,2
595,B00444,2026-05-31,Quinn,Canyon Overlook,6
596,B00444,2026-03-12,Riley,Wetlands,3
597,B00444,2026-05-04,Taylor,Rocky Pass,3
598,B00444,2026-04-26,Riley,Pine Lookout,3
599,B00309,2026-05-07,Sam,Rocky Pass,11
600,B00309,2026-05-08,Casey,Canyon Overlook,10
601,B00309,2026-06-06,Casey,Pine Lookout,3
602,B00309,2026-03-30,Taylor,Aspen Grove,3
603,B00309,2026-03-31,Morgan,Pine Lookout,3
604,B00309,2026-04-19,Riley,Pine Lookout,5
605,B00309,2026-05-22,Quinn,Cliff Basin,10
606,B01182,2026-05-25,Riley,Cliff Basin,5
607,B01182,2026-01-12,Taylor,Lake Edge,9
608,B01182,2026-01-22,Jordan,Wetlands,10
609,B01182,2026-03-08,Taylor,Aspen Grove,3
610,B01182,2026-05-15,Jordan,Sunset Ridge,3
611,B00687,2026-03-26,Jordan,Canyon Overlook,6
612,B00687,2026-03-06,Taylor,Rocky Pass,2
613,B00687,2026-02-26,Morgan,Canyon Overlook,10
614,B00687,2026-05-07,Taylor,Cliff Basin,7
615,B00687,2026-04-06,Casey,Lake Edge,5
616,B00687,2026-02-21,Morgan,Aspen Grove,1
617,B00831,2026-04-16,Alex,Wetlands,6
618,B00831,2026-06-18,Morgan,Sunset Ridge,8
619,B00831,2026-04-22,Taylor,Rocky Pass,7
620,B00831,2026-06-26,Sam,Canyon Overlook,9
621,B01344,2026-02-10,Alex,Canyon Overlook,8
622,B01344,2026-02-11,Taylor,Lake Edge,2
623,B01344,2026-06-18,Taylor,Lake Edge,1
624,B01344,2026-04-22,Riley,Wetlands,3
625,B01344,2026-06-23,Sam,Lake Edge,4
626,B01344,2026-06-04,Alex,Pine Lookout,5
627,B00603,2026-02-26,Morgan,Pine Lookout,2
628,B00603,2026-04-22,Jordan,Rocky Pass,10
629,B00603,2026-04-14,Quinn,Wetlands,5
630,B00603,2026-01-06,Riley,Pine Lookout,6
631,B01606,2026-05-24,Morgan,Lake Edge,3
632,B01606,2026-06-13,Jordan,Lake Edge,4
633,B01606,2026-05-16,Casey,Rocky Pass,7
634,B01606,2026-02-06,Sam,Lake Edge,11
635,B01606,2026-02-23,Jordan,Pine Lookout,5
636,B01606,2026-01-20,Alex,Canyon Overlook,10
637,B00036,2026-04-18,Quinn,Aspen Grove,11
638,B00036,2026-04-29,Jordan,Wetlands,7
639,B00036,2026-03-05,Jordan,Lake Edge,6
640,B00036,2026-05-04,Taylor,Canyon Overlook,9
641,B00036,2026-03-28,Taylor,Lake Edge,11
642,B00888,2026-04-26,Taylor,Sunset Ridge,5
643,B00888,2026-05-20,Sam,Lake Edge,7
644,B00888,2026-03-20,Casey,Pine Lookout,3
645,B00888,2026-04-28,Quinn,Rocky Pass,9
646,B00836,2026-06-03,Casey,Cliff Basin,5
647,B00836,2026-01-12,Casey,Cliff Basin,5
648,B00836,2026-02-21,Morgan,Wetlands,10
649,B00836,2026-04-02,Riley,Rocky Pass,4
650,B01660,2026-04-18,Alex,Sunset Ridge,10
651,B01660,2026-03-19,Alex,Pine Lookout,9
652,B01660,2026-02-27,Casey,Canyon Overlook,7
653,B01660,2026-06-29,Sam,Lake Edge,5
654,B01660,2026-05-20,Quinn,Sunset Ridge,3
655,B01660,2026-03-18,Casey,Cliff Basin,11
656,B00938,2026-01-27,Sam,Sunset Ridge,10
657,B00938,2026-02-01,Quinn,Lake Edge,8
658,B00938,2026-02-26,Quinn,Sunset Ridge,3
659,B00938,2026-01-23,Quinn,Aspen Grove,6
660,B00938,2026-02-12,Casey,Sunset Ridge,2
661,B00938,2026-04-10,Casey,Sunset Ridge,7
662,B00938,2026-02-08,Jordan,Pine Lookout,7
663,B00303,2026-04-11,Riley,Lake Edge,3
664,B00303,2026-01-10,Quinn,Canyon Overlook,6
665,B00303,2026-04-17,Quinn,Wetlands,1
666,B00303,2026-04-07,Jordan,Aspen Grove,4
667,B00303,2026-04-01,Sam,Wetlands,5
668,B00303,2026-06-22,Jordan,Aspen Grove,4
669,B01453,2026-04-01,Riley,Aspen Grove,6
670,B01453,2026-03-22,Sam,Pine Lookout,4
671,B01453,2026-06-17,Quinn,Rocky Pass,10
672,B01453,2026-04-18,Sam,Aspen Grove,7
673,B00410,2026-06-17,Quinn,Aspen Grove,9
674,B00410,2026-01-10,Quinn,Sunset Ridge,4
675,B00410,2026-06-03,Morgan,Aspen Grove,1
676,B00410,2026-03-05,Morgan,Sunset Ridge,4
677,B00410,2026-03-15,Riley,Canyon Overlook,2
678,B00415,2026-05-03,Jordan,Rocky Pass,1
679,B00415,2026-01-03,Quinn,Wetlands,9
680,B00415,2026-04-08,Morgan,Lake Edge,5
681,B00415,2026-01-04,Morgan,Lake Edge,10
682,B00415,2026-06-10,Jordan,Wetlands,6
683,B00415,2026-04-20,Taylor,Sunset Ridge,4
684,B00415,2026-04-26,Sam,Aspen Grove,7
685,B01524,2026-06-16,Riley,Wetlands,8
686,B01524,2026-05-12,Casey,Wetlands,4
687,B01524,2026-06-14,Alex,Aspen Grove,3
688,B01524,2026-01-05,Casey,Sunset Ridge,7
689,B01524,2026-01-21,Casey,Pine Lookout,8
690,B01524,2026-01-15,Riley,Pine Lookout,3
691,B01524,2026-03-01,Morgan,Cliff Basin,6
692,B00273,2026-02-01,Alex,Lake Edge,1
693,B00273,2026-02-09,Morgan,Lake Edge,4
694,B00273,2026-02-22,Morgan,Rocky Pass,7
695,B00273,2026-03-01,Alex,Wetlands,7
696,B00273,2026-04-28,Jordan,Rocky Pass,11
697,B00273,2026-06-13,Jordan,Canyon Overlook,4
698,B00273,2026-06-26,Morgan,Pine Lookout,10
699,B00165,2026-06-07,Alex,Pine Lookout,4
700,B00165,2026-01-10,Alex,Aspen Grove,4
701,B00165,2026-05-17,Casey,Wetlands,4
702,B00165,2026-04-29,Riley,Pine Lookout,4
703,B00165,2026-02-19,Quinn,Cliff Basin,6
704,B00165,2026-03-26,Quinn,Wetlands,2
705,B00165,2026-04-13,Morgan,Aspen Grove,7
706,B00589,2026-03-30,Taylor,Sunset Ridge,7
707,B00589,2026-05-15,Taylor,Sunset Ridge,11
708,B00589,2026-06-28,Alex,Rocky Pass,2
709,B00589,2026-03-07,Quinn,Pine Lookout,3
710,B00589,2026-02-23,Sam,Wetlands,1
711,B00589,2026-05-10,Alex,Wetlands,11
712,B00605,2026-04-16,Morgan,Canyon Overlook,1
713,B00605,2026-04-08,Taylor,Wetlands,5
714,B00605,2026-03-20,Quinn,Canyon Overlook,7
715,B00605,2026-01-01,Taylor,Wetlands,3
716,B00605,2026-03-10,Taylor,Rocky Pass,2
717,B00605,2026-04-26,Sam,Rocky Pass,2
718,B00659,2026-02-17,Sam,Sunset Ridge,2
719,B00659,2026-05-15,Jordan,Aspen Grove,5
720,B00659,2026-01-20,Sam,Rocky Pass,1
721,B00659,2026-03-20,Quinn,Pine Lookout,4
722,B00659,2026-04-29,Quinn,Lake Edge,1
723,B00659,2026-06-20,Taylor,Pine Lookout,10
724,B00659,2026-03-03,Riley,Sunset Ridge,3
725,B00306,2026-06-13,Sam,Aspen Grove,7
726,B00306,2026-06-20,Alex,Canyon Overlook,4
727,B00306,2026-02-27,Alex,Pine Lookout,6
728,B00306,2026-05-16,Alex,Canyon Overlook,7
729,B00830,2026-01-19,Alex,Lake Edge,11
730,B00830,2026-03-17,Morgan,Pine Lookout,11
731,B00830,2026-03-18,Sam,Aspen Grove,4
732,B00830,2026-03-27,Riley,Sunset Ridge,8
733,B00830,2026-05-24,Casey,Rocky Pass,9
734,B00830,2026-01-18,Sam,Aspen Grove,2
735,B00830,2026-03-21,Taylor,Aspen Grove,8
736,B00412,2026-02-17,Taylor,Pine Lookout,6
737,B00412,2026-06-22,Riley,Lake Edge,7
738,B00412,2026-01-20,Alex,Rocky Pass,10
739,B00412,2026-02-22,Alex,Aspen Grove,8
740,B00412,2026-01-25,Alex,Aspen Grove,3
741,B00412,2026-02-25,Alex,Sunset Ridge,5
742,B01208,2026-05-29,Casey,Aspen Grove,2
743,B01208,2026-03-04,Morgan,Cliff Basin,10
744,B01208,2026-06-03,Jordan,Canyon Overlook,1
745,B01208,2026-03-17,Taylor,Canyon Overlook,10
746,B01208,2026-04-13,Morgan,Lake Edge,11
747,B01208,2026-04-17,Sam,Aspen Grove,6
748,B01208,2026-06-25,Quinn,Rocky Pass,10
749,B01035,2026-05-25,Taylor,Lake Edge,7
750,B01035,2026-05-30,Taylor,Sunset Ridge,11
751,B01035,2026-03-15,Jordan,Canyon Overlook,11
752,B01035,2026-06-02,Quinn,Lake Edge,5
753,B01035,2026-06-27,Quinn,Lake Edge,9
754,B01035,2026-03-10,Alex,Lake Edge,9
755,B01330,2026-04-08,Riley,Rocky Pass,11
756,B01330,2026-02-24,Morgan,Cliff Basin,7
757,B01330,2026-04-19,Jordan,Cliff Basin,8
758,B01330,2026-05-14,Sam,Canyon Overlook,3
759,B01330,2026-03-31,Morgan,Pine Lookout,9
760,B01330,2026-05-31,Casey,Pine Lookout,7
761,B01136,2026-01-30,Quinn,Canyon Overlook,5
762,B01136,2026-04-24,Riley,Cliff Basin,3
763,B01136,2026-01-03,Quinn,Canyon Overlook,4
764,B01136,2026-04-03,Taylor,Rocky Pass,4
765,B01136,2026-03-01,Sam,Aspen Grove,6
766,B01136,2026-03-06,Alex,Pine Lookout,11
767,B01136,2026-05-07,Alex,Aspen Grove,9
768,B01202,2026-04-24,Sam,Wetlands,2
769,B01202,2026-05-22,Quinn,Wetlands,3
770,B01202,2026-03-29,Quinn,Sunset Ridge,5
771,B01202,2026-01-16,Sam,Canyon Overlook,7
772,B01202,2026-06-03,Morgan,Canyon Overlook,9
773,B01602,2026-01-29,Taylor,Rocky Pass,3
774,B01602,2026-03-06,Morgan,Lake Edge,4
775,B01602,2026-02-13,Morgan,Canyon Overlook,8
776,B01602,2026-03-14,Alex,Wetlands,10
777,B01602,2026-03-21,Taylor,Wetlands,10
778,B00246,2026-05-16,Sam,Aspen Grove,11
779,B00246,2026-05-05,Riley,Sunset Ridge,6
780,B00246,2026-01-13,Taylor,Rocky Pass,8
781,B00246,2026-03-08,Morgan,Cliff Basin,4
782,B00246,2026-05-10,Quinn,Rocky Pass,7
783,B00775,2026-04-26,Morgan,Lake Edge,9
784,B00775,2026-02-21,Quinn,Aspen Grove,10
785,B00775,2026-03-15,Riley,Cliff Basin,3
786,B00775,2026-05-28,Riley,Aspen Grove,9
787,B00775,2026-03-06,Alex,Sunset Ridge,1
788,B01568,2026-06-28,Taylor,Wetlands,8
789,B01568,2026-05-29,Jordan,Canyon Overlook,9
790,B01568,2026-01-26,Taylor,Lake Edge,3
791,B01568,2026-03-29,Casey,Sunset Ridge,3
792,B01568,2026-04-15,Sam,Sunset Ridge,8
793,B00446,2026-02-03,Jordan,Cliff Basin,3
794,B00446,2026-02-18,Casey,Aspen Grove,5
795,B00446,2026-06-16,Morgan,Cliff Basin,1
796,B00446,2026-05-21,Riley,Pine Lookout,5
797,B00446,2026-01-10,Casey,Aspen Grove,4
798,B00446,2026-05-17,Jordan,Canyon Overlook,4
799,B00446,2026-02-12,Jordan,Rocky Pass,2
800,B00756,2026-04-02,Sam,Pine Lookout,7
801,B00756,2026-02-06,Riley,Rocky Pass,6
802,B00756,2026-05-02,Jordan,Lake Edge,2
803,B00756,2026-02-16,Morgan,Lake Edge,6
804,B00553,2026-01-20,Alex,Lake Edge,11
805,B00553,2026-06-06,Riley,Lake Edge,1
806,B00553,2026-03-01,Jordan,Cliff Basin,5
807,B00553,2026-04-17,Quinn,Aspen Grove,9
808,B00553,2026-05-18,Morgan,Pine Lookout,1
809,B00553,2026-05-03,Quinn,Cliff Basin,2
810,B00553,2026-02-16,Taylor,Cliff Basin,11
811,B01239,2026-01-27,Morgan,Rocky Pass,4
812,B01239,2026-06-15,Riley,Canyon Overlook,9
813,B01239,2026-04-19,Jordan,Pine Lookout,6
814,B01239,2026-04-25,Morgan,Aspen Grove,3
815,B01239,2026-05-24,Alex,Cliff Basin,9
816,B00910,2026-01-23,Taylor,Canyon Overlook,11
817,B00910,2026-05-27,Riley,Canyon Overlook,3
818,B00910,2026-03-09,Morgan,Aspen Grove,4
819,B00910,2026-01-14,Taylor,Wetlands,8
820,B00911,2026-01-07,Quinn,Wetlands,6
821,B00911,2026-01-02,Sam,Lake Edge,1
822,B00911,2026-01-12,Taylor,Aspen Grove,3
823,B00911,2026-04-03,Sam,Pine Lookout,8
824,B00911,2026-04-13,Taylor,Rocky Pass,2
825,B00305,2026-05-13,Sam,Sunset Ridge,6
826,B00305,2026-05-14,Sam,Cliff Basin,6
827,B00305,2026-02-23,Taylor,Pine Lookout,5
828,B00305,2026-01-19,Taylor,Rocky Pass,1
829,B01384,2026-05-19,Casey,Wetlands,8
830,B01384,2026-02-06,Quinn,Sunset Ridge,1
831,B01384,2026-06-12,Alex,Pine Lookout,5
832,B01384,2026-01-11,Jordan,Cliff Basin,5
833,B01384,2026-05-03,Alex,Cliff Basin,3
834,B01384,2026-06-15,Quinn,Sunset Ridge,10
835,B00972,2026-04-20,Riley,Sunset Ridge,4
836,B00972,2026-03-31,Jordan,Cliff Basin,11
837,B00972,2026-03-14,Jordan,Canyon Overlook,3
838,B00972,2026-01-25,Alex,Wetlands,3
839,B00972,2026-05-13,Morgan,Lake Edge,7
840,B00972,2026-04-22,Casey,Wetlands,2
841,B00972,2026-02-26,Riley,Rocky Pass,4
842,B01412,2026-03-26,Casey,Pine Lookout,6
843,B01412,2026-01-30,Taylor,Canyon Overlook,4
844,B01412,2026-06-06,Alex,Lake Edge,11
845,B01412,2026-03-05,Casey,Lake Edge,6
846,B01412,2026-01-06,Sam,Aspen Grove,2
847,B01412,2026-04-03,Casey,Wetlands,7
848,B01412,2026-03-13,Riley,Canyon Overlook,3
849,B01376,2026-03-18,Quinn,Canyon Overlook,2
850,B01376,2026-01-10,Sam,Lake Edge,11
851,B01376,2026-05-01,Quinn,Sunset Ridge,9
852,B01376,2026-03-22,Jordan,Aspen Grove,10
853,B00565,2026-05-16,Taylor,Pine Lookout,2
854,B00565,2026-04-01,Quinn,Rocky Pass,7
855,B00565,2026-05-30,Alex,Wetlands,5
856,B00565,2026-03-03,Casey,Pine Lookout,7
857,B00565,2026-03-09,Casey,Canyon Overlook,1
858,B00565,2026-05-27,Quinn,Rocky Pass,7
859,B00565,2026-03-15,Morgan,Rocky Pass,2
860,B00854,2026-03-01,Taylor,Canyon Overlook,10
861,B00854,2026-01-12,Morgan,Canyon Overlook,7
862,B00854,2026-06-06,Jordan,Canyon Overlook,8
863,B00854,2026-06-23,Jordan,Lake Edge,3
864,B00854,2026-02-20,Quinn,Canyon Overlook,5
865,B01250,2026-05-17,Taylor,Lake Edge,7
866,B01250,2026-01-18,Quinn,Pine Lookout,2
867,B01250,2026-06-16,Morgan,Pine Lookout,8
868,B01250,2026-01-31,Casey,Canyon Overlook,10
869,B01250,2026-06-14,Morgan,Canyon Overlook,1
870,B01250,2026-02-17,Sam,Pine Lookout,11
871,B00919,2026-03-26,Quinn,Rocky Pass,9
872,B00919,2026-04-29,Taylor,Aspen Grove,11
873,B00919,2026-05-09,Sam,Wetlands,1
874,B00919,2026-02-10,Jordan,Wetlands,6
875,B00919,2026-05-31,Quinn,Wetlands,5
876,B00919,2026-05-15,Riley,Wetlands,9
877,B01592,2026-04-13,Alex,Aspen Grove,2
878,B01592,2026-06-29,Casey,Wetlands,6
879,B01592,2026-06-13,Quinn,Wetlands,5
880,B01592,2026-01-02,Alex,Canyon Overlook,10
881,B01592,2026-04-12,Riley,Cliff Basin,6
882,B00578,2026-03-17,Alex,Aspen Grove,8
883,B00578,2026-04-18,Morgan,Canyon Overlook,11
884,B00578,2026-03-27,Taylor,Aspen Grove,7
885,B00578,2026-04-08,Morgan,Lake Edge,2
886,B00578,2026-01-12,Riley,Pine Lookout,10
887,B00578,2026-01-11,Quinn,Wetlands,11
888,B01505,2026-02-26,Casey,Cliff Basin,1
889,B01505,2026-04-22,Quinn,Wetlands,4
890,B01505,2026-03-20,Taylor,Wetlands,9
891,B01505,2026-02-19,Alex,Pine Lookout,8
892,B00985,2026-06-25,Alex,Aspen Grove,8
893,B00985,2026-03-16,Casey,Canyon Overlook,2
894,B00985,2026-02-02,Taylor,Aspen Grove,1
895,B00985,2026-02-11,Sam,Wetlands,2
896,B00985,2026-05-10,Riley,Pine Lookout,9
897,B01477,2026-05-28,Quinn,Aspen Grove,4
898,B01477,2026-05-18,Sam,Cliff Basin,10
899,B01477,2026-04-22,Sam,Aspen Grove,9
900,B01477,2026-03-08,Casey,Lake Edge,4
901,B01477,2026-02-17,Jordan,Canyon Overlook,11
902,B01477,2026-01-10,Sam,Rocky Pass,11
903,B01127,2026-05-13,Alex,Lake Edge,11
904,B01127,2026-03-17,Taylor,Cliff Basin,3
905,B01127,2026-06-28,Casey,Cliff Basin,4
906,B01127,2026-01-24,Taylor,Rocky Pass,10
907,B01127,2026-01-28,Quinn,Wetlands,7
908,B01127,2026-05-20,Morgan,Rocky Pass,4
909,B01127,2026-05-19,Taylor,Wetlands,3
910,B00228,2026-04-20,Morgan,Wetlands,5
911,B00228,2026-04-13,Morgan,Lake Edge,9
912,B00228,2026-06-26,Casey,Sunset Ridge,5
913,B00228,2026-04-15,Morgan,Pine Lookout,9
914,B00228,2026-01-30,Alex,Rocky Pass,3
915,B00228,2026-06-09,Quinn,Sunset Ridge,2
916,B01507,2026-04-06,Alex,Wetlands,10
917,B01507,2026-01-16,Taylor,Sunset Ridge,7
918,B01507,2026-02-12,Alex,Canyon Overlook,10
919,B01507,2026-04-08,Alex,Pine Lookout,10
920,B01507,2026-01-19,Alex,Cliff Basin,9
921,B01507,2026-02-13,Taylor,Wetlands,1
922,B01507,2026-06-28,Riley,Sunset Ridge,10
923,B01550,2026-05-28,Jordan,Cliff Basin,11
924,B01550,2026-05-18,Taylor,Rocky Pass,2
925,B01550,2026-04-21,Riley,Lake Edge,6
926,B01550,2026-04-22,Morgan,Lake Edge,11
927,B01550,2026-01-11,Sam,Pine Lookout,11
928,B01680,2026-03-01,Quinn,Cliff Basin,9
929,B01680,2026-01-12,Morgan,Cliff Basin,9
930,B01680,2026-05-11,Taylor,Cliff Basin,4
931,B01680,2026-05-16,Riley,Cliff Basin,4
932,B01579,2026-01-27,Sam,Aspen Grove,11
933,B01579,2026-02-18,Quinn,Wetlands,11
934,B01579,2026-04-16,Taylor,Pine Lookout,11
935,B01579,2026-01-25,Sam,Aspen Grove,3
936,B01579,2026-06-08,Taylor,Pine Lookout,8
937,B00714,2026-01-13,Alex,Cliff Basin,3
938,B00714,2026-06-07,Alex,Sunset Ridge,5
939,B00714,2026-04-01,Jordan,Sunset Ridge,4
940,B00714,2026-03-06,Morgan,Lake Edge,1
941,B00714,2026-05-02,Jordan,Wetlands,3
942,B00714,2026-02-23,Sam,Rocky Pass,6
943,B00714,2026-05-18,Riley,Lake Edge,1
944,B01508,2026-06-13,Quinn,Sunset Ridge,6
945,B01508,2026-05-01,Taylor,Aspen Grove,11
946,B01508,2026-02-14,Jordan,Sunset Ridge,7
947,B01508,2026-01-15,Taylor,Canyon Overlook,10
948,B00778,2026-06-05,Alex,Rocky Pass,8
949,B00778,2026-05-31,Taylor,Wetlands,4
950,B00778,2026-05-23,Taylor,Sunset Ridge,1
951,B00778,2026-05-22,Riley,Cliff Basin,10
952,B00778,2026-01-28,Quinn,Lake Edge,6
953,B00778,2026-02-13,Sam,Sunset Ridge,6
954,B01283,2026-01-16,Morgan,Cliff Basin,6
955,B01283,2026-05-12,Morgan,Sunset Ridge,2
956,B01283,2026-05-26,Taylor,Canyon Overlook,2
957,B01283,2026-06-08,Sam,Pine Lookout,10
958,B01157,2026-01-18,Casey,Rocky Pass,9
959,B01157,2026-04-27,Taylor,Wetlands,7
960,B01157,2026-04-04,Casey,Canyon Overlook,8
961,B01157,2026-06-12,Quinn,Rocky Pass,9
962,B01157,2026-04-20,Morgan,Canyon Overlook,1
963,B01157,2026-04-02,Jordan,Sunset Ridge,9
964,B01157,2026-04-18,Casey,Sunset Ridge,1
965,B00178,2026-05-07,Jordan,Canyon Overlook,4
966,B00178,2026-04-29,Riley,Wetlands,8
967,B00178,2026-03-29,Jordan,Sunset Ridge,6
968,B00178,2026-04-19,Taylor,Pine Lookout,2
969,B00178,2026-03-31,Riley,Canyon Overlook,6
970,B00178,2026-04-04,Sam,Aspen Grove,8
971,B01554,2026-06-27,Jordan,Rocky Pass,7
972,B01554,2026-02-13,Casey,Lake Edge,2
973,B01554,2026-04-03,Quinn,Sunset Ridge,10
974,B01554,2026-03-02,Casey,Cliff Basin,6
975,B01554,2026-03-12,Alex,Lake Edge,3
976,B01554,2026-05-22,Riley,Cliff Basin,4
977,B00591,2026-04-24,Taylor,Pine Lookout,11
978,B00591,2026-02-17,Morgan,Rocky Pass,11
979,B00591,2026-04-11,Morgan,Sunset Ridge,2
980,B00591,2026-03-24,Alex,Cliff Basin,3
981,B00591,2026-01-27,Riley,Pine Lookout,7
982,B00591,2026-01-19,Morgan,Sunset Ridge,7
983,B01620,2026-02-15,Taylor,Rocky Pass,11
984,B01620,2026-03-20,Taylor,Wetlands,4
985,B01620,2026-03-26,Jordan,Sunset Ridge,6
986,B01620,2026-03-31,Taylor,Pine Lookout,2
987,B01620,2026-04-09,Sam,Lake Edge,7
988,B01620,2026-06-16,Taylor,Wetlands,4
989,B00080,2026-01-14,Alex,Rocky Pass,11
990,B00080,2026-01-21,Jordan,Lake Edge,4
991,B00080,2026-03-25,Sam,Lake Edge,6
992,B00080,2026-01-30,Morgan,Rocky Pass,11
993,B00080,2026-06-29,Jordan,Aspen Grove,5
994,B00080,2026-01-28,Alex,Aspen Grove,3
995,B00642,2026-01-16,Jordan,Wetlands,6
996,B00642,2026-05-12,Morgan,Wetlands,1
997,B00642,2026-05-31,Taylor,Sunset Ridge,4
998,B00642,2026-06-21,Alex,Lake Edge,10
999,B00642,2026-01-28,Riley,Wetlands,11
1000,B01101,2026-01-05,Morgan,Sunset Ridge,6
1001,B01101,2026-05-29,Jordan,Cliff Basin,7
1002,B01101,2026-02-06,Taylor,Lake Edge,7
1003,B01101,2026-04-07,Casey,Canyon Overlook,9
1004,B00387,2026-05-08,Jordan,Rocky Pass,3
1005,B00387,2026-01-19,Casey,Wetlands,8
1006,B00387,2026-06-21,Morgan,Cliff Basin,9
1007,B00387,2026-04-12,Morgan,Sunset Ridge,3
1008,B00126,2026-03-24,Casey,Aspen Grove,2
1009,B00126,2026-05-05,Casey,Sunset Ridge,9
1010,B00126,2026-04-04,Morgan,Rocky Pass,10
1011,B00126,2026-01-26,Sam,Pine Lookout,2
1012,B00126,2026-01-02,Quinn,Rocky Pass,3
1013,B00633,2026-04-10,Quinn,Sunset Ridge,3
1014,B00633,2026-02-17,Taylor,Rocky Pass,7
1015,B00633,2026-01-17,Morgan,Lake Edge,5
1016,B00633,2026-02-10,Morgan,Cliff Basin,1
1017,B00633,2026-02-13,Riley,Canyon Overlook,2
