order_id,shipment_id,event_id,event_type,event_ts,scan_city,scan_state
ORD0001310,SHP001737,E005182,in_transit,2025-11-10 04:00:00,Los Angeles,IL
ORD0001357,SHP001586,E001333,label_created,2025-12-15 23:00:00,Miami,NY
ORD0002143,SHP000077,E005392,picked_up,2025-07-14 13:00:00,New York,WA
ORD0000771,SHP000102,E000563,picked_up,2025-06-19 20:00:00,Miami,WA
ORD0002043,SHP001293,E002691,picked_up,2025-03-25 09:00:00,Seattle,FL
ORD0000249,SHP001613,E004859,delivered,2025-02-16 08:00:00,Phoenix,TX
ORD0002177,SHP001005,E002694,in_transit,2025-06-24 04:00:00,Denver,WA
ORD0000086,SHP001187,E000741,picked_up,2025-09-27 14:00:00,Denver,FL
ORD0000695,SHP000658,E000710,delivered,2025-09-23 08:00:00,Chicago,TX
ORD0000844,SHP000791,E000124,out_for_delivery,2025-06-07 01:00:00,Chicago,FL
ORD0000236,SHP001442,E005071,in_transit,2025-05-14 10:00:00,Los Angeles,TX
ORD0000018,SHP001081,E003181,in_transit,2025-03-16 05:00:00,Dallas,TX
ORD0000869,SHP000687,E004394,picked_up,2025-03-01 17:00:00,Dallas,NY
ORD0001449,SHP001253,E003027,label_created,2025-10-31 02:00:00,Denver,CO
ORD0001267,SHP001644,E002007,label_created,2025-11-09 09:00:00,Denver,WA
ORD0000802,SHP000923,E001040,out_for_delivery,2025-06-29 15:00:00,Phoenix,FL
ORD0000437,SHP000189,E005042,picked_up,2025-04-19 07:00:00,Miami,IL
ORD0000743,SHP000847,E000462,label_created,2025-10-17 18:00:00,Los Angeles,TX
ORD0000212,SHP001539,E002692,label_created,2025-02-14 16:00:00,Denver,AZ
ORD0000192,SHP001413,E001499,in_transit,2025-04-22 16:00:00,Seattle,IL
ORD0000022,SHP001461,E004179,in_transit,2025-04-26 16:00:00,Miami,WA
ORD0001915,SHP000446,E005303,delivered,2025-03-19 23:00:00,Miami,WA
ORD0001314,SHP000134,E001902,picked_up,2025-06-22 09:00:00,Miami,AZ
ORD0000612,SHP001364,E004387,in_transit,2025-04-11 06:00:00,Seattle,AZ
ORD0000322,SHP000464,E005595,in_transit,2025-05-26 03:00:00,New York,TX
ORD0000730,SHP001313,E003007,in_transit,2025-06-28 14:00:00,Chicago,CA
ORD0001370,SHP000409,E001362,out_for_delivery,2025-08-24 23:00:00,Seattle,AZ
ORD0000868,SHP001310,E004862,in_transit,2025-11-08 02:00:00,Los Angeles,CA
ORD0000908,SHP001248,E003669,delivered,2025-07-06 01:00:00,Miami,NY
ORD0000317,SHP000282,E000009,in_transit,2025-09-24 23:00:00,Chicago,CO
ORD0001994,SHP000104,E003454,out_for_delivery,2025-03-09 14:00:00,Phoenix,TX
ORD0002035,SHP000580,E000915,delivered,2025-07-21 14:00:00,Phoenix,WA
ORD0000724,SHP001648,E000710,in_transit,2025-06-17 10:00:00,Dallas,TX
ORD0000752,SHP000988,E004623,in_transit,2025-05-22 17:00:00,Seattle,IL
ORD0002120,SHP000219,E003944,in_transit,2025-11-12 21:00:00,Los Angeles,NY
ORD0001440,SHP001348,E005509,picked_up,2025-03-16 02:00:00,Los Angeles,FL
ORD0002142,SHP001732,E005199,in_transit,2025-08-08 19:00:00,Denver,CO
ORD0001941,SHP001445,E002420,delivered,2025-06-05 23:00:00,Phoenix,TX
ORD0000081,SHP000712,E004839,delivered,2025-12-30 22:00:00,Miami,TX
ORD0001542,SHP000029,E000346,out_for_delivery,2025-10-28 14:00:00,Denver,NY
ORD0000451,SHP001574,E003531,out_for_delivery,2025-01-24 21:00:00,Phoenix,WA
ORD0001060,SHP000405,E002019,picked_up,2025-09-25 23:00:00,New York,TX
ORD0000899,SHP001310,E005575,out_for_delivery,2025-03-02 22:00:00,Dallas,FL
ORD0000991,SHP000231,E002857,out_for_delivery,2025-08-31 07:00:00,Miami,TX
ORD0000695,SHP001324,E003714,delivered,2025-05-29 00:00:00,New York,WA
ORD0002065,SHP000876,E005022,picked_up,2025-04-25 15:00:00,Los Angeles,IL
ORD0001003,SHP001730,E003110,label_created,2025-04-14 17:00:00,Chicago,AZ
ORD0001595,SHP001213,E001807,in_transit,2025-01-21 09:00:00,Dallas,IL
ORD0002027,SHP000453,E004269,out_for_delivery,2025-06-17 17:00:00,Los Angeles,NY
ORD0001474,SHP000183,E000170,in_transit,2025-12-28 13:00:00,Dallas,WA
ORD0001511,SHP000113,E000565,label_created,2025-08-16 23:00:00,Miami,CO
ORD0000614,SHP000522,E005211,in_transit,2025-05-22 22:00:00,Chicago,IL
ORD0001435,SHP001631,E000134,out_for_delivery,2025-06-30 22:00:00,Miami,NY
ORD0000720,SHP000777,E003087,picked_up,2025-10-31 17:00:00,Miami,CO
ORD0001321,SHP000864,E002220,in_transit,2025-07-05 00:00:00,Denver,NY
ORD0001225,SHP001381,E003446,exception,2025-05-01 19:00:00,Dallas,FL
ORD0002159,SHP001460,E002565,out_for_delivery,2025-01-24 16:00:00,Phoenix,IL
ORD0001309,SHP000784,E000314,in_transit,2025-03-17 04:00:00,Seattle,TX
ORD0001363,SHP000549,E002821,picked_up,2025-03-27 18:00:00,Los Angeles,CO
ORD0002108,SHP000380,E002152,in_transit,2025-08-05 22:00:00,Los Angeles,CA
ORD0000202,SHP000324,E004017,in_transit,2025-05-27 05:00:00,Los Angeles,CA
ORD0001615,SHP000234,E002794,label_created,2025-06-17 19:00:00,Denver,CO
ORD0001362,SHP000923,E003730,picked_up,2025-08-21 03:00:00,Miami,CO
ORD0000696,SHP000057,E004205,in_transit,2025-04-24 07:00:00,Phoenix,TX
ORD0001907,SHP000189,E003049,in_transit,2025-10-08 04:00:00,Dallas,NY
ORD0001939,SHP000483,E003095,in_transit,2025-10-24 13:00:00,Denver,CO
ORD0001555,SHP000691,E001048,in_transit,2025-01-20 10:00:00,Phoenix,IL
ORD0001005,SHP001549,E000760,label_created,2025-04-09 03:00:00,Phoenix,CO
ORD0000692,SHP000439,E001393,in_transit,2025-07-07 20:00:00,Chicago,NY
ORD0001059,SHP001654,E002381,out_for_delivery,2025-11-28 08:00:00,Seattle,FL
ORD0000862,SHP000528,E005405,label_created,2025-01-05 15:00:00,Dallas,CA
ORD0001848,SHP000757,E002819,out_for_delivery,2025-11-30 01:00:00,New York,TX
ORD0001201,SHP000732,E005176,in_transit,2025-02-02 11:00:00,Dallas,TX
ORD0000284,SHP000223,E000502,delivered,2025-11-02 21:00:00,Phoenix,CO
ORD0001780,SHP000525,E002865,in_transit,2025-11-08 22:00:00,Los Angeles,WA
ORD0000731,SHP000807,E005617,picked_up,2025-11-02 02:00:00,Chicago,NY
ORD0000034,SHP001761,E003900,label_created,2025-02-03 07:00:00,Denver,TX
ORD0000102,SHP000218,E001070,in_transit,2025-08-31 13:00:00,Los Angeles,TX
ORD0001844,SHP000215,E001024,delivered,2025-03-21 01:00:00,Seattle,AZ
ORD0000840,SHP000816,E002007,in_transit,2025-08-02 11:00:00,Chicago,IL
ORD0001061,SHP001485,E002992,out_for_delivery,2025-05-08 12:00:00,Phoenix,AZ
ORD0001627,SHP001128,E000518,picked_up,2025-12-06 03:00:00,Phoenix,TX
ORD0000358,SHP000257,E000645,picked_up,2025-04-14 19:00:00,Seattle,IL
ORD0001594,SHP001749,E004814,picked_up,2025-11-22 12:00:00,Dallas,IL
ORD0000347,SHP000934,E001326,delivered,2025-02-18 14:00:00,Seattle,IL
ORD0000550,SHP001536,E004309,delivered,2025-09-07 02:00:00,Denver,WA
ORD0001053,SHP001028,E000478,picked_up,2025-02-04 23:00:00,Miami,AZ
ORD0000138,SHP000106,E005086,picked_up,2025-08-20 04:00:00,Seattle,NY
ORD0001217,SHP000434,E003201,in_transit,2025-08-22 07:00:00,Chicago,FL
ORD0000202,SHP000074,E005220,picked_up,2025-12-18 06:00:00,Seattle,WA
ORD0000622,SHP000878,E004231,in_transit,2025-11-27 05:00:00,Los Angeles,CA
ORD0000370,SHP000917,E004513,in_transit,2025-02-25 12:00:00,Miami,AZ
ORD0000386,SHP000552,E000727,out_for_delivery,2025-01-21 23:00:00,Phoenix,TX
ORD0001953,SHP000021,E001434,in_transit,2025-01-31 06:00:00,Miami,NY
ORD0000651,SHP000042,E003151,out_for_delivery,2025-06-05 01:00:00,Denver,AZ
ORD0001169,SHP001474,E003470,in_transit,2025-07-28 14:00:00,Dallas,WA
ORD0000179,SHP001143,E001493,out_for_delivery,2025-11-22 15:00:00,Dallas,CA
ORD0000666,SHP000467,E000623,in_transit,2025-03-10 02:00:00,New York,WA
ORD0001000,SHP001647,E004017,out_for_delivery,2025-02-27 02:00:00,Los Angeles,CA
ORD0000099,SHP000059,E001150,in_transit,2025-03-05 09:00:00,Phoenix,IL
ORD0000535,SHP000504,E001357,out_for_delivery,2025-01-22 21:00:00,Dallas,WA
ORD0000661,SHP000154,E001423,delivered,2025-11-01 18:00:00,Chicago,IL
ORD0000959,SHP001695,E000599,delivered,2025-07-26 18:00:00,New York,TX
ORD0001054,SHP000016,E004271,out_for_delivery,2025-03-09 18:00:00,Phoenix,FL
ORD0000824,SHP000254,E005404,label_created,2025-04-04 20:00:00,New York,TX
ORD0002019,SHP000552,E000433,label_created,2025-10-01 15:00:00,Dallas,IL
ORD0000033,SHP000388,E002228,out_for_delivery,2025-02-14 23:00:00,New York,CO
ORD0000880,SHP000062,E003997,in_transit,2025-04-20 20:00:00,Seattle,IL
ORD0002072,SHP000441,E001885,label_created,2025-01-04 16:00:00,Seattle,AZ
ORD0000117,SHP000503,E002841,label_created,2025-04-25 05:00:00,Los Angeles,CA
ORD0000263,SHP001392,E005177,delivered,2025-10-27 15:00:00,Los Angeles,IL
ORD0000831,SHP001133,E002095,in_transit,2025-10-17 20:00:00,Phoenix,TX
ORD0000690,SHP000199,E000703,in_transit,2025-03-17 15:00:00,Miami,TX
ORD0000220,SHP001363,E001778,picked_up,2025-08-26 12:00:00,New York,FL
ORD0001809,SHP000654,E003413,delivered,2025-04-16 15:00:00,Chicago,CA
ORD0001433,SHP000467,E004143,delivered,2025-01-28 12:00:00,New York,CO
ORD0000942,SHP001195,E003596,delivered,2025-12-23 14:00:00,Chicago,AZ
ORD0000393,SHP001552,E003798,in_transit,2025-11-20 04:00:00,Miami,NY
ORD0001667,SHP000761,E002414,in_transit,2025-08-28 01:00:00,New York,AZ
ORD0000573,SHP001060,E005085,out_for_delivery,2025-11-05 20:00:00,Dallas,CA
ORD0000109,SHP001794,E000344,in_transit,2025-09-24 19:00:00,New York,WA
ORD0000340,SHP000803,E004659,label_created,2025-03-09 04:00:00,Miami,IL
ORD0001429,SHP000603,E002610,delivered,2025-01-05 10:00:00,Miami,CO
ORD0001707,SHP000935,E003338,in_transit,2025-01-13 10:00:00,Phoenix,AZ
ORD0001180,SHP000963,E003736,out_for_delivery,2025-03-03 18:00:00,Chicago,CA
ORD0000298,SHP000560,E005477,delivered,2025-03-30 17:00:00,Los Angeles,CA
ORD0000675,SHP000133,E005346,label_created,2025-07-28 11:00:00,Denver,WA
ORD0001743,SHP000549,E003038,in_transit,2025-02-08 18:00:00,Miami,TX
ORD0001417,SHP000351,E004789,in_transit,2025-08-04 17:00:00,Seattle,NY
ORD0001881,SHP000101,E001836,in_transit,2025-06-28 04:00:00,Dallas,AZ
ORD0000346,SHP000203,E004895,out_for_delivery,2025-07-17 23:00:00,Los Angeles,FL
ORD0000192,SHP000157,E000385,label_created,2025-02-07 18:00:00,Miami,CA
ORD0001623,SHP000446,E001623,out_for_delivery,2025-05-26 01:00:00,Los Angeles,AZ
ORD0001020,SHP001549,E005408,label_created,2025-02-09 15:00:00,Phoenix,CO
ORD0000434,SHP000465,E001328,label_created,2025-03-28 06:00:00,Seattle,AZ
ORD0001059,SHP001654,E002278,exception,2025-08-15 21:00:00,New York,FL
ORD0001066,SHP000374,E001485,out_for_delivery,2025-07-31 19:00:00,Dallas,WA
ORD0001447,SHP001443,E005032,in_transit,2025-12-11 09:00:00,Dallas,CO
ORD0000789,SHP001522,E001136,out_for_delivery,2025-05-20 07:00:00,Chicago,NY
ORD0000566,SHP000208,E001905,picked_up,2025-12-17 10:00:00,Denver,FL
ORD0001452,SHP001285,E000110,in_transit,2025-07-21 14:00:00,Denver,TX
ORD0001991,SHP000871,E003244,in_transit,2025-07-03 20:00:00,Denver,NY
ORD0001316,SHP000287,E001938,picked_up,2025-01-09 08:00:00,Seattle,CO
ORD0001421,SHP001302,E004358,label_created,2025-03-25 01:00:00,Chicago,IL
ORD0000959,SHP000098,E004464,in_transit,2025-10-21 09:00:00,Denver,CO
ORD0000157,SHP001768,E001845,picked_up,2025-06-05 08:00:00,Los Angeles,CA
ORD0000529,SHP000920,E005320,in_transit,2025-03-22 14:00:00,Phoenix,AZ
ORD0002045,SHP001065,E003340,picked_up,2025-08-03 18:00:00,Los Angeles,NY
ORD0002062,SHP001764,E004350,in_transit,2025-04-17 00:00:00,Phoenix,NY
ORD0001916,SHP000687,E001615,delivered,2025-04-02 08:00:00,Phoenix,WA
ORD0001342,SHP000944,E001227,picked_up,2025-12-24 20:00:00,Seattle,WA
ORD0001215,SHP000064,E001795,out_for_delivery,2025-06-02 17:00:00,Dallas,CA
ORD0001829,SHP001580,E000574,in_transit,2025-09-03 21:00:00,Dallas,NY
ORD0001409,SHP000151,E002333,in_transit,2025-04-30 23:00:00,Los Angeles,WA
ORD0000487,SHP000350,E005142,in_transit,2025-04-23 22:00:00,Los Angeles,AZ
ORD0000697,SHP000153,E002550,picked_up,2025-10-31 01:00:00,Phoenix,TX
ORD0001838,SHP001050,E003189,in_transit,2025-10-13 05:00:00,Miami,IL
ORD0000143,SHP001758,E002021,in_transit,2025-07-22 13:00:00,Phoenix,WA
ORD0002017,SHP000921,E004826,in_transit,2025-07-23 02:00:00,Seattle,TX
ORD0000734,SHP000845,E001277,exception,2025-12-01 02:00:00,Chicago,CA
ORD0000038,SHP001011,E001475,delivered,2025-01-02 10:00:00,Seattle,CA
ORD0000881,SHP001756,E002949,delivered,2025-10-06 05:00:00,New York,WA
ORD0001109,SHP000643,E004385,picked_up,2025-10-10 04:00:00,Seattle,CO
ORD0000725,SHP001128,E002234,out_for_delivery,2025-02-06 04:00:00,Phoenix,NY
ORD0000925,SHP001167,E000052,exception,2025-02-26 18:00:00,New York,IL
ORD0000286,SHP000160,E002091,out_for_delivery,2025-08-22 15:00:00,Phoenix,WA
ORD0001879,SHP001069,E002585,label_created,2025-07-19 23:00:00,Los Angeles,TX
ORD0001056,SHP001014,E002620,out_for_delivery,2025-05-10 13:00:00,Denver,WA
ORD0001775,SHP001155,E001452,in_transit,2025-02-07 09:00:00,Chicago,CA
ORD0001231,SHP000160,E001429,label_created,2025-07-10 10:00:00,Phoenix,FL
ORD0002176,SHP001425,E004633,out_for_delivery,2025-01-13 02:00:00,Phoenix,FL
ORD0002012,SHP000397,E001881,in_transit,2025-09-10 02:00:00,Denver,IL
ORD0001981,SHP001521,E003759,in_transit,2025-04-10 02:00:00,Phoenix,NY
ORD0000567,SHP001656,E002830,delivered,2025-04-23 14:00:00,Denver,AZ
ORD0000858,SHP001212,E001667,in_transit,2025-09-09 16:00:00,New York,TX
ORD0000398,SHP001216,E003241,in_transit,2025-06-20 08:00:00,Dallas,CA
ORD0000674,SHP000499,E002570,in_transit,2025-07-31 11:00:00,Miami,TX
ORD0000777,SHP000195,E003652,in_transit,2025-04-02 13:00:00,Los Angeles,IL
ORD0000067,SHP001146,E003337,in_transit,2025-10-06 15:00:00,Denver,NY
ORD0001261,SHP000990,E002426,label_created,2025-03-21 22:00:00,Denver,FL
ORD0002027,SHP000294,E002706,delivered,2025-07-08 03:00:00,Miami,CA
ORD0001245,SHP001638,E003457,out_for_delivery,2025-10-05 03:00:00,Seattle,IL
ORD0000395,SHP000048,E002365,in_transit,2025-12-05 18:00:00,Miami,CA
ORD0002111,SHP000821,E000548,delivered,2025-12-17 18:00:00,Los Angeles,CO
ORD0000837,SHP000847,E001075,in_transit,2025-08-19 08:00:00,Phoenix,AZ
ORD0000078,SHP000710,E004915,in_transit,2025-08-02 06:00:00,Denver,AZ
ORD0001392,SHP000277,E001908,out_for_delivery,2025-09-24 12:00:00,Dallas,AZ
ORD0001435,SHP001517,E005551,out_for_delivery,2025-08-22 19:00:00,Miami,NY
ORD0000631,SHP001792,E005609,in_transit,2025-06-25 07:00:00,Miami,CO
ORD0001898,SHP000405,E002387,picked_up,2025-06-11 11:00:00,Phoenix,WA
ORD0000438,SHP001317,E004963,out_for_delivery,2025-02-06 00:00:00,Chicago,TX
ORD0002067,SHP000779,E000903,picked_up,2025-04-06 21:00:00,Chicago,NY
ORD0000098,SHP000914,E004408,in_transit,2025-01-30 09:00:00,New York,CO
ORD0001274,SHP001531,E004688,in_transit,2025-10-09 23:00:00,Phoenix,NY
ORD0001198,SHP001497,E002781,in_transit,2025-10-02 15:00:00,Los Angeles,IL
ORD0000999,SHP001412,E005624,exception,2025-01-18 21:00:00,Seattle,AZ
ORD0002110,SHP001378,E000420,picked_up,2025-09-12 15:00:00,Denver,AZ
ORD0001604,SHP000475,E005215,picked_up,2025-08-29 14:00:00,Dallas,TX
ORD0001891,SHP001658,E001500,in_transit,2025-12-20 02:00:00,Dallas,FL
ORD0000080,SHP001271,E000080,in_transit,2025-12-01 07:00:00,Miami,WA
ORD0002065,SHP000387,E003420,in_transit,2025-08-13 20:00:00,New York,AZ
ORD0000423,SHP000792,E004537,label_created,2025-11-03 12:00:00,Chicago,FL
ORD0001381,SHP000240,E004187,out_for_delivery,2025-09-06 04:00:00,Seattle,FL
ORD0000442,SHP000844,E000042,in_transit,2025-09-12 17:00:00,Seattle,AZ
ORD0000311,SHP000279,E005133,in_transit,2025-03-01 15:00:00,Denver,WA
ORD0001214,SHP000217,E000164,in_transit,2025-08-26 02:00:00,Phoenix,CA
ORD0001881,SHP000427,E002855,exception,2025-12-21 02:00:00,Dallas,WA
ORD0000591,SHP000480,E001385,delivered,2025-12-12 08:00:00,New York,FL
ORD0002070,SHP000756,E002886,in_transit,2025-05-26 11:00:00,Denver,CA
ORD0001750,SHP001644,E001447,out_for_delivery,2025-02-10 19:00:00,Dallas,FL
ORD0000451,SHP000046,E000223,out_for_delivery,2025-04-26 16:00:00,Miami,NY
ORD0001172,SHP001151,E003477,delivered,2025-11-18 14:00:00,Seattle,WA
ORD0000050,SHP001706,E002871,delivered,2025-06-16 04:00:00,Phoenix,TX
ORD0001048,SHP001789,E002738,delivered,2025-04-27 15:00:00,Los Angeles,NY
ORD0000280,SHP000727,E005114,in_transit,2025-10-07 09:00:00,Dallas,CO
ORD0000796,SHP001151,E000641,label_created,2025-12-03 21:00:00,Chicago,NY
ORD0001658,SHP000811,E004969,delivered,2025-10-12 03:00:00,Dallas,NY
ORD0001313,SHP001089,E001337,delivered,2025-03-14 00:00:00,Miami,AZ
ORD0001462,SHP000055,E004249,out_for_delivery,2025-09-26 03:00:00,Dallas,AZ
ORD0001786,SHP000235,E002576,picked_up,2025-01-18 12:00:00,Los Angeles,TX
ORD0000555,SHP001424,E000914,in_transit,2025-08-16 09:00:00,New York,NY
ORD0001743,SHP001292,E000777,out_for_delivery,2025-10-01 09:00:00,Los Angeles,WA
ORD0001383,SHP001621,E000516,picked_up,2025-11-23 21:00:00,Miami,TX
ORD0000371,SHP000224,E002056,label_created,2025-09-04 23:00:00,Seattle,IL
ORD0000513,SHP000349,E000159,delivered,2025-09-17 22:00:00,Phoenix,AZ
ORD0002042,SHP000936,E000896,out_for_delivery,2025-11-05 13:00:00,Phoenix,IL
ORD0000886,SHP000474,E004741,exception,2025-05-28 23:00:00,Seattle,CO
ORD0001818,SHP001500,E001897,picked_up,2025-03-31 23:00:00,Dallas,NY
ORD0000510,SHP000340,E000390,label_created,2025-04-08 09:00:00,Chicago,WA
ORD0001071,SHP000357,E004849,delivered,2025-08-16 07:00:00,Denver,WA
ORD0000033,SHP001611,E003385,out_for_delivery,2025-09-30 17:00:00,New York,NY
ORD0002184,SHP001500,E002525,delivered,2025-08-17 05:00:00,Seattle,IL
ORD0001917,SHP001319,E000551,out_for_delivery,2025-08-26 08:00:00,Chicago,CA
ORD0001021,SHP000978,E003056,in_transit,2025-04-14 21:00:00,Miami,CO
ORD0000171,SHP001525,E005675,in_transit,2025-03-24 10:00:00,Phoenix,NY
ORD0001356,SHP001211,E003622,in_transit,2025-12-28 20:00:00,Dallas,WA
ORD0001494,SHP000368,E001526,delivered,2025-03-30 16:00:00,Seattle,AZ
ORD0001586,SHP000617,E003087,in_transit,2025-03-01 12:00:00,Los Angeles,TX
ORD0001649,SHP001475,E002239,in_transit,2025-10-12 23:00:00,Los Angeles,CA
ORD0001357,SHP001027,E001522,in_transit,2025-02-10 10:00:00,Chicago,WA
ORD0000520,SHP000659,E005015,in_transit,2025-05-25 16:00:00,Dallas,CO
ORD0000686,SHP000961,E003447,in_transit,2025-12-03 12:00:00,Phoenix,IL
ORD0000528,SHP001542,E002167,in_transit,2025-05-15 07:00:00,Dallas,AZ
ORD0000542,SHP001532,E001100,in_transit,2025-04-29 17:00:00,New York,WA
ORD0001945,SHP000052,E002903,picked_up,2025-05-01 05:00:00,Miami,NY
ORD0000150,SHP000596,E003954,picked_up,2025-06-05 01:00:00,Phoenix,NY
ORD0001796,SHP000692,E005008,in_transit,2025-05-07 07:00:00,Los Angeles,CA
ORD0002125,SHP000920,E005052,picked_up,2025-04-14 18:00:00,Los Angeles,FL
ORD0000583,SHP000874,E001818,delivered,2025-11-29 16:00:00,Chicago,TX
ORD0001479,SHP001021,E003728,in_transit,2025-09-29 15:00:00,Denver,CO
ORD0001320,SHP001417,E001529,label_created,2025-09-17 05:00:00,Los Angeles,IL
ORD0000278,SHP001173,E002581,picked_up,2025-04-20 06:00:00,Denver,IL
ORD0002019,SHP000087,E004526,picked_up,2025-05-20 19:00:00,Denver,TX
ORD0001240,SHP000736,E003281,out_for_delivery,2025-03-21 13:00:00,Dallas,NY
ORD0000830,SHP001402,E000659,delivered,2025-02-25 22:00:00,Denver,CO
ORD0001848,SHP001180,E000484,in_transit,2025-05-16 17:00:00,Seattle,TX
ORD0001798,SHP000594,E000100,out_for_delivery,2025-02-19 09:00:00,New York,FL
ORD0000157,SHP001768,E003561,picked_up,2025-06-30 13:00:00,Chicago,IL
ORD0000728,SHP001346,E004183,exception,2025-12-30 04:00:00,Denver,NY
ORD0001122,SHP000841,E005122,in_transit,2025-12-09 03:00:00,Los Angeles,NY
ORD0000728,SHP001331,E001545,in_transit,2025-06-14 15:00:00,Chicago,TX
ORD0001296,SHP000486,E002734,out_for_delivery,2025-09-04 01:00:00,Dallas,CA
ORD0001865,SHP001264,E002240,picked_up,2025-09-22 05:00:00,Seattle,IL
ORD0000149,SHP001615,E000207,out_for_delivery,2025-05-09 01:00:00,Seattle,IL
ORD0001766,SHP000644,E003856,label_created,2025-06-15 19:00:00,Los Angeles,CA
ORD0000581,SHP001019,E005496,in_transit,2025-11-25 13:00:00,Denver,NY
ORD0000846,SHP000449,E001104,in_transit,2025-05-09 08:00:00,Los Angeles,WA
ORD0000452,SHP001222,E002126,picked_up,2025-03-04 12:00:00,Phoenix,WA
ORD0000345,SHP001089,E000339,in_transit,2025-08-01 22:00:00,New York,NY
ORD0000029,SHP000192,E005267,picked_up,2025-07-15 02:00:00,Denver,TX
ORD0000090,SHP000091,E000824,in_transit,2025-12-19 10:00:00,Seattle,WA
ORD0000350,SHP001534,E000446,in_transit,2025-04-25 02:00:00,Seattle,CO
ORD0001527,SHP001737,E004183,out_for_delivery,2025-01-04 10:00:00,Dallas,WA
ORD0001802,SHP000677,E004878,in_transit,2025-02-07 16:00:00,Los Angeles,AZ
ORD0001079,SHP001312,E000619,delivered,2025-02-17 11:00:00,Chicago,NY
ORD0000643,SHP001097,E002830,label_created,2025-02-27 00:00:00,Miami,FL
ORD0000043,SHP001146,E002999,in_transit,2025-02-15 02:00:00,Phoenix,AZ
ORD0001507,SHP000993,E003630,picked_up,2025-02-13 18:00:00,Chicago,NY
ORD0001720,SHP000447,E003362,delivered,2025-06-13 14:00:00,New York,FL
ORD0000101,SHP001461,E000097,delivered,2025-12-14 02:00:00,Phoenix,TX
ORD0000481,SHP000132,E001875,label_created,2025-08-10 06:00:00,Phoenix,NY
ORD0000108,SHP001126,E004501,delivered,2025-11-22 04:00:00,Phoenix,FL
ORD0001796,SHP000692,E005557,in_transit,2025-06-21 11:00:00,Seattle,CO
ORD0000786,SHP000157,E004885,picked_up,2025-03-02 10:00:00,Miami,AZ
ORD0001647,SHP000941,E002084,in_transit,2025-04-22 23:00:00,New York,TX
ORD0001625,SHP000580,E001886,in_transit,2025-06-03 19:00:00,Los Angeles,NY
ORD0001451,SHP000719,E005695,in_transit,2025-12-13 15:00:00,New York,NY
ORD0000253,SHP001752,E002525,picked_up,2025-01-25 23:00:00,New York,FL
ORD0001851,SHP000876,E005153,exception,2025-12-30 07:00:00,Denver,CO
ORD0001034,SHP001468,E005190,in_transit,2025-07-03 03:00:00,Chicago,WA
ORD0000468,SHP000052,E000521,in_transit,2025-07-20 18:00:00,New York,CA
ORD0000263,SHP001392,E002130,out_for_delivery,2025-12-26 10:00:00,New York,CA
ORD0001136,SHP000853,E001532,label_created,2025-10-08 13:00:00,Phoenix,TX
ORD0001409,SHP000151,E005070,picked_up,2025-08-11 19:00:00,Denver,AZ
ORD0000585,SHP001676,E004463,in_transit,2025-02-11 09:00:00,New York,WA
ORD0001024,SHP001723,E004124,in_transit,2025-03-13 20:00:00,Phoenix,FL
ORD0001868,SHP000567,E002699,out_for_delivery,2025-01-02 21:00:00,Phoenix,NY
ORD0001167,SHP001769,E001873,in_transit,2025-02-03 22:00:00,Phoenix,CA
ORD0000860,SHP001482,E002997,picked_up,2025-10-06 19:00:00,Los Angeles,AZ
ORD0000270,SHP001161,E003763,in_transit,2025-12-25 13:00:00,Phoenix,NY
ORD0001825,SHP000357,E001765,picked_up,2025-12-19 06:00:00,Phoenix,IL
