ship_date,order_id,carrier,shipment_id,origin_state,shipping_cost,service_level,dest_state
2025-05-06,ORD0001958,ups,SHP000667,NY,14.5,ground,CA
2025-02-24,ORD0002072,fedex,SHP000547,NY,6.34,ground,WA
2025-04-23,ORD0001259,ups,SHP001292,WA,12.43,ground,AZ
2025-09-24,ORD0000988,ups,SHP000448,WA,42.87,overnight,WA
2025-06-02,ORD0002141,ups,SHP000758,AZ,6.11,ground,CA
2025-07-29,ORD0002027,fedex,SHP000300,FL,31.25,ground,NY
2025-05-12,ORD0002072,fedex,SHP000316,TX,11.03,2_day,WA
2025-11-18,ORD0001090,fedex,SHP000618,IL,26.97,ground,CO
2025-09-24,ORD0001587,ups,SHP000326,WA,12.67,overnight,CA
2025-06-16,ORD0001891,ups,SHP000239,IL,15.76,ground,NY
2025-08-02,ORD0001340,fedex,SHP001344,CO,8.71,ground,WA
2025-04-09,ORD0001888,ups,SHP000620,AZ,35.32,2_day,CA
2025-08-09,ORD0001256,fedex,SHP000420,NY,5.72,2_day,TX
2025-04-04,ORD0000180,usps,SHP001062,IL,25.0,ground,IL
2025-06-05,ORD0001556,ups,SHP000654,CO,19.92,ground,FL
2025-04-02,ORD0001773,fedex,SHP001268,TX,12.52,ground,FL
2025-04-02,ORD0001777,fedex,SHP000799,IL,34.04,2_day,CA
2025-08-07,ORD0001200,usps,SHP000843,CO,21.98,2_day,AZ
2025-03-06,ORD0001021,usps,SHP001476,IL,22.47,ground,FL
2025-12-12,ORD0000997,ups,SHP001267,CO,17.51,2_day,CA
2025-11-21,ORD0001975,ups,SHP001451,CA,39.46,2_day,AZ
2025-04-06,ORD0001992,usps,SHP000095,NY,36.08,overnight,IL
2025-11-23,ORD0001549,usps,SHP001112,AZ,40.72,ground,CO
2025-04-15,ORD0000983,fedex,SHP000528,WA,37.07,ground,FL
2025-12-11,ORD0000803,ups,SHP001596,CA,14.53,ground,CA
2025-08-16,ORD0001287,fedex,SHP000706,IL,37.98,2_day,IL
2025-07-18,ORD0001051,usps,SHP000135,CO,34.74,ground,NY
2025-11-12,ORD0001068,usps,SHP001050,CA,10.41,ground,CO
2025-02-21,ORD0000570,usps,SHP000006,CO,36.74,ground,FL
2025-04-10,ORD0001296,ups,SHP001525,WA,7.36,ground,TX
2025-01-18,ORD0001963,ups,SHP001626,CA,26.64,ground,CO
2025-08-11,ORD0001045,usps,SHP000484,NY,24.56,ground,AZ
2025-11-15,ORD0000371,dhl,SHP000708,AZ,44.67,ground,CO
2025-01-09,ORD0001124,fedex,SHP001358,CO,29.11,ground,TX
2025-11-18,ORD0001877,dhl,SHP000893,WA,31.43,ground,FL
2025-05-21,ORD0000845,usps,SHP000364,WA,16.67,ground,FL
2025-02-10,ORD0001296,fedex,SHP001315,IL,4.0,ground,CO
2025-06-12,ORD0001913,fedex,SHP000526,CO,13.75,ground,CO
2025-04-05,ORD0000142,fedex,SHP001498,FL,7.95,overnight,CA
2025-06-08,ORD0000851,dhl,SHP000812,TX,31.92,ground,FL
2025-06-12,ORD0000631,ups,SHP000215,CA,19.08,overnight,NY
2025-04-10,ORD0001755,ups,SHP001629,CO,10.21,ground,AZ
2025-12-30,ORD0001455,ups,SHP001092,CO,24.79,2_day,IL
2025-07-08,ORD0002182,usps,SHP001203,TX,5.47,2_day,FL
2025-04-25,ORD0000478,fedex,SHP000902,FL,38.01,overnight,FL
2025-11-28,ORD0000056,ups,SHP001635,CA,15.61,ground,AZ
2025-06-01,ORD0001335,fedex,SHP000702,CO,35.5,2_day,FL
2025-03-19,ORD0002037,ups,SHP000891,TX,33.32,2_day,CO
2025-01-30,ORD0000220,fedex,SHP000194,CO,34.32,ground,CO
2025-01-21,ORD0001712,fedex,SHP000789,TX,20.1,ground,FL
2025-07-04,ORD0002198,fedex,SHP001752,CO,14.92,ground,CO
2025-02-12,ORD0000540,ups,SHP000797,FL,31.57,2_day,NY
2025-09-15,ORD0000476,ups,SHP000858,TX,35.12,2_day,FL
2025-09-23,ORD0001927,fedex,SHP000306,CA,40.04,ground,CA
2025-02-18,ORD0001289,ups,SHP001279,FL,15.47,ground,WA
2025-04-22,ORD0000174,ups,SHP000551,NY,40.46,ground,FL
2025-02-27,ORD0001255,ups,SHP000446,FL,40.8,2_day,CA
2025-10-02,ORD0000288,fedex,SHP001309,CA,11.86,ground,WA
2025-10-04,ORD0001084,usps,SHP001329,NY,38.3,ground,IL
2025-11-22,ORD0000033,fedex,SHP000388,TX,36.59,ground,CO
2025-11-02,ORD0001657,ups,SHP000031,FL,21.57,ground,WA
2025-01-30,ORD0000099,ups,SHP000085,WA,38.64,ground,NY
2025-08-27,ORD0001977,usps,SHP000270,WA,42.97,ground,WA
2025-10-18,ORD0000204,usps,SHP000923,CO,31.56,ground,AZ
2025-08-28,ORD0001295,fedex,SHP000958,CO,34.27,ground,AZ
2025-06-21,ORD0000682,ups,SHP000348,WA,29.79,ground,AZ
2025-07-07,ORD0001061,fedex,SHP000676,FL,37.58,ground,TX
2025-10-10,ORD0000438,fedex,SHP001317,AZ,6.77,ground,CA
2025-11-02,ORD0001599,dhl,SHP000619,TX,23.69,ground,CA
2025-07-14,ORD0001024,fedex,SHP000468,WA,10.56,ground,IL
2025-11-13,ORD0000112,fedex,SHP000778,CA,34.71,ground,FL
2025-05-11,ORD0000449,usps,SHP001700,WA,17.07,ground,NY
2025-07-07,ORD0001076,fedex,SHP000810,TX,24.83,2_day,IL
2025-12-19,ORD0001704,fedex,SHP001310,WA,12.73,ground,NY
2025-10-07,ORD0001269,fedex,SHP000544,TX,41.06,ground,TX
2025-09-14,ORD0001566,ups,SHP001491,FL,27.41,ground,AZ
2025-07-23,ORD0000948,ups,SHP000214,TX,4.15,2_day,AZ
2025-01-11,ORD0000762,dhl,SHP001018,TX,10.38,ground,CO
2025-11-29,ORD0001360,usps,SHP001780,CO,20.14,ground,AZ
2025-07-05,ORD0001592,ups,SHP000424,WA,39.95,ground,NY
2025-02-25,ORD0001786,ups,SHP001595,IL,40.45,2_day,WA
2025-10-11,ORD0001364,usps,SHP001310,IL,39.31,ground,AZ
2025-04-30,ORD0001690,fedex,SHP000440,CA,7.23,ground,NY
2025-03-22,ORD0001887,fedex,SHP000015,FL,26.39,ground,CO
2025-09-04,ORD0001889,ups,SHP000413,WA,12.29,ground,IL
2025-02-22,ORD0002125,fedex,SHP000920,WA,37.12,ground,TX
2025-10-03,ORD0000587,usps,SHP000032,IL,5.59,overnight,FL
2025-07-10,ORD0000510,ups,SHP000381,TX,27.19,ground,IL
2025-05-29,ORD0001067,usps,SHP001157,NY,29.1,overnight,TX
2025-03-18,ORD0000374,ups,SHP000462,FL,38.78,ground,NY
2025-10-29,ORD0001210,fedex,SHP001639,WA,15.87,ground,CO
2025-03-10,ORD0001288,ups,SHP001278,WA,21.54,ground,FL
2025-08-19,ORD0000499,dhl,SHP000663,TX,39.11,2_day,NY
2025-10-01,ORD0002003,usps,SHP001359,CA,38.24,ground,CA
2025-08-17,ORD0001112,ups,SHP000723,CO,31.77,ground,NY
2025-04-26,ORD0000989,usps,SHP000123,IL,23.4,overnight,WA
2025-06-25,ORD0001648,fedex,SHP001759,NY,39.87,ground,CA
2025-05-01,ORD0002044,fedex,SHP000448,CA,20.57,ground,FL
2025-08-27,ORD0001804,ups,SHP000371,CA,33.4,ground,WA
2025-01-17,ORD0000813,fedex,SHP001519,FL,21.76,ground,CO
2025-05-26,ORD0000056,usps,SHP000212,IL,8.85,ground,IL
2025-12-20,ORD0001023,usps,SHP000768,WA,6.46,ground,AZ
2025-09-11,ORD0000370,fedex,SHP001691,NY,29.19,ground,TX
2025-06-15,ORD0000270,usps,SHP000175,WA,11.12,ground,CA
2025-09-11,ORD0000397,usps,SHP001176,WA,8.16,ground,FL
2025-03-04,ORD0001476,fedex,SHP001098,AZ,29.82,2_day,WA
2025-04-13,ORD0001331,usps,SHP001135,NY,14.06,ground,CO
2025-08-14,ORD0000487,fedex,SHP000010,CA,20.94,overnight,AZ
2025-04-10,ORD0000267,ups,SHP000544,NY,42.98,ground,CO
2025-02-03,ORD0000766,fedex,SHP001314,NY,14.73,overnight,AZ
2025-05-13,ORD0001977,fedex,SHP001212,FL,13.76,ground,FL
2025-09-22,ORD0000532,fedex,SHP000032,IL,4.57,2_day,WA
2025-09-16,ORD0000581,fedex,SHP001019,IL,10.28,ground,NY
2025-08-11,ORD0002093,ups,SHP001101,NY,31.67,ground,WA
2025-05-16,ORD0000331,usps,SHP000388,CA,11.0,ground,CA
2025-04-06,ORD0001833,ups,SHP000593,WA,25.53,ground,IL
2025-04-21,ORD0001685,ups,SHP001402,TX,29.86,overnight,WA
2025-07-17,ORD0001153,fedex,SHP000057,CO,22.14,2_day,FL
2025-10-28,ORD0002194,ups,SHP001459,IL,26.23,ground,AZ
2025-12-01,ORD0000060,ups,SHP001417,IL,38.51,overnight,NY
2025-10-25,ORD0000579,usps,SHP001070,WA,24.21,2_day,FL
2025-06-02,ORD0000919,usps,SHP000021,CO,43.62,ground,WA
2025-12-14,ORD0001257,usps,SHP001497,NY,16.86,ground,CA
2025-03-22,ORD0001559,usps,SHP000232,IL,22.32,2_day,CA
2025-10-28,ORD0000144,usps,SHP001394,CA,40.24,ground,TX
2025-10-09,ORD0000735,ups,SHP001126,IL,37.69,ground,AZ
2025-06-16,ORD0001818,dhl,SHP001278,WA,12.4,ground,FL
2025-03-23,ORD0001996,ups,SHP001775,CA,21.93,ground,FL
2025-07-18,ORD0001401,dhl,SHP000497,CA,23.11,overnight,IL
2025-06-12,ORD0000558,fedex,SHP000739,CO,11.92,ground,CO
2025-03-04,ORD0000319,usps,SHP000165,TX,35.52,ground,AZ
2025-01-28,ORD0000393,usps,SHP000143,CO,31.55,ground,CO
2025-09-06,ORD0001225,fedex,SHP001625,TX,43.41,2_day,WA
2025-12-18,ORD0001086,ups,SHP000170,FL,41.89,2_day,IL
2025-05-16,ORD0001713,ups,SHP001130,IL,14.72,2_day,AZ
2025-01-03,ORD0000697,ups,SHP001473,WA,25.43,2_day,IL
2025-12-22,ORD0001201,fedex,SHP001493,NY,41.36,ground,TX
2025-11-19,ORD0000641,ups,SHP000086,IL,28.2,ground,WA
2025-04-15,ORD0000229,fedex,SHP000989,CO,44.9,ground,WA
2025-04-28,ORD0001084,ups,SHP001263,TX,11.27,overnight,NY
2025-02-05,ORD0000140,fedex,SHP001702,TX,15.11,ground,CO
2025-11-21,ORD0000424,fedex,SHP001233,FL,39.81,ground,AZ
2025-10-19,ORD0001138,ups,SHP000294,TX,15.45,ground,FL
2025-02-01,ORD0000378,ups,SHP000211,CO,41.41,ground,AZ
2025-01-27,ORD0000397,usps,SHP000296,NY,18.39,ground,CA
2025-12-20,ORD0001125,usps,SHP001667,WA,42.44,overnight,CA
2025-10-14,ORD0000088,fedex,SHP001241,WA,13.98,ground,IL
2025-12-14,ORD0001065,usps,SHP000308,NY,33.86,ground,NY
2025-10-11,ORD0001451,ups,SHP000719,WA,34.4,ground,WA
2025-10-23,ORD0001939,ups,SHP001643,TX,10.14,ground,CO
2025-01-22,ORD0000021,fedex,SHP001253,AZ,8.55,ground,WA
2025-05-14,ORD0001892,ups,SHP000531,CO,9.83,ground,IL
2025-10-14,ORD0000226,ups,SHP000452,FL,20.68,ground,TX
2025-10-22,ORD0000695,ups,SHP000658,NY,26.86,2_day,NY
2025-10-28,ORD0000130,fedex,SHP001177,IL,31.85,ground,WA
2025-05-04,ORD0000714,ups,SHP000037,CO,29.58,2_day,IL
2025-11-09,ORD0001458,usps,SHP001495,AZ,19.13,2_day,TX
2025-11-23,ORD0000821,dhl,SHP000820,AZ,27.38,ground,WA
2025-02-09,ORD0000917,fedex,SHP000597,NY,11.87,ground,NY
2025-06-03,ORD0002015,fedex,SHP000321,CA,4.84,ground,WA
2025-09-10,ORD0000149,usps,SHP001681,FL,15.42,2_day,FL
2025-11-04,ORD0002099,ups,SHP000914,IL,21.05,ground,TX
2025-08-19,ORD0002060,ups,SHP001054,NY,8.07,2_day,TX
2025-07-25,ORD0001132,dhl,SHP000304,CO,23.2,ground,IL
2025-10-07,ORD0002057,fedex,SHP001708,NY,4.02,overnight,WA
2025-02-09,ORD0001131,ups,SHP001276,AZ,10.99,ground,CO
2025-04-19,ORD0001573,usps,SHP001769,NY,44.83,ground,AZ
2025-12-26,ORD0001247,ups,SHP001510,IL,16.24,ground,FL
2025-05-03,ORD0001748,usps,SHP000017,CA,40.45,overnight,IL
2025-12-22,ORD0000900,ups,SHP001638,NY,14.78,2_day,WA
2025-12-27,ORD0000853,usps,SHP001200,FL,30.96,ground,AZ
2025-03-28,ORD0000998,usps,SHP000228,WA,24.04,ground,WA
2025-08-08,ORD0001123,usps,SHP001724,CA,6.38,ground,FL
2025-10-21,ORD0001956,fedex,SHP000678,TX,24.83,ground,NY
2025-09-17,ORD0000663,ups,SHP001755,FL,9.22,ground,TX
2025-07-28,ORD0001605,usps,SHP000217,TX,8.81,2_day,NY
2025-12-12,ORD0000375,fedex,SHP001015,TX,26.01,ground,AZ
2025-04-02,ORD0000242,dhl,SHP000908,CO,30.88,ground,AZ
2025-06-15,ORD0000950,usps,SHP000089,FL,42.62,ground,NY
2025-01-29,ORD0002114,usps,SHP000724,AZ,16.78,ground,CO
2025-06-13,ORD0000198,fedex,SHP000456,TX,41.74,ground,CA
2025-05-08,ORD0001780,usps,SHP000849,NY,35.1,ground,WA
2025-04-15,ORD0000912,ups,SHP000213,TX,6.11,ground,IL
2025-12-05,ORD0000043,usps,SHP000743,FL,20.63,ground,IL
2025-03-04,ORD0001255,ups,SHP001602,NY,25.01,2_day,WA
2025-08-08,ORD0001203,ups,SHP001648,FL,44.6,2_day,WA
2025-01-23,ORD0001967,ups,SHP000450,TX,8.26,ground,CA
2025-08-31,ORD0000762,ups,SHP000146,FL,24.47,ground,IL
2025-09-21,ORD0000278,usps,SHP001450,CO,30.24,ground,TX
2025-08-22,ORD0001669,usps,SHP000941,CA,40.28,2_day,AZ
2025-05-07,ORD0000416,ups,SHP000005,NY,11.98,ground,CA
2025-09-02,ORD0001489,fedex,SHP000558,WA,18.9,ground,AZ
2025-06-18,ORD0000723,dhl,SHP000936,WA,25.59,ground,CA
2025-05-28,ORD0000570,ups,SHP000136,AZ,28.45,ground,NY
2025-12-04,ORD0000016,ups,SHP000167,IL,5.42,2_day,CA
2025-04-03,ORD0000923,usps,SHP000736,NY,32.71,ground,CA
2025-11-14,ORD0000845,ups,SHP001186,CO,5.02,ground,CO
2025-11-06,ORD0001258,ups,SHP000730,WA,28.3,2_day,IL
2025-01-28,ORD0001824,fedex,SHP000670,FL,18.09,overnight,TX
2025-08-12,ORD0000527,fedex,SHP001345,AZ,21.42,ground,FL
2025-02-06,ORD0000230,ups,SHP000265,CA,34.05,ground,IL
2025-04-01,ORD0001224,usps,SHP000153,CO,28.77,ground,NY
2025-01-12,ORD0002193,dhl,SHP000165,TX,17.14,ground,AZ
2025-07-10,ORD0000285,ups,SHP000556,NY,24.14,ground,CA
2025-11-17,ORD0002079,usps,SHP000451,WA,19.95,ground,AZ
2025-04-12,ORD0000656,fedex,SHP000689,NY,43.86,ground,CA
2025-04-05,ORD0002117,fedex,SHP001565,CA,38.19,ground,CA
2025-09-10,ORD0001021,ups,SHP000154,FL,18.81,2_day,CA
2025-11-27,ORD0001928,dhl,SHP001064,IL,10.5,ground,CO
2025-12-02,ORD0000639,usps,SHP000921,AZ,6.67,ground,TX
2025-05-04,ORD0000821,ups,SHP000949,NY,12.33,overnight,CA
2025-10-08,ORD0002167,usps,SHP000057,FL,24.33,ground,NY
2025-05-27,ORD0002166,ups,SHP000765,NY,30.28,ground,TX
2025-01-21,ORD0001620,ups,SHP001186,IL,9.97,ground,FL
2025-03-07,ORD0001021,fedex,SHP001652,CO,29.6,ground,CA
2025-05-20,ORD0001942,ups,SHP000259,TX,30.99,ground,TX
2025-03-30,ORD0000148,fedex,SHP001748,AZ,14.89,ground,TX
2025-09-29,ORD0001803,dhl,SHP001637,FL,15.35,ground,AZ
2025-08-28,ORD0002109,fedex,SHP001543,TX,25.29,ground,AZ
2025-01-28,ORD0000695,dhl,SHP000452,IL,23.6,ground,NY
2025-09-16,ORD0000034,ups,SHP001664,WA,9.89,ground,NY
2025-01-17,ORD0000033,ups,SHP001611,TX,30.65,ground,NY
2025-12-14,ORD0001959,usps,SHP001450,WA,33.51,ground,WA
2025-05-10,ORD0000600,ups,SHP000407,IL,33.0,ground,NY
2025-08-13,ORD0001318,ups,SHP000506,TX,34.44,ground,TX
2025-03-17,ORD0002111,fedex,SHP000821,CA,5.37,2_day,FL
2025-03-06,ORD0000692,dhl,SHP000100,WA,37.65,ground,FL
2025-08-24,ORD0000909,ups,SHP001123,TX,27.62,ground,IL
2025-07-04,ORD0000692,usps,SHP001671,IL,44.04,ground,TX
2025-03-12,ORD0000299,ups,SHP000825,CA,31.52,ground,WA
2025-08-30,ORD0001907,fedex,SHP000191,WA,8.19,2_day,AZ
2025-11-04,ORD0000969,ups,SHP000035,CA,33.58,ground,WA
2025-12-11,ORD0000510,usps,SHP001450,CO,8.28,ground,CA
2025-11-29,ORD0001837,fedex,SHP001672,TX,8.16,ground,IL
2025-12-04,ORD0001451,fedex,SHP000882,FL,37.36,ground,AZ
2025-06-03,ORD0000048,ups,SHP000475,TX,27.73,2_day,AZ
2025-02-09,ORD0001905,ups,SHP000568,TX,28.08,ground,NY
2025-10-20,ORD0000220,fedex,SHP001153,TX,6.74,2_day,NY
2025-10-20,ORD0001446,fedex,SHP000931,WA,15.68,ground,NY
2025-10-04,ORD0001254,ups,SHP001286,WA,26.68,ground,IL
2025-07-14,ORD0000098,ups,SHP000734,CO,35.76,ground,TX
2025-05-21,ORD0000142,fedex,SHP000583,TX,17.76,ground,CA
2025-07-13,ORD0000745,fedex,SHP000191,WA,42.08,ground,IL
2025-03-27,ORD0001986,dhl,SHP000885,FL,8.45,2_day,IL
2025-03-12,ORD0002188,ups,SHP001287,FL,12.63,ground,TX
2025-05-26,ORD0001730,usps,SHP000527,NY,15.33,ground,AZ
2025-10-14,ORD0001808,usps,SHP000719,CO,43.24,ground,AZ
2025-06-28,ORD0001108,usps,SHP000005,IL,18.61,2_day,WA
2025-01-19,ORD0000428,usps,SHP000246,WA,44.42,ground,WA
2025-06-19,ORD0000103,usps,SHP001444,CA,22.45,2_day,CO
2025-02-13,ORD0001900,dhl,SHP000913,CA,34.89,ground,WA
2025-03-19,ORD0000871,fedex,SHP001109,WA,5.78,ground,FL
2025-02-27,ORD0001684,fedex,SHP001779,IL,16.74,ground,TX
2025-11-19,ORD0002095,ups,SHP001717,CO,29.81,ground,NY
2025-11-19,ORD0001606,usps,SHP001232,NY,18.73,2_day,CO
2025-10-21,ORD0001229,usps,SHP001206,NY,39.36,2_day,TX
2025-07-04,ORD0000085,ups,SHP000938,NY,15.17,ground,WA
2025-04-29,ORD0001098,fedex,SHP001650,AZ,13.02,2_day,AZ
2025-08-10,ORD0000034,fedex,SHP001761,FL,39.13,ground,WA
2025-12-02,ORD0000157,fedex,SHP000858,CA,39.73,ground,FL
2025-04-15,ORD0000233,usps,SHP001016,CO,34.97,ground,NY
2025-12-25,ORD0001649,ups,SHP000634,CO,11.59,ground,FL
2025-07-30,ORD0002116,ups,SHP000612,CO,38.14,2_day,CO
2025-04-04,ORD0000137,ups,SHP001168,AZ,18.04,overnight,NY
2025-04-29,ORD0001250,dhl,SHP000121,CO,14.27,ground,WA
2025-12-16,ORD0000100,ups,SHP001408,CA,34.42,ground,NY
2025-10-15,ORD0001281,usps,SHP000651,NY,21.61,ground,FL
2025-07-29,ORD0001075,ups,SHP000992,CA,14.39,2_day,CA
2025-10-29,ORD0001082,ups,SHP001055,FL,42.72,ground,NY
2025-08-23,ORD0000118,fedex,SHP001498,WA,18.63,ground,TX
2025-10-04,ORD0001280,usps,SHP000811,TX,29.03,ground,TX
2025-12-02,ORD0000583,ups,SHP000874,TX,7.0,ground,TX
2025-04-20,ORD0000505,fedex,SHP000882,WA,39.54,ground,IL
2025-03-09,ORD0000911,ups,SHP000916,AZ,26.36,overnight,TX
2025-02-27,ORD0001633,usps,SHP001307,WA,27.6,ground,WA
2025-11-16,ORD0000589,usps,SHP000887,CO,27.96,2_day,AZ
2025-01-15,ORD0000434,ups,SHP001655,CA,35.08,2_day,IL
2025-05-23,ORD0001900,usps,SHP000235,WA,27.92,ground,NY
2025-10-12,ORD0000890,fedex,SHP000467,AZ,23.3,2_day,CA
2025-06-09,ORD0000767,fedex,SHP001733,FL,9.16,ground,IL
2025-12-03,ORD0001068,usps,SHP000909,TX,27.2,ground,IL
2025-06-25,ORD0000013,dhl,SHP001227,WA,36.62,ground,NY
2025-01-19,ORD0001179,fedex,SHP000035,CA,23.44,ground,WA
2025-06-28,ORD0000332,fedex,SHP001480,CO,17.1,2_day,IL
2025-10-10,ORD0000250,usps,SHP000596,NY,43.3,ground,NY
2025-04-27,ORD0000097,ups,SHP000217,FL,7.52,ground,AZ
2025-10-03,ORD0000990,ups,SHP001145,NY,37.22,2_day,IL
2025-07-05,ORD0001494,ups,SHP000004,FL,8.82,2_day,TX
2025-02-25,ORD0001274,usps,SHP001531,WA,13.84,ground,CO
2025-04-06,ORD0001260,fedex,SHP000836,FL,44.89,ground,WA
2025-05-15,ORD0000657,ups,SHP001782,WA,16.71,ground,AZ
2025-10-22,ORD0000192,ups,SHP001413,WA,17.29,2_day,WA
2025-09-28,ORD0000198,fedex,SHP000269,IL,33.63,ground,IL
2025-10-13,ORD0001179,fedex,SHP001707,NY,43.27,overnight,IL
2025-07-27,ORD0000157,fedex,SHP001768,NY,7.24,ground,WA
2025-01-21,ORD0001667,ups,SHP000686,CO,33.09,2_day,CO
2025-01-30,ORD0002052,usps,SHP001002,NY,4.0,ground,AZ
2025-11-29,ORD0002132,dhl,SHP000925,TX,21.57,2_day,CA
2025-04-27,ORD0001468,ups,SHP000797,NY,28.82,ground,WA
2025-06-10,ORD0000129,usps,SHP001767,CO,23.31,ground,NY
2025-05-18,ORD0000843,fedex,SHP001300,FL,23.39,overnight,NY
2025-02-11,ORD0001035,fedex,SHP001274,IL,42.94,2_day,AZ
2025-07-16,ORD0002076,usps,SHP001227,FL,11.58,ground,CO
2025-05-03,ORD0000399,usps,SHP000136,AZ,19.61,ground,IL
2025-10-17,ORD0000513,usps,SHP000499,FL,43.44,ground,AZ
2025-12-26,ORD0001745,fedex,SHP001746,WA,6.06,ground,TX
2025-11-11,ORD0001054,fedex,SHP000016,NY,7.12,ground,AZ
2025-12-22,ORD0000860,dhl,SHP001684,AZ,23.92,ground,NY
2025-12-21,ORD0001021,dhl,SHP001331,CO,15.08,ground,TX
2025-12-20,ORD0000395,ups,SHP000048,FL,30.21,ground,FL
2025-04-10,ORD0000037,ups,SHP000218,FL,43.38,ground,TX
2025-04-10,ORD0000075,dhl,SHP000309,TX,4.38,2_day,CO
2025-04-17,ORD0001074,ups,SHP000978,CA,36.65,ground,NY
2025-10-07,ORD0001461,ups,SHP000127,FL,24.8,2_day,FL
2025-03-12,ORD0001485,ups,SHP000287,WA,22.58,ground,IL
2025-04-06,ORD0000005,fedex,SHP000140,WA,25.54,2_day,TX
2025-01-17,ORD0001241,fedex,SHP000367,FL,33.78,ground,AZ
2025-07-09,ORD0001454,usps,SHP001507,IL,30.71,2_day,WA
2025-04-07,ORD0000780,fedex,SHP000800,CA,13.75,ground,NY
2025-11-19,ORD0000773,fedex,SHP000779,TX,13.56,ground,IL
2025-12-23,ORD0001994,dhl,SHP001589,AZ,37.83,overnight,NY
2025-04-15,ORD0001781,fedex,SHP000487,AZ,34.27,2_day,TX
2025-04-06,ORD0001311,ups,SHP001309,AZ,21.24,ground,IL
2025-05-06,ORD0001689,fedex,SHP001741,CA,10.65,ground,NY
2025-10-17,ORD0002168,dhl,SHP001734,TX,23.44,2_day,AZ
2025-04-25,ORD0001353,usps,SHP000530,FL,22.99,2_day,CO
2025-09-29,ORD0001053,ups,SHP000323,FL,9.68,ground,TX
2025-11-01,ORD0000800,fedex,SHP000122,NY,37.85,ground,AZ
2025-06-09,ORD0000105,fedex,SHP000914,WA,38.46,overnight,FL
2025-01-20,ORD0000316,usps,SHP000615,CO,12.42,ground,AZ
2025-04-07,ORD0000453,ups,SHP001708,CO,5.15,ground,WA
2025-12-22,ORD0000332,usps,SHP000925,AZ,34.37,ground,NY
2025-11-01,ORD0001339,dhl,SHP001212,FL,19.69,ground,WA
2025-03-12,ORD0001421,usps,SHP000719,CO,32.25,2_day,NY
2025-04-16,ORD0000867,ups,SHP001708,CA,5.72,ground,FL
2025-04-07,ORD0001608,ups,SHP001563,FL,12.25,ground,IL
2025-12-25,ORD0001047,fedex,SHP000429,AZ,32.8,ground,IL
2025-02-02,ORD0000013,ups,SHP000357,FL,21.55,ground,CO
2025-06-23,ORD0000244,usps,SHP000052,AZ,31.92,2_day,TX
2025-03-16,ORD0000560,ups,SHP001141,IL,20.98,ground,IL
2025-04-13,ORD0001010,ups,SHP000122,IL,4.74,2_day,CA
2025-06-20,ORD0001931,ups,SHP000233,TX,24.67,ground,AZ
2025-03-18,ORD0000855,fedex,SHP001275,WA,42.11,ground,CA
2025-03-06,ORD0000728,ups,SHP001331,TX,34.17,ground,CA
2025-03-28,ORD0002176,fedex,SHP001381,FL,14.36,2_day,NY
2025-06-12,ORD0000222,dhl,SHP000763,TX,9.18,2_day,CO
2025-10-03,ORD0001072,dhl,SHP001370,TX,38.87,ground,CA
2025-12-31,ORD0001186,fedex,SHP000217,WA,5.37,ground,AZ
2025-03-22,ORD0000603,dhl,SHP001448,AZ,36.87,ground,CO
2025-01-04,ORD0001957,usps,SHP001188,AZ,5.85,2_day,CA
2025-06-29,ORD0000569,ups,SHP000874,FL,21.4,ground,TX
2025-05-25,ORD0000653,ups,SHP001633,WA,34.02,ground,AZ
2025-04-07,ORD0001812,ups,SHP001372,NY,43.5,ground,FL
2025-12-05,ORD0001185,usps,SHP000074,TX,17.61,2_day,TX
2025-04-17,ORD0000905,ups,SHP001389,CA,24.0,ground,IL
2025-10-20,ORD0000773,fedex,SHP000959,AZ,27.91,ground,WA
2025-05-08,ORD0001234,usps,SHP000508,NY,44.81,ground,IL
2025-07-10,ORD0000320,fedex,SHP001677,TX,44.3,2_day,WA
2025-02-06,ORD0000542,usps,SHP000250,AZ,36.85,2_day,TX
2025-02-26,ORD0001535,ups,SHP000411,NY,24.64,ground,FL
2025-05-23,ORD0001744,dhl,SHP000144,TX,27.9,2_day,CO
2025-02-22,ORD0001768,fedex,SHP001536,FL,18.6,ground,NY
2025-12-09,ORD0000161,dhl,SHP001146,CA,5.17,ground,CA
2025-05-13,ORD0000220,ups,SHP000427,IL,11.0,ground,NY
2025-01-08,ORD0002171,ups,SHP000510,CO,35.66,ground,CA
2025-12-28,ORD0001950,fedex,SHP000313,AZ,43.87,ground,FL
2025-01-31,ORD0001629,fedex,SHP001034,TX,4.25,ground,CA
2025-02-12,ORD0000104,fedex,SHP001730,NY,19.08,ground,NY
2025-03-01,ORD0001660,fedex,SHP001741,CA,15.85,ground,IL
2025-12-07,ORD0000005,fedex,SHP000421,IL,32.77,ground,IL
2025-07-14,ORD0001653,dhl,SHP000901,IL,28.03,overnight,TX
2025-01-28,ORD0000828,fedex,SHP001079,TX,23.56,ground,NY
2025-08-06,ORD0000795,fedex,SHP000543,IL,24.65,ground,FL
2025-03-28,ORD0001843,ups,SHP001174,CA,22.5,2_day,FL
2025-06-07,ORD0000907,fedex,SHP000720,TX,30.11,ground,AZ
2025-10-10,ORD0001826,fedex,SHP000273,IL,5.31,ground,AZ
2025-09-19,ORD0002132,fedex,SHP001560,CA,42.82,ground,NY
2025-02-11,ORD0001061,dhl,SHP000767,FL,28.26,ground,AZ
