order_id,line_id,sku,quantity,unit_price,line_discount_pct,store_id,line_created_at,line_total
ORD001359,L00273,SKU-CHARLIE,2,75.61,15,STORE-042,2025-09-08,128.54
ORD000419,L00219,SKU-ALPHA,1,151.49,0,STORE-038,2025-02-25,151.49
ORD000284,L01667,SKU-CHARLIE,3,217.28,15,STORE-038,2025-02-19,554.06
ORD000427,L00013,SKU-BRAVO,1,94.3,15,STORE-015,2025-01-26,80.16
ORD000274,L01438,SKU-CHARLIE,1,185.44,0,STORE-004,2025-04-01,185.44
ORD000655,L00809,SKU-ALPHA,1,106.88,0,STORE-023,2025-09-27,106.88
ORD001294,L01625,SKU-ECHO,4,138.05,15,STORE-017,2025-01-23,469.37
ORD001310,L01278,SKU-CHARLIE,3,184.76,0,STORE-017,2025-04-01,554.28
ORD001299,L01070,SKU-BRAVO,5,19.83,0,STORE-027,2025-01-16,99.15
ORD001157,L01788,SKU-FOXTROT,2,116.46,0,STORE-047,2025-08-26,232.92
ORD001102,L01622,SKU-ECHO,2,28.33,20,STORE-041,2025-10-25,45.33
ORD000393,L00505,SKU-ALPHA,2,182.63,0,STORE-034,2025-07-13,365.26
ORD000138,L01686,SKU-ALPHA,5,153.91,0,STORE-036,2025-11-27,769.55
ORD000011,L00517,SKU-ALPHA,3,85.1,0,STORE-021,2025-09-09,255.3
ORD001235,L01625,SKU-DELTA,2,23.69,0,STORE-028,2025-10-06,47.38
ORD000160,L00621,SKU-CHARLIE,4,231.82,0,STORE-022,2025-04-25,927.28
ORD000086,L00576,SKU-CHARLIE,3,82.18,0,STORE-041,2025-11-12,246.54
ORD001305,L01191,SKU-DELTA,1,72.47,0,STORE-050,2025-08-19,72.47
ORD001174,L01588,SKU-DELTA,4,29.75,15,STORE-022,2025-02-01,101.15
ORD001121,L00766,SKU-ALPHA,1,146.45,0,STORE-037,2025-01-31,146.45
ORD000404,L01326,SKU-ALPHA,1,70.09,5,STORE-003,2025-11-24,66.59
ORD000180,L01517,SKU-ECHO,4,211.5,0,STORE-021,2025-04-11,846.0
ORD001244,L00575,SKU-FOXTROT,3,172.28,15,STORE-044,2025-06-20,439.31
ORD001037,L01248,SKU-FOXTROT,2,5.96,0,STORE-035,2025-10-05,11.92
ORD000892,L01307,SKU-FOXTROT,1,143.59,0,STORE-027,2025-10-08,143.59
ORD000889,L00104,SKU-CHARLIE,3,61.8,5,STORE-011,2025-01-10,176.13
ORD000379,L01534,SKU-ECHO,4,8.76,0,STORE-041,2025-08-13,35.04
ORD000801,L00638,SKU-FOXTROT,2,156.74,10,STORE-049,2025-11-30,282.13
ORD000875,L01352,SKU-FOXTROT,3,55.2,5,STORE-020,2025-05-08,157.32
ORD000450,L00352,SKU-ALPHA,2,225.41,5,STORE-041,2025-07-18,428.28
ORD000777,L00559,SKU-ALPHA,5,145.48,0,STORE-030,2025-04-07,727.4
ORD000699,L01192,SKU-CHARLIE,4,56.25,10,STORE-020,2025-09-21,202.5
ORD001285,L00471,SKU-DELTA,2,244.89,10,STORE-017,2025-02-13,440.8
ORD000541,L00129,SKU-FOXTROT,3,138.88,20,STORE-026,2025-07-09,333.31
ORD001114,L01768,SKU-BRAVO,5,45.54,20,STORE-021,2025-05-31,182.16
ORD001312,L01174,SKU-ECHO,2,131.72,0,STORE-031,2025-08-23,263.44
ORD000700,L00045,SKU-FOXTROT,1,240.04,10,STORE-008,2025-06-30,216.04
ORD000467,L01464,SKU-FOXTROT,2,108.93,0,STORE-024,2025-12-25,217.86
ORD001295,L00338,SKU-BRAVO,4,109.21,0,STORE-038,2025-12-25,436.84
ORD001258,L00066,SKU-BRAVO,5,117.98,15,STORE-043,2025-04-14,501.42
ORD001242,L00936,SKU-BRAVO,2,73.63,5,STORE-015,2025-01-14,139.9
ORD000706,L00376,SKU-ECHO,1,44.64,15,STORE-031,2025-06-29,37.94
ORD000516,L01048,SKU-ECHO,1,146.84,20,STORE-016,2025-08-04,117.47
ORD001296,L00894,SKU-CHARLIE,3,224.08,20,STORE-040,2025-10-02,537.79
ORD000731,L01499,SKU-ALPHA,1,185.25,10,STORE-018,2025-07-11,166.72
ORD000230,L00543,SKU-DELTA,1,28.57,10,STORE-034,2025-08-03,25.71
ORD000746,L00912,SKU-ECHO,4,103.21,15,STORE-022,2025-01-09,350.91
ORD000676,L00377,SKU-CHARLIE,5,6.3,0,STORE-014,2025-10-06,31.5
ORD001257,L00116,SKU-BRAVO,2,80.45,0,STORE-029,2025-05-01,160.9
ORD000071,L01295,SKU-DELTA,3,169.0,0,STORE-032,2025-05-21,507.0
ORD000961,L01029,SKU-DELTA,3,76.11,15,STORE-035,2025-06-04,194.08
ORD001234,L01669,SKU-DELTA,4,210.94,0,STORE-040,2025-01-27,843.76
ORD001064,L01159,SKU-FOXTROT,5,121.96,0,STORE-034,2025-06-30,609.8
ORD000204,L01746,SKU-BRAVO,5,168.95,15,STORE-043,2025-05-20,718.04
ORD000330,L00012,SKU-DELTA,2,221.55,15,STORE-022,2025-03-27,376.64
ORD000299,L00483,SKU-FOXTROT,5,172.29,10,STORE-026,2025-03-31,775.3
ORD000731,L00181,SKU-BRAVO,1,224.84,20,STORE-025,2025-01-13,179.87
ORD000497,L01014,SKU-BRAVO,5,202.98,15,STORE-029,2025-11-21,862.66
ORD000617,L00279,SKU-ALPHA,1,143.93,20,STORE-008,2025-04-18,115.14
ORD001360,L00067,SKU-CHARLIE,1,77.82,0,STORE-043,2025-11-16,77.82
ORD000982,L01773,SKU-ALPHA,1,78.04,0,STORE-027,2025-11-02,78.04
ORD000220,L00843,SKU-ECHO,1,219.46,0,STORE-028,2025-06-16,219.46
ORD001188,L00324,SKU-ALPHA,3,18.2,15,STORE-044,2025-10-22,46.41
ORD000742,L00349,SKU-ECHO,4,235.65,20,STORE-024,2025-03-19,754.08
ORD000983,L01723,SKU-DELTA,4,85.13,0,STORE-024,2025-03-07,340.52
ORD000199,L01327,SKU-FOXTROT,1,186.02,15,STORE-029,2025-11-25,158.12
ORD000573,L00517,SKU-CHARLIE,2,85.86,5,STORE-047,2025-08-24,163.13
ORD001251,L01547,SKU-CHARLIE,1,238.56,15,STORE-013,2025-09-09,202.78
ORD000076,L01787,SKU-BRAVO,1,13.94,10,STORE-008,2025-12-04,12.55
ORD000573,L01105,SKU-DELTA,4,91.56,0,STORE-006,2025-01-06,366.24
ORD001225,L00591,SKU-BRAVO,4,217.53,5,STORE-037,2025-03-04,826.61
ORD000032,L00917,SKU-ALPHA,2,72.14,0,STORE-001,2025-12-18,144.28
ORD000681,L01207,SKU-FOXTROT,2,72.53,0,STORE-036,2025-02-16,145.06
ORD000764,L00934,SKU-ECHO,5,225.19,15,STORE-045,2025-06-13,957.06
ORD000643,L00339,SKU-ALPHA,3,208.49,10,STORE-035,2025-01-09,562.92
ORD000815,L00379,SKU-DELTA,2,30.91,10,STORE-009,2025-04-29,55.64
ORD000996,L00249,SKU-BRAVO,5,147.14,10,STORE-034,2025-03-04,662.13
ORD000008,L01573,SKU-BRAVO,1,59.73,0,STORE-023,2025-04-04,59.73
ORD000562,L00002,SKU-CHARLIE,2,57.71,10,STORE-002,2025-10-25,103.88
ORD001115,L01542,SKU-ECHO,4,155.77,5,STORE-010,2025-04-11,591.93
ORD000317,L01781,SKU-ALPHA,3,35.35,5,STORE-038,2025-10-25,100.75
ORD001152,L00175,SKU-CHARLIE,1,120.1,0,STORE-029,2025-11-23,120.1
ORD000753,L01150,SKU-FOXTROT,5,67.68,10,STORE-025,2025-07-17,304.56
ORD000570,L01366,SKU-CHARLIE,2,214.21,10,STORE-039,2025-07-16,385.58
ORD000945,L00022,SKU-ALPHA,4,140.85,0,STORE-027,2025-05-02,563.4
ORD000444,L01035,SKU-CHARLIE,2,57.7,0,STORE-049,2025-09-01,115.4
ORD000625,L00820,SKU-ECHO,4,231.98,0,STORE-003,2025-10-22,927.92
ORD001071,L00930,SKU-FOXTROT,5,206.61,0,STORE-015,2025-11-12,1033.05
ORD000097,L00784,SKU-DELTA,4,70.0,5,STORE-010,2025-03-13,266.0
ORD000546,L00257,SKU-ALPHA,5,240.46,20,STORE-021,2025-09-08,961.84
ORD001166,L00950,SKU-ECHO,3,70.6,15,STORE-046,2025-02-21,180.03
ORD000634,L01284,SKU-ECHO,1,76.7,5,STORE-021,2025-06-28,72.86
ORD000950,L00526,SKU-DELTA,3,99.56,0,STORE-016,2025-02-02,298.68
ORD001335,L00809,SKU-FOXTROT,3,45.38,0,STORE-005,2025-07-20,136.14
ORD000823,L00253,SKU-ECHO,4,173.32,0,STORE-020,2025-11-07,693.28
ORD000661,L00587,SKU-BRAVO,2,141.55,0,STORE-012,2025-10-26,283.1
ORD000146,L00624,SKU-CHARLIE,4,224.14,20,STORE-010,2025-09-18,717.25
ORD000140,L01340,SKU-DELTA,3,64.01,0,STORE-007,2025-07-30,192.03
ORD000721,L00938,SKU-CHARLIE,4,46.71,20,STORE-032,2025-08-16,149.47
ORD000708,L00429,SKU-DELTA,3,92.86,10,STORE-036,2025-02-06,250.72
ORD000399,L00352,SKU-ECHO,2,40.8,10,STORE-038,2025-09-23,73.44
ORD000822,L00466,SKU-ALPHA,2,236.81,20,STORE-003,2025-09-06,378.9
ORD001049,L00631,SKU-DELTA,5,180.77,15,STORE-047,2025-02-22,768.27
ORD000728,L01415,SKU-ALPHA,1,200.07,0,STORE-026,2025-08-19,200.07
ORD000834,L01246,SKU-DELTA,2,188.27,20,STORE-029,2025-05-21,301.23
ORD000738,L01522,SKU-CHARLIE,3,64.49,0,STORE-044,2025-07-05,193.47
ORD001330,L01505,SKU-BRAVO,1,39.46,5,STORE-014,2025-10-25,37.49
ORD000871,L00513,SKU-FOXTROT,5,110.21,10,STORE-026,2025-04-28,495.94
ORD000649,L00961,SKU-BRAVO,2,208.11,0,STORE-004,2025-12-01,416.22
ORD000692,L00144,SKU-ALPHA,2,85.98,10,STORE-025,2025-06-02,154.76
ORD001093,L00990,SKU-CHARLIE,2,7.34,10,STORE-014,2025-07-07,13.21
ORD000177,L01294,SKU-ECHO,1,166.71,20,STORE-010,2025-01-11,133.37
ORD000610,L00850,SKU-ALPHA,4,54.02,20,STORE-031,2025-02-14,172.86
ORD000274,L01787,SKU-CHARLIE,3,137.99,0,STORE-007,2025-04-13,413.97
ORD000539,L00180,SKU-CHARLIE,2,8.65,10,STORE-049,2025-12-24,15.57
ORD000363,L00858,SKU-FOXTROT,5,129.67,15,STORE-012,2025-04-05,551.1
ORD000653,L01130,SKU-ALPHA,4,101.43,0,STORE-004,2025-05-25,405.72
ORD001046,L00859,SKU-ALPHA,3,220.7,10,STORE-023,2025-11-08,595.89
ORD000577,L00537,SKU-DELTA,3,181.84,20,STORE-020,2025-04-27,436.42
ORD001015,L00026,SKU-BRAVO,4,13.83,0,STORE-033,2025-10-24,55.32
ORD000780,L00221,SKU-ECHO,1,198.43,15,STORE-034,2025-02-13,168.67
ORD001175,L00397,SKU-BRAVO,5,198.85,0,STORE-030,2025-02-18,994.25
ORD000394,L00072,SKU-DELTA,2,167.54,0,STORE-029,2025-01-05,335.08
ORD001231,L00038,SKU-ALPHA,1,232.68,15,STORE-039,2025-02-15,197.78
ORD000140,L00153,SKU-ECHO,3,201.8,20,STORE-033,2025-08-09,484.32
ORD000516,L00237,SKU-DELTA,5,58.63,15,STORE-007,2025-02-03,249.18
ORD001052,L01312,SKU-ALPHA,4,98.48,15,STORE-024,2025-08-12,334.83
ORD000798,L01074,SKU-BRAVO,2,90.73,0,STORE-035,2025-08-07,181.46
ORD000238,L00321,SKU-ALPHA,2,128.7,15,STORE-014,2025-03-27,218.79
ORD000843,L00107,SKU-ALPHA,3,238.66,10,STORE-044,2025-01-14,644.38
ORD001027,L01167,SKU-ECHO,2,155.82,20,STORE-025,2025-03-01,249.31
ORD001355,L00084,SKU-CHARLIE,5,81.67,10,STORE-017,2025-02-22,367.52
ORD000330,L00459,SKU-ECHO,2,235.67,0,STORE-020,2025-07-12,471.34
ORD001231,L01168,SKU-BRAVO,2,176.57,5,STORE-031,2025-12-06,335.48
ORD000910,L00456,SKU-ECHO,1,70.19,15,STORE-036,2025-06-08,59.66
ORD000586,L00204,SKU-DELTA,4,227.1,15,STORE-013,2025-08-20,772.14
ORD000045,L00109,SKU-DELTA,1,89.33,0,STORE-009,2025-04-21,89.33
ORD000428,L01253,SKU-ECHO,5,131.47,0,STORE-005,2025-02-03,657.35
ORD000626,L00093,SKU-ECHO,5,122.41,20,STORE-025,2025-03-21,489.64
ORD000155,L01795,SKU-ECHO,1,231.29,15,STORE-047,2025-06-24,196.6
ORD001074,L00853,SKU-ECHO,1,70.09,20,STORE-048,2025-11-10,56.07
ORD001084,L00061,SKU-CHARLIE,5,86.66,10,STORE-028,2025-04-01,389.97
ORD000403,L00742,SKU-ECHO,1,166.74,15,STORE-027,2025-12-26,141.73
ORD000102,L01781,SKU-FOXTROT,3,222.22,0,STORE-026,2025-08-22,666.66
ORD000052,L00441,SKU-ECHO,5,33.15,15,STORE-012,2025-05-10,140.89
ORD001220,L01716,SKU-DELTA,1,56.42,5,STORE-021,2025-08-16,53.6
ORD000215,L01190,SKU-ALPHA,4,237.27,15,STORE-047,2025-09-12,806.72
ORD000291,L00662,SKU-CHARLIE,2,195.44,0,STORE-031,2025-09-08,390.88
ORD001046,L00460,SKU-ALPHA,3,89.79,0,STORE-013,2025-11-12,269.37
ORD000885,L01223,SKU-ALPHA,5,92.62,0,STORE-005,2025-08-30,463.1
ORD000929,L01120,SKU-CHARLIE,4,120.04,0,STORE-038,2025-01-10,480.16
ORD000670,L00081,SKU-CHARLIE,2,170.08,15,STORE-046,2025-05-18,289.14
ORD001150,L00318,SKU-DELTA,5,142.46,0,STORE-006,2025-11-28,712.3
ORD000721,L00679,SKU-FOXTROT,3,195.15,15,STORE-019,2025-03-17,497.63
ORD000213,L01184,SKU-ECHO,1,18.27,15,STORE-043,2025-07-02,15.53
ORD001132,L01195,SKU-CHARLIE,2,205.66,10,STORE-013,2025-07-02,370.19
ORD000065,L01390,SKU-CHARLIE,2,19.22,10,STORE-010,2025-07-23,34.6
ORD000392,L00293,SKU-ECHO,4,220.84,0,STORE-020,2025-11-14,883.36
ORD001347,L00003,SKU-BRAVO,5,15.6,10,STORE-020,2025-07-17,70.2
ORD000718,L01742,SKU-FOXTROT,1,36.32,0,STORE-025,2025-01-01,36.32
ORD001253,L00873,SKU-ECHO,4,49.15,0,STORE-049,2025-03-30,196.6
ORD001172,L01455,SKU-ECHO,5,59.65,20,STORE-049,2025-08-19,238.6
ORD000167,L00995,SKU-BRAVO,5,103.43,10,STORE-029,2025-10-13,465.44
ORD000951,L00287,SKU-DELTA,4,165.59,20,STORE-004,2025-08-25,529.89
ORD000387,L00194,SKU-ECHO,2,223.69,5,STORE-014,2025-09-25,425.01
ORD000338,L01357,SKU-ALPHA,1,133.5,0,STORE-010,2025-03-29,133.5
ORD001018,L01033,SKU-BRAVO,5,135.46,20,STORE-001,2025-02-04,541.84
ORD000703,L00745,SKU-DELTA,3,83.23,10,STORE-020,2025-12-13,224.72
ORD000225,L00156,SKU-CHARLIE,2,201.17,20,STORE-001,2025-07-25,321.87
ORD001390,L01473,SKU-ECHO,4,32.07,0,STORE-029,2025-09-27,128.28
ORD000180,L00842,SKU-CHARLIE,4,78.77,5,STORE-014,2025-12-16,299.33
ORD000675,L01428,SKU-FOXTROT,5,28.76,15,STORE-037,2025-03-08,122.23
ORD000174,L00952,SKU-BRAVO,5,57.47,15,STORE-027,2025-11-14,244.25
ORD000098,L01600,SKU-CHARLIE,5,148.72,15,STORE-048,2025-05-14,632.06
ORD000452,L00996,SKU-ALPHA,1,35.86,0,STORE-025,2025-08-17,35.86
ORD001017,L00661,SKU-BRAVO,1,29.65,5,STORE-008,2025-05-22,28.17
ORD001251,L00295,SKU-BRAVO,2,207.35,0,STORE-047,2025-03-14,414.7
ORD001029,L00876,SKU-ECHO,4,33.98,15,STORE-016,2025-11-17,115.53
ORD001124,L01084,SKU-CHARLIE,3,153.97,10,STORE-039,2025-05-07,415.72
ORD000739,L01287,SKU-BRAVO,5,91.24,0,STORE-040,2025-01-10,456.2
ORD000021,L00618,SKU-BRAVO,5,224.61,15,STORE-047,2025-02-24,954.59
ORD000311,L01124,SKU-DELTA,5,178.35,15,STORE-033,2025-12-17,757.99
ORD000229,L00147,SKU-ECHO,1,19.56,0,STORE-026,2025-10-28,19.56
ORD000589,L01411,SKU-FOXTROT,4,224.39,0,STORE-020,2025-08-31,897.56
ORD001095,L00583,SKU-ALPHA,5,106.41,0,STORE-023,2025-10-12,532.05
ORD001212,L00678,SKU-FOXTROT,5,78.07,0,STORE-040,2025-08-25,390.35
ORD000180,L00529,SKU-CHARLIE,2,169.83,5,STORE-029,2025-11-29,322.68
ORD000174,L00803,SKU-ECHO,4,180.9,20,STORE-003,2025-02-06,578.88
ORD000271,L00304,SKU-ALPHA,3,79.3,0,STORE-019,2025-01-24,237.9
ORD000620,L01655,SKU-DELTA,1,91.16,10,STORE-046,2025-09-11,82.04
ORD001013,L00908,SKU-FOXTROT,2,43.3,0,STORE-011,2025-12-19,86.6
ORD000811,L00128,SKU-ALPHA,2,150.39,15,STORE-024,2025-08-01,255.66
ORD001330,L01129,SKU-ECHO,5,239.44,5,STORE-042,2025-12-19,1137.34
ORD000827,L01382,SKU-ALPHA,1,107.07,10,STORE-015,2025-05-27,96.36
ORD000575,L00508,SKU-FOXTROT,1,249.07,20,STORE-035,2025-09-04,199.26
ORD000324,L00312,SKU-ECHO,3,48.22,0,STORE-040,2025-07-05,144.66
ORD000101,L01366,SKU-FOXTROT,3,200.04,0,STORE-017,2025-11-18,600.12
ORD000849,L00110,SKU-FOXTROT,3,232.39,0,STORE-045,2025-08-25,697.17
ORD000334,L01453,SKU-BRAVO,1,173.57,0,STORE-023,2025-06-10,173.57
ORD000531,L00197,SKU-CHARLIE,3,31.78,10,STORE-015,2025-03-31,85.81
ORD000246,L01120,SKU-ECHO,5,85.0,0,STORE-012,2025-04-25,425.0
ORD001354,L01077,SKU-BRAVO,1,25.99,0,STORE-014,2025-01-28,25.99
ORD000498,L00168,SKU-BRAVO,4,152.43,0,STORE-029,2025-02-26,609.72
ORD000991,L01476,SKU-ALPHA,1,249.55,10,STORE-012,2025-07-05,224.6
ORD000318,L00023,SKU-FOXTROT,2,96.81,15,STORE-018,2025-01-12,164.58
ORD001032,L00892,SKU-BRAVO,5,44.92,5,STORE-036,2025-06-22,213.37
ORD000595,L00418,SKU-CHARLIE,2,70.82,5,STORE-044,2025-01-16,134.56
ORD001119,L01144,SKU-CHARLIE,3,144.85,5,STORE-034,2025-03-01,412.82
ORD001095,L00133,SKU-CHARLIE,2,144.4,0,STORE-027,2025-09-10,288.8
ORD001012,L01337,SKU-ECHO,4,61.31,0,STORE-035,2025-01-11,245.24
ORD001399,L00848,SKU-FOXTROT,3,188.92,20,STORE-021,2025-05-03,453.41
ORD001165,L00425,SKU-DELTA,3,26.56,0,STORE-014,2025-03-11,79.68
ORD001192,L00448,SKU-FOXTROT,5,157.64,15,STORE-038,2025-01-20,669.97
ORD001034,L01508,SKU-ALPHA,3,109.3,0,STORE-007,2025-03-17,327.9
ORD001358,L01575,SKU-FOXTROT,3,36.16,0,STORE-046,2025-02-10,108.48
ORD001032,L01493,SKU-ALPHA,5,160.42,0,STORE-022,2025-01-30,802.1
ORD001244,L01409,SKU-ALPHA,3,169.9,0,STORE-041,2025-08-31,509.7
ORD000386,L00850,SKU-ALPHA,5,112.8,0,STORE-005,2025-02-15,564.0
ORD000669,L01639,SKU-BRAVO,4,200.51,15,STORE-025,2025-12-09,681.73
ORD000084,L01363,SKU-FOXTROT,5,129.78,20,STORE-022,2025-06-27,519.12
ORD001284,L01690,SKU-BRAVO,3,75.01,10,STORE-018,2025-05-29,202.53
ORD000587,L01322,SKU-ECHO,3,238.63,0,STORE-026,2025-11-16,715.89
ORD000849,L00129,SKU-CHARLIE,1,236.29,20,STORE-034,2025-10-11,189.03
ORD000817,L00430,SKU-ALPHA,1,28.43,15,STORE-048,2025-06-03,24.17
ORD000756,L00808,SKU-CHARLIE,1,236.79,0,STORE-041,2025-12-22,236.79
ORD000202,L00536,SKU-BRAVO,4,194.99,0,STORE-012,2025-07-13,779.96
ORD001323,L01002,SKU-BRAVO,2,31.13,15,STORE-049,2025-09-16,52.92
ORD001029,L01467,SKU-DELTA,2,132.23,0,STORE-025,2025-12-20,264.46
ORD000084,L00942,SKU-ECHO,4,13.56,0,STORE-023,2025-09-21,54.24
ORD001349,L01154,SKU-DELTA,2,149.27,10,STORE-001,2025-08-04,268.69
ORD001257,L00028,SKU-BRAVO,1,233.63,0,STORE-034,2025-08-13,233.63
ORD000645,L01094,SKU-ECHO,3,95.21,5,STORE-045,2025-08-27,271.35
ORD000044,L01375,SKU-ECHO,3,129.61,15,STORE-015,2025-12-23,330.51
ORD000756,L01646,SKU-BRAVO,1,60.75,5,STORE-044,2025-09-13,57.71
ORD000422,L01347,SKU-FOXTROT,2,137.53,10,STORE-005,2025-04-20,247.55
ORD000157,L00740,SKU-FOXTROT,2,201.63,0,STORE-049,2025-01-09,403.26
ORD001071,L00086,SKU-DELTA,4,57.74,0,STORE-013,2025-10-13,230.96
ORD001155,L01166,SKU-BRAVO,2,140.6,0,STORE-025,2025-06-28,281.2
ORD000132,L00343,SKU-CHARLIE,1,91.89,0,STORE-001,2025-06-01,91.89
ORD000912,L00701,SKU-CHARLIE,2,188.23,0,STORE-045,2025-12-08,376.46
ORD000356,L00402,SKU-BRAVO,3,177.0,15,STORE-026,2025-02-26,451.35
ORD000931,L01711,SKU-BRAVO,4,176.2,0,STORE-049,2025-01-14,704.8
ORD000530,L01145,SKU-ALPHA,1,97.56,0,STORE-019,2025-09-27,97.56
ORD001368,L01479,SKU-ALPHA,5,151.82,0,STORE-003,2025-12-04,759.1
ORD000634,L00978,SKU-ECHO,2,164.52,0,STORE-034,2025-10-30,329.04
ORD000498,L00805,SKU-ALPHA,2,171.8,0,STORE-009,2025-11-14,343.6
ORD000462,L00712,SKU-CHARLIE,1,145.94,0,STORE-031,2025-11-12,145.94
ORD000988,L00984,SKU-CHARLIE,2,217.37,10,STORE-002,2025-09-08,391.27
ORD000264,L00261,SKU-ALPHA,3,65.96,0,STORE-009,2025-12-03,197.88
ORD000390,L00086,SKU-ECHO,4,18.67,0,STORE-032,2025-05-05,74.68
ORD000266,L00537,SKU-FOXTROT,4,240.81,15,STORE-034,2025-09-29,818.75
ORD001191,L00965,SKU-DELTA,3,19.88,0,STORE-008,2025-02-03,59.64
ORD000535,L00193,SKU-ECHO,1,226.22,0,STORE-010,2025-07-12,226.22
ORD000361,L00610,SKU-BRAVO,2,155.01,0,STORE-043,2025-04-17,310.02
ORD000941,L01756,SKU-FOXTROT,4,230.09,5,STORE-001,2025-12-09,874.34
ORD000701,L01585,SKU-ECHO,4,143.41,10,STORE-012,2025-06-09,516.28
ORD000125,L01552,SKU-CHARLIE,3,206.15,10,STORE-049,2025-03-18,556.6
ORD000020,L01278,SKU-ECHO,3,181.72,10,STORE-028,2025-07-27,490.64
ORD000731,L00541,SKU-FOXTROT,3,133.65,0,STORE-002,2025-01-29,400.95
ORD001230,L01432,SKU-DELTA,5,94.01,0,STORE-045,2025-02-16,470.05
ORD000100,L01649,SKU-BRAVO,3,5.7,10,STORE-018,2025-06-07,15.39
ORD001238,L01399,SKU-BRAVO,3,66.47,10,STORE-036,2025-08-19,179.47
ORD000601,L01678,SKU-BRAVO,2,238.18,0,STORE-032,2025-08-01,476.36
ORD000252,L00073,SKU-BRAVO,3,72.49,15,STORE-019,2025-01-21,184.85
ORD000731,L00981,SKU-FOXTROT,4,189.2,15,STORE-019,2025-09-06,643.28
ORD001377,L00043,SKU-BRAVO,5,129.58,15,STORE-028,2025-01-22,550.72
ORD001361,L00775,SKU-FOXTROT,4,80.59,15,STORE-020,2025-10-25,274.01
ORD000550,L00819,SKU-BRAVO,4,247.82,20,STORE-009,2025-01-15,793.02
ORD001096,L00163,SKU-CHARLIE,4,16.51,15,STORE-037,2025-01-10,56.13
ORD001043,L01117,SKU-DELTA,1,147.61,10,STORE-034,2025-07-08,132.85
ORD000232,L00175,SKU-ALPHA,2,118.07,0,STORE-031,2025-10-20,236.14
ORD000675,L01025,SKU-BRAVO,2,23.75,0,STORE-038,2025-10-07,47.5
ORD000712,L00747,SKU-BRAVO,4,57.45,15,STORE-026,2025-08-08,195.33
ORD000134,L00321,SKU-ALPHA,4,175.09,0,STORE-047,2025-03-07,700.36
ORD000406,L00057,SKU-ECHO,1,31.54,10,STORE-045,2025-12-14,28.39
ORD000884,L00816,SKU-DELTA,1,201.25,5,STORE-050,2025-01-08,191.19
ORD000676,L01623,SKU-FOXTROT,3,158.14,0,STORE-006,2025-05-07,474.42
ORD000731,L00076,SKU-FOXTROT,5,29.71,5,STORE-006,2025-10-03,141.12
ORD000414,L00368,SKU-CHARLIE,1,75.27,0,STORE-024,2025-08-14,75.27
ORD000265,L00863,SKU-ECHO,5,38.61,10,STORE-035,2025-10-16,173.74
ORD000494,L00337,SKU-ALPHA,1,200.41,0,STORE-012,2025-10-07,200.41
ORD000145,L00852,SKU-CHARLIE,2,135.58,0,STORE-006,2025-12-09,271.16
ORD000903,L00591,SKU-DELTA,4,5.69,0,STORE-002,2025-07-08,22.76
ORD000216,L01745,SKU-CHARLIE,4,138.01,5,STORE-028,2025-10-27,524.44
ORD001311,L00987,SKU-ECHO,5,123.29,0,STORE-049,2025-02-26,616.45
ORD000622,L00553,SKU-FOXTROT,1,162.55,20,STORE-024,2025-03-05,130.04
ORD000581,L00397,SKU-CHARLIE,1,13.54,20,STORE-037,2025-01-19,10.83
ORD000202,L01222,SKU-BRAVO,3,13.68,0,STORE-003,2025-03-16,41.04
ORD000640,L01321,SKU-DELTA,3,90.6,20,STORE-011,2025-02-10,217.44
ORD000597,L00157,SKU-FOXTROT,2,173.69,0,STORE-035,2025-10-28,347.38
ORD000050,L01336,SKU-FOXTROT,4,168.31,0,STORE-021,2025-06-30,673.24
ORD001311,L00803,SKU-ECHO,2,73.17,0,STORE-002,2025-06-12,146.34
ORD001352,L00847,SKU-BRAVO,5,57.94,20,STORE-012,2025-08-22,231.76
ORD001342,L00481,SKU-BRAVO,1,172.37,5,STORE-040,2025-05-12,163.75
ORD000746,L00780,SKU-DELTA,4,11.64,10,STORE-035,2025-07-28,41.9
ORD001319,L00592,SKU-CHARLIE,3,141.41,10,STORE-041,2025-01-02,381.81
ORD000228,L00961,SKU-DELTA,1,108.9,5,STORE-018,2025-09-18,103.46
ORD000116,L00358,SKU-FOXTROT,4,63.58,20,STORE-047,2025-11-15,203.46
ORD000530,L00713,SKU-DELTA,1,132.47,20,STORE-046,2025-01-15,105.98
ORD000270,L00763,SKU-CHARLIE,3,58.21,5,STORE-019,2025-01-30,165.9
ORD000278,L00175,SKU-FOXTROT,4,143.26,10,STORE-011,2025-02-19,515.74
ORD001351,L01464,SKU-CHARLIE,1,41.5,10,STORE-049,2025-08-10,37.35
ORD001271,L00127,SKU-DELTA,2,104.39,10,STORE-018,2025-10-05,187.9
ORD001197,L00460,SKU-ALPHA,2,130.05,0,STORE-025,2025-10-28,260.1
ORD000766,L01671,SKU-DELTA,5,12.77,0,STORE-047,2025-10-13,63.85
ORD001361,L01102,SKU-CHARLIE,2,154.63,20,STORE-014,2025-07-30,247.41
ORD000326,L00892,SKU-ALPHA,5,188.83,0,STORE-045,2025-09-14,944.15
ORD001029,L00775,SKU-BRAVO,3,239.24,10,STORE-009,2025-04-13,645.95
ORD000634,L00193,SKU-ECHO,5,54.77,20,STORE-015,2025-09-30,219.08
ORD001220,L00518,SKU-BRAVO,5,56.13,10,STORE-020,2025-03-08,252.59
