location_id,device_id,reading_timestamp,firmware_version,sensor_type,reading_value,status_flag
LOC_C,D0108,2023-03-11 19:26:00,2.0,humidity,42.27,error
LOC_A,D0255,2023-03-22 22:02:00,2.0,pressure,50.25,warning
LOC_C,D0248,2023-01-23 06:56:00,2.0,humidity,54.98,warning
LOC_D,D0038,2023-03-04 16:17:00,1.0,temperature,64.51,warning
LOC_D,D0248,2023-02-12 06:35:00,1.0,humidity,59.59,error
LOC_B,D0161,2023-03-20 09:56:00,2.0,humidity,71.53,error
LOC_C,D0205,2023-01-12 21:39:00,1.1,pressure,42.33,error
LOC_A,D0164,2023-01-23 00:05:00,1.1,temperature,58.72,warning
LOC_D,D0127,2023-01-13 19:45:00,1.0,temperature,51.83,warning
LOC_D,D0215,2023-01-23 14:21:00,1.0,humidity,71.9,error
LOC_C,D0098,2023-03-11 11:03:00,1.0,humidity,41.92,error
LOC_D,D0256,2023-03-22 00:22:00,1.1,humidity,41.6,ok
LOC_A,D0202,2023-02-16 00:09:00,1.1,temperature,44.01,ok
LOC_C,D0025,2023-01-05 14:24:00,1.1,humidity,28.76,error
LOC_D,D0147,2023-02-18 20:25:00,1.0,temperature,44.74,warning
LOC_B,D0136,2023-03-08 05:15:00,1.1,humidity,42.41,warning
LOC_A,D0206,2023-01-05 15:45:00,2.0,pressure,51.5,ok
LOC_C,D0284,2023-01-27 06:27:00,1.0,humidity,53.42,error
LOC_D,D0282,2023-01-26 11:03:00,2.0,pressure,68.76,error
LOC_A,D0066,2023-03-30 18:06:00,1.0,humidity,59.5,warning
LOC_C,D0286,2023-03-27 11:09:00,1.1,temperature,44.23,ok
LOC_D,D0257,2023-01-04 15:56:00,1.0,temperature,41.02,ok
LOC_C,D0243,2023-02-17 06:29:00,1.1,temperature,54.92,error
LOC_B,D0168,2023-03-26 18:36:00,2.0,humidity,36.8,ok
LOC_D,D0154,2023-02-24 01:00:00,1.1,pressure,68.31,error
LOC_D,D0289,2023-01-28 06:54:00,1.1,temperature,61.79,warning
LOC_C,D0057,2023-02-07 21:56:00,2.0,humidity,45.31,error
LOC_A,D0243,2023-01-25 04:03:00,2.0,pressure,32.87,error
LOC_B,D0027,2023-02-23 02:43:00,1.1,temperature,63.54,error
LOC_D,D0076,2023-03-16 18:56:00,2.0,temperature,48.85,ok
LOC_A,D0098,2023-01-02 17:22:00,1.1,humidity,62.38,warning
LOC_B,D0212,2023-03-04 20:25:00,1.0,humidity,34.06,error
LOC_D,D0032,2023-03-06 05:47:00,1.0,pressure,44.01,ok
LOC_C,D0245,2023-02-17 19:55:00,1.1,humidity,50.05,ok
LOC_D,D0273,2023-02-01 03:49:00,2.0,humidity,50.47,error
LOC_C,D0248,2023-01-18 12:00:00,1.0,humidity,45.5,error
LOC_C,D0116,2023-03-27 16:42:00,1.1,humidity,56.23,error
LOC_B,D0251,2023-01-29 20:35:00,1.1,humidity,39.32,error
LOC_C,D0148,2023-01-12 02:14:00,2.0,pressure,48.58,error
LOC_D,D0203,2023-03-16 11:46:00,1.1,temperature,51.2,warning
LOC_A,D0148,2023-03-28 22:54:00,2.0,temperature,55.14,warning
LOC_D,D0132,2023-03-10 00:35:00,1.1,temperature,57.12,ok
LOC_C,D0288,2023-03-05 08:48:00,1.1,temperature,38.75,ok
LOC_B,D0125,2023-01-05 14:53:00,2.0,pressure,34.66,ok
LOC_B,D0027,2023-01-10 02:53:00,1.1,humidity,62.78,error
LOC_D,D0052,2023-03-04 00:05:00,1.0,temperature,53.32,error
LOC_B,D0209,2023-03-01 10:15:00,1.1,humidity,42.52,error
LOC_B,D0148,2023-01-30 05:36:00,1.1,pressure,65.51,ok
LOC_A,D0294,2023-01-22 03:17:00,2.0,pressure,51.16,error
LOC_A,D0090,2023-02-08 00:53:00,1.0,temperature,61.79,warning
LOC_D,D0096,2023-03-27 06:03:00,2.0,humidity,50.68,ok
LOC_A,D0153,2023-02-21 16:43:00,2.0,temperature,70.61,warning
LOC_C,D0233,2023-02-28 08:58:00,2.0,pressure,67.55,warning
LOC_B,D0259,2023-02-12 14:24:00,1.1,temperature,47.51,ok
LOC_C,D0084,2023-03-08 13:09:00,1.1,pressure,59.72,warning
LOC_B,D0008,2023-03-09 01:09:00,1.1,humidity,56.45,error
LOC_B,D0090,2023-02-25 14:39:00,2.0,humidity,63.69,warning
LOC_C,D0045,2023-02-06 11:38:00,2.0,temperature,40.35,ok
LOC_B,D0245,2023-01-30 10:55:00,1.0,temperature,56.86,warning
LOC_D,D0121,2023-02-10 15:54:00,1.1,humidity,60.58,warning
LOC_A,D0134,2023-03-01 11:59:00,1.1,pressure,32.41,ok
LOC_A,D0061,2023-02-12 08:40:00,1.1,temperature,38.17,warning
LOC_C,D0061,2023-02-28 03:17:00,1.1,humidity,29.61,error
LOC_B,D0113,2023-03-29 03:23:00,1.0,humidity,47.31,ok
LOC_D,D0192,2023-02-07 20:25:00,2.0,pressure,57.18,warning
LOC_B,D0127,2023-03-03 22:13:00,2.0,temperature,65.02,error
LOC_D,D0271,2023-03-06 01:24:00,1.1,temperature,50.74,error
LOC_A,D0032,2023-03-17 10:29:00,2.0,pressure,66.29,ok
LOC_B,D0085,2023-01-30 20:47:00,2.0,humidity,36.2,ok
LOC_B,D0299,2023-02-14 11:51:00,1.0,pressure,32.97,warning
LOC_A,D0233,2023-01-13 00:14:00,2.0,humidity,49.44,warning
LOC_A,D0287,2023-02-12 02:04:00,2.0,humidity,53.84,error
LOC_A,D0203,2023-01-24 03:52:00,1.0,pressure,49.67,ok
LOC_A,D0024,2023-02-08 13:34:00,1.1,pressure,29.33,ok
LOC_A,D0036,2023-03-26 23:51:00,1.1,temperature,49.11,warning
LOC_D,D0093,2023-03-11 23:50:00,1.0,pressure,36.96,error
LOC_D,D0192,2023-03-23 03:08:00,1.1,humidity,56.7,warning
LOC_D,D0042,2023-03-04 03:26:00,2.0,pressure,53.67,ok
LOC_C,D0061,2023-01-17 05:52:00,2.0,humidity,40.6,error
LOC_B,D0115,2023-03-17 23:41:00,1.0,temperature,44.86,warning
LOC_D,D0279,2023-02-08 14:31:00,2.0,humidity,39.41,ok
LOC_B,D0236,2023-02-01 12:11:00,1.0,humidity,49.37,ok
LOC_A,D0017,2023-03-15 16:19:00,2.0,humidity,59.55,error
LOC_A,D0124,2023-01-19 18:11:00,1.0,temperature,40.14,error
LOC_A,D0229,2023-02-24 09:52:00,2.0,pressure,55.04,ok
LOC_B,D0023,2023-02-06 14:45:00,1.1,temperature,44.7,error
LOC_B,D0029,2023-01-13 18:07:00,2.0,humidity,42.07,ok
LOC_C,D0296,2023-02-24 10:10:00,2.0,humidity,48.93,ok
LOC_C,D0074,2023-03-02 02:15:00,2.0,temperature,39.65,warning
LOC_C,D0141,2023-01-06 13:09:00,2.0,pressure,44.46,error
LOC_B,D0219,2023-02-20 14:16:00,1.1,temperature,38.02,warning
LOC_D,D0269,2023-01-30 00:17:00,2.0,humidity,69.65,warning
LOC_B,D0154,2023-02-04 06:23:00,1.0,pressure,50.35,warning
LOC_B,D0116,2023-01-28 08:58:00,2.0,temperature,43.0,warning
LOC_A,D0288,2023-02-07 13:30:00,1.1,pressure,52.14,error
LOC_B,D0199,2023-01-23 02:31:00,1.1,temperature,48.88,warning
LOC_A,D0231,2023-03-19 02:35:00,1.1,temperature,47.79,error
LOC_B,D0027,2023-01-25 10:27:00,1.1,pressure,56.14,error
LOC_A,D0038,2023-01-18 03:02:00,2.0,pressure,57.58,error
LOC_B,D0246,2023-01-20 00:19:00,1.1,humidity,44.69,ok
LOC_B,D0098,2023-03-29 13:41:00,2.0,temperature,44.24,error
LOC_D,D0125,2023-03-05 07:37:00,2.0,pressure,47.25,ok
LOC_D,D0123,2023-02-20 06:02:00,1.1,humidity,26.98,warning
LOC_D,D0274,2023-03-01 01:09:00,1.1,humidity,34.85,warning
LOC_C,D0263,2023-03-22 08:31:00,1.1,humidity,63.67,ok
LOC_D,D0164,2023-03-25 05:23:00,1.0,humidity,66.45,warning
LOC_D,D0024,2023-02-21 04:51:00,1.0,pressure,47.51,ok
LOC_A,D0134,2023-02-20 08:43:00,2.0,pressure,55.77,error
LOC_D,D0152,2023-01-14 20:56:00,1.0,humidity,53.11,ok
LOC_D,D0292,2023-03-17 20:30:00,1.0,humidity,80.79,error
LOC_C,D0132,2023-03-11 11:35:00,1.1,pressure,61.2,error
LOC_D,D0236,2023-01-16 07:30:00,2.0,humidity,48.72,ok
LOC_B,D0280,2023-02-14 10:44:00,1.0,pressure,40.44,error
LOC_A,D0269,2023-01-04 01:53:00,1.0,pressure,33.94,ok
LOC_A,D0212,2023-01-13 12:21:00,2.0,temperature,52.03,ok
LOC_B,D0005,2023-01-20 21:48:00,2.0,humidity,42.44,warning
LOC_A,D0248,2023-03-02 00:13:00,1.1,temperature,35.78,ok
LOC_D,D0007,2023-01-02 12:32:00,2.0,pressure,43.53,warning
LOC_C,D0009,2023-02-15 17:06:00,2.0,pressure,39.18,warning
LOC_B,D0055,2023-03-25 13:30:00,1.0,pressure,66.87,ok
LOC_B,D0099,2023-02-26 09:55:00,2.0,humidity,58.82,warning
LOC_C,D0204,2023-01-08 04:37:00,1.1,humidity,49.92,warning
LOC_B,D0116,2023-01-28 07:18:00,2.0,temperature,64.8,error
LOC_A,D0048,2023-02-06 21:20:00,1.1,humidity,50.77,error
LOC_D,D0029,2023-02-27 22:59:00,1.0,pressure,41.39,ok
LOC_A,D0256,2023-03-18 22:39:00,1.1,pressure,65.23,warning
LOC_A,D0271,2023-03-25 15:55:00,1.0,temperature,55.39,ok
LOC_D,D0139,2023-01-05 05:42:00,1.0,pressure,39.63,warning
LOC_A,D0092,2023-03-26 12:55:00,1.1,temperature,48.1,ok
LOC_B,D0204,2023-03-26 13:09:00,1.0,humidity,41.24,ok
LOC_B,D0291,2023-03-17 23:19:00,1.1,pressure,36.17,error
LOC_C,D0197,2023-03-10 18:39:00,2.0,temperature,59.26,error
LOC_A,D0257,2023-03-09 20:28:00,1.1,temperature,69.09,ok
LOC_D,D0119,2023-03-18 08:06:00,1.0,humidity,36.01,error
LOC_D,D0168,2023-01-03 16:43:00,2.0,humidity,55.63,warning
LOC_D,D0117,2023-02-02 09:16:00,2.0,humidity,43.49,warning
LOC_B,D0300,2023-03-02 03:15:00,1.1,temperature,45.13,error
LOC_C,D0127,2023-03-06 21:48:00,1.0,temperature,44.08,warning
LOC_B,D0195,2023-03-06 18:40:00,2.0,temperature,41.36,error
LOC_D,D0163,2023-02-02 19:57:00,1.0,temperature,50.49,ok
LOC_C,D0228,2023-02-02 18:15:00,1.1,temperature,41.69,ok
LOC_A,D0096,2023-02-09 05:29:00,1.1,pressure,52.7,error
LOC_D,D0053,2023-01-03 09:22:00,1.0,humidity,49.5,error
LOC_A,D0167,2023-03-20 14:49:00,1.1,temperature,47.61,warning
LOC_D,D0199,2023-03-12 22:07:00,1.0,pressure,40.92,error
LOC_B,D0293,2023-02-17 10:22:00,1.0,pressure,44.23,warning
LOC_B,D0072,2023-01-25 11:27:00,1.1,humidity,57.55,warning
LOC_B,D0033,2023-01-16 05:16:00,1.1,humidity,55.01,warning
LOC_C,D0248,2023-03-13 05:45:00,1.0,humidity,40.22,warning
LOC_B,D0254,2023-02-24 01:11:00,2.0,temperature,50.99,warning
LOC_A,D0070,2023-01-28 17:32:00,1.0,humidity,57.51,warning
LOC_D,D0169,2023-02-10 01:40:00,1.1,humidity,33.31,error
LOC_B,D0154,2023-01-30 04:30:00,2.0,pressure,55.43,ok
LOC_D,D0161,2023-01-17 04:03:00,1.1,humidity,43.37,warning
LOC_D,D0295,2023-03-13 04:14:00,1.0,humidity,55.71,warning
LOC_C,D0202,2023-02-03 05:23:00,1.0,pressure,42.37,ok
LOC_B,D0282,2023-01-03 10:47:00,2.0,humidity,31.95,error
LOC_B,D0225,2023-03-14 14:34:00,1.1,pressure,33.72,ok
LOC_D,D0256,2023-01-13 16:02:00,2.0,humidity,50.48,ok
LOC_C,D0079,2023-03-07 02:27:00,1.1,humidity,52.6,ok
LOC_D,D0246,2023-02-22 23:55:00,1.1,pressure,40.96,error
LOC_D,D0279,2023-01-04 08:18:00,1.1,pressure,56.39,error
LOC_A,D0056,2023-03-11 23:48:00,1.0,pressure,33.38,error
LOC_C,D0086,2023-02-28 21:23:00,2.0,temperature,49.34,error
LOC_D,D0170,2023-03-29 21:38:00,1.1,temperature,37.89,ok
LOC_A,D0133,2023-01-21 04:58:00,2.0,pressure,43.48,error
LOC_B,D0229,2023-02-04 01:16:00,1.1,humidity,50.47,error
LOC_B,D0177,2023-01-03 05:39:00,1.1,temperature,41.4,warning
LOC_D,D0044,2023-01-11 13:33:00,2.0,temperature,46.15,warning
LOC_C,D0176,2023-02-11 10:41:00,1.0,pressure,60.06,warning
LOC_C,D0244,2023-01-09 21:15:00,1.1,pressure,44.23,error
LOC_D,D0164,2023-01-07 02:44:00,1.1,temperature,58.36,error
LOC_A,D0012,2023-03-19 07:03:00,1.1,pressure,38.7,ok
LOC_B,D0125,2023-02-16 23:12:00,1.0,pressure,55.3,ok
LOC_C,D0287,2023-02-08 19:25:00,1.1,temperature,64.42,warning
LOC_B,D0096,2023-02-28 07:08:00,2.0,humidity,25.28,warning
LOC_A,D0102,2023-02-10 22:06:00,2.0,humidity,42.03,warning
LOC_A,D0110,2023-01-19 17:32:00,1.1,pressure,55.77,ok
LOC_A,D0275,2023-01-18 00:25:00,1.1,humidity,47.97,ok
LOC_D,D0059,2023-01-24 21:07:00,2.0,humidity,53.71,error
LOC_C,D0199,2023-02-25 15:25:00,1.1,pressure,43.96,ok
LOC_C,D0181,2023-03-18 23:03:00,1.1,pressure,50.87,ok
LOC_C,D0044,2023-03-03 04:14:00,1.0,humidity,48.44,ok
LOC_B,D0157,2023-01-11 15:28:00,1.0,humidity,61.68,error
LOC_B,D0262,2023-02-05 08:36:00,1.1,pressure,52.54,ok
LOC_D,D0217,2023-01-17 21:47:00,1.1,pressure,53.38,error
LOC_B,D0285,2023-01-16 04:31:00,1.1,humidity,45.88,ok
LOC_B,D0162,2023-03-18 15:20:00,1.1,pressure,45.12,ok
LOC_C,D0005,2023-02-14 02:38:00,1.0,temperature,45.67,warning
LOC_D,D0210,2023-03-04 07:44:00,1.1,humidity,53.94,error
LOC_D,D0251,2023-01-16 05:22:00,1.0,pressure,45.79,ok
LOC_B,D0150,2023-01-03 23:25:00,1.1,temperature,52.9,error
LOC_C,D0087,2023-03-13 01:33:00,1.1,pressure,70.75,error
LOC_D,D0282,2023-02-16 11:52:00,1.0,pressure,58.71,ok
LOC_C,D0279,2023-03-16 22:29:00,1.1,pressure,46.74,ok
LOC_D,D0280,2023-01-20 21:24:00,1.1,temperature,62.01,error
LOC_B,D0153,2023-03-21 15:03:00,1.0,humidity,45.92,warning
LOC_C,D0045,2023-02-09 23:09:00,1.0,temperature,29.62,ok
LOC_C,D0220,2023-01-16 02:35:00,2.0,temperature,39.92,ok
LOC_B,D0031,2023-02-21 21:20:00,1.1,pressure,31.29,warning
LOC_B,D0166,2023-03-06 02:01:00,1.1,humidity,46.48,error
LOC_C,D0264,2023-03-23 22:25:00,2.0,temperature,50.18,ok
LOC_D,D0031,2023-01-26 05:49:00,2.0,temperature,66.76,error
LOC_B,D0128,2023-01-14 07:28:00,2.0,humidity,53.27,ok
LOC_D,D0251,2023-01-13 22:34:00,2.0,pressure,47.81,warning
LOC_D,D0193,2023-02-11 03:23:00,1.0,pressure,58.29,ok
LOC_D,D0264,2023-03-10 05:58:00,1.1,pressure,27.89,warning
LOC_D,D0250,2023-01-30 18:58:00,2.0,temperature,52.36,error
LOC_A,D0235,2023-02-27 18:49:00,2.0,pressure,57.71,warning
LOC_A,D0274,2023-02-06 04:49:00,1.0,humidity,35.21,ok
LOC_D,D0138,2023-01-30 09:18:00,1.1,humidity,61.44,error
LOC_B,D0290,2023-03-19 14:08:00,1.1,humidity,53.38,error
LOC_A,D0024,2023-01-10 01:31:00,2.0,humidity,45.85,ok
LOC_A,D0081,2023-02-10 04:00:00,1.1,temperature,56.33,warning
LOC_B,D0068,2023-03-22 07:04:00,2.0,humidity,72.71,ok
LOC_C,D0048,2023-03-01 13:58:00,1.1,humidity,51.82,ok
LOC_C,D0085,2023-01-05 17:07:00,1.1,pressure,52.48,warning
LOC_B,D0220,2023-03-01 15:55:00,1.0,pressure,45.41,ok
LOC_A,D0110,2023-02-13 09:36:00,1.0,temperature,41.5,error
LOC_B,D0266,2023-03-03 21:26:00,1.1,temperature,58.3,ok
LOC_C,D0062,2023-03-20 07:26:00,1.1,pressure,41.44,ok
LOC_D,D0037,2023-01-21 20:08:00,1.1,temperature,50.72,error
LOC_A,D0053,2023-01-29 12:31:00,1.1,humidity,45.22,ok
LOC_D,D0069,2023-02-28 09:32:00,2.0,temperature,54.79,ok
LOC_A,D0085,2023-02-10 01:24:00,1.1,pressure,53.34,ok
LOC_B,D0211,2023-02-26 01:50:00,2.0,humidity,60.38,ok
LOC_A,D0052,2023-01-13 17:51:00,1.0,pressure,44.9,error
LOC_D,D0180,2023-03-29 16:14:00,1.1,humidity,47.3,ok
LOC_B,D0142,2023-02-28 16:11:00,1.0,temperature,40.21,error
LOC_C,D0014,2023-03-19 04:14:00,2.0,humidity,45.56,ok
LOC_B,D0201,2023-01-27 21:37:00,2.0,temperature,53.77,ok
LOC_D,D0198,2023-01-11 06:17:00,1.0,humidity,57.57,error
LOC_A,D0271,2023-03-22 21:26:00,1.0,humidity,40.78,warning
LOC_B,D0199,2023-03-20 08:28:00,2.0,humidity,58.7,warning
LOC_B,D0242,2023-03-28 21:02:00,1.0,temperature,63.56,error
LOC_A,D0008,2023-01-24 20:45:00,1.0,temperature,54.13,ok
LOC_D,D0260,2023-01-27 01:50:00,2.0,pressure,68.77,error
LOC_D,D0217,2023-03-05 21:07:00,1.1,temperature,42.26,error
LOC_B,D0143,2023-01-08 14:37:00,1.1,temperature,37.55,error
LOC_B,D0080,2023-02-18 19:45:00,1.1,humidity,32.21,error
LOC_A,D0159,2023-03-05 14:16:00,1.1,pressure,64.96,ok
LOC_A,D0126,2023-01-08 20:20:00,1.1,temperature,56.54,warning
LOC_A,D0159,2023-03-02 15:04:00,2.0,pressure,49.44,error
LOC_B,D0062,2023-01-02 03:40:00,2.0,temperature,52.8,error
LOC_A,D0084,2023-02-15 04:25:00,1.1,pressure,38.75,error
LOC_C,D0086,2023-02-03 20:21:00,1.0,pressure,74.46,warning
LOC_A,D0016,2023-01-31 11:50:00,1.1,humidity,51.29,error
LOC_A,D0135,2023-03-06 20:05:00,2.0,pressure,51.09,ok
LOC_D,D0234,2023-02-16 11:49:00,1.1,temperature,57.26,warning
LOC_B,D0189,2023-01-15 07:38:00,1.1,temperature,54.81,error
LOC_A,D0117,2023-03-09 10:15:00,2.0,temperature,52.24,ok
LOC_A,D0126,2023-01-05 04:26:00,1.1,humidity,42.1,warning
LOC_B,D0092,2023-03-26 18:09:00,1.0,pressure,54.71,error
LOC_D,D0115,2023-01-30 06:59:00,1.0,humidity,68.82,error
LOC_C,D0139,2023-03-17 04:25:00,1.0,pressure,63.45,warning
LOC_A,D0258,2023-03-03 06:54:00,1.0,temperature,65.93,ok
LOC_A,D0206,2023-01-07 06:34:00,1.1,humidity,44.89,warning
LOC_C,D0045,2023-02-20 08:14:00,1.1,temperature,40.1,warning
LOC_B,D0150,2023-02-21 07:39:00,1.1,pressure,48.74,error
LOC_B,D0238,2023-02-03 12:30:00,2.0,humidity,50.56,ok
LOC_B,D0078,2023-01-01 13:55:00,1.1,temperature,60.94,ok
LOC_C,D0005,2023-03-28 13:28:00,1.1,temperature,33.08,error
LOC_D,D0158,2023-01-10 11:04:00,1.0,pressure,65.3,ok
LOC_D,D0252,2023-03-29 11:44:00,1.0,temperature,48.42,error
LOC_C,D0048,2023-01-04 23:54:00,1.0,pressure,45.73,warning
LOC_C,D0235,2023-03-30 16:56:00,2.0,temperature,39.88,error
LOC_A,D0259,2023-01-13 03:39:00,2.0,humidity,33.45,ok
LOC_A,D0223,2023-03-02 07:07:00,1.0,temperature,58.23,warning
LOC_C,D0162,2023-03-26 06:58:00,1.1,pressure,50.73,error
LOC_C,D0163,2023-02-11 05:03:00,1.1,temperature,37.1,ok
LOC_B,D0070,2023-03-12 23:47:00,2.0,temperature,37.05,ok
LOC_A,D0085,2023-02-10 22:05:00,1.1,humidity,46.64,warning
LOC_A,D0275,2023-02-02 14:41:00,1.0,humidity,66.69,warning
LOC_D,D0136,2023-03-19 14:16:00,1.0,temperature,47.4,ok
LOC_C,D0021,2023-01-20 13:43:00,1.1,temperature,34.97,ok
LOC_B,D0183,2023-02-06 01:36:00,2.0,temperature,47.54,error
LOC_C,D0134,2023-03-16 15:30:00,1.0,temperature,47.27,warning
LOC_D,D0285,2023-03-10 02:12:00,2.0,temperature,23.03,ok
LOC_D,D0053,2023-03-15 04:08:00,1.0,temperature,49.46,ok
LOC_A,D0114,2023-01-12 21:33:00,1.0,humidity,47.69,warning
LOC_A,D0299,2023-02-23 08:23:00,1.1,temperature,56.96,ok
LOC_A,D0102,2023-03-24 03:31:00,2.0,humidity,68.49,ok
LOC_A,D0170,2023-01-12 03:39:00,1.0,humidity,61.27,ok
LOC_B,D0294,2023-02-09 10:14:00,2.0,humidity,47.31,warning
LOC_A,D0196,2023-03-04 04:30:00,1.1,temperature,38.93,warning
LOC_B,D0096,2023-01-26 00:42:00,1.1,humidity,75.73,ok
LOC_A,D0126,2023-02-28 22:00:00,1.1,humidity,50.59,warning
LOC_D,D0032,2023-01-08 23:37:00,1.1,humidity,50.14,ok
LOC_D,D0103,2023-02-28 11:53:00,2.0,temperature,49.76,error
LOC_A,D0196,2023-03-13 04:07:00,2.0,humidity,51.98,warning
LOC_D,D0177,2023-03-25 01:46:00,2.0,pressure,48.56,warning
LOC_D,D0139,2023-01-17 08:48:00,1.0,humidity,44.26,error
LOC_B,D0016,2023-03-23 12:49:00,1.1,temperature,44.53,warning
LOC_C,D0300,2023-01-22 04:28:00,1.0,temperature,49.67,ok
LOC_B,D0137,2023-02-18 13:51:00,2.0,temperature,44.57,ok
LOC_D,D0182,2023-03-27 02:59:00,1.0,temperature,42.87,ok
LOC_C,D0184,2023-03-25 04:37:00,2.0,temperature,51.06,error
LOC_C,D0291,2023-02-21 07:13:00,1.0,pressure,47.45,ok
LOC_D,D0278,2023-01-29 03:08:00,1.0,humidity,65.04,ok
LOC_A,D0029,2023-01-22 04:10:00,2.0,temperature,23.49,ok
LOC_D,D0001,2023-01-31 04:41:00,2.0,temperature,60.92,ok
LOC_C,D0091,2023-03-25 15:06:00,1.1,temperature,62.46,ok
LOC_B,D0073,2023-03-12 11:37:00,1.0,pressure,29.27,warning
LOC_A,D0192,2023-03-06 03:05:00,2.0,humidity,46.57,error
LOC_A,D0173,2023-01-28 11:12:00,1.1,temperature,46.29,ok
LOC_D,D0250,2023-03-01 02:09:00,1.1,temperature,35.92,error
LOC_C,D0115,2023-03-02 13:52:00,2.0,temperature,42.22,warning
LOC_C,D0151,2023-01-12 14:11:00,1.0,pressure,38.89,ok
LOC_D,D0291,2023-01-03 22:44:00,1.0,pressure,67.52,warning
LOC_B,D0290,2023-01-10 11:25:00,1.1,temperature,59.36,warning
LOC_A,D0122,2023-02-01 13:37:00,1.1,temperature,62.72,error
LOC_A,D0172,2023-02-10 15:40:00,1.0,humidity,57.22,ok
LOC_B,D0035,2023-02-01 21:38:00,1.1,temperature,38.71,error
LOC_A,D0025,2023-02-05 03:05:00,1.1,pressure,44.75,warning
LOC_B,D0212,2023-02-14 21:09:00,1.1,humidity,54.89,error
LOC_D,D0052,2023-03-17 10:33:00,1.1,pressure,37.78,error
LOC_B,D0084,2023-02-11 01:51:00,1.0,temperature,57.13,warning
LOC_A,D0164,2023-01-24 18:26:00,1.0,temperature,47.6,warning
LOC_B,D0193,2023-01-15 15:30:00,2.0,temperature,46.25,error
LOC_A,D0174,2023-02-24 01:40:00,2.0,humidity,57.11,error
LOC_A,D0221,2023-03-27 18:47:00,2.0,temperature,54.44,error
LOC_D,D0081,2023-01-05 20:59:00,1.0,humidity,46.39,ok
LOC_B,D0210,2023-03-05 11:02:00,2.0,pressure,61.59,error
LOC_C,D0145,2023-01-28 01:40:00,1.0,temperature,39.19,ok
LOC_D,D0293,2023-02-20 00:45:00,1.1,temperature,56.16,ok
LOC_C,D0002,2023-02-08 22:07:00,1.0,humidity,55.93,error
LOC_D,D0103,2023-01-09 19:52:00,1.0,temperature,46.9,ok
LOC_C,D0042,2023-02-13 02:31:00,1.0,humidity,53.26,warning
LOC_D,D0251,2023-03-23 10:53:00,2.0,humidity,37.49,ok
LOC_D,D0095,2023-02-03 18:30:00,1.1,humidity,59.24,ok
LOC_D,D0023,2023-01-24 23:10:00,1.1,humidity,48.15,warning
LOC_B,D0138,2023-02-21 08:36:00,1.0,temperature,44.77,error
LOC_A,D0044,2023-03-02 19:34:00,1.1,pressure,60.49,warning
LOC_B,D0284,2023-01-06 13:13:00,1.1,pressure,42.96,warning
LOC_D,D0294,2023-03-22 06:00:00,1.0,humidity,35.92,warning
LOC_A,D0203,2023-03-24 04:08:00,2.0,temperature,34.43,error
LOC_B,D0062,2023-03-28 09:40:00,1.1,temperature,56.06,ok
LOC_B,D0099,2023-01-12 11:39:00,1.0,humidity,37.2,ok
LOC_D,D0104,2023-03-16 20:55:00,2.0,temperature,67.55,error
LOC_C,D0164,2023-03-24 21:40:00,2.0,temperature,29.18,ok
LOC_D,D0285,2023-02-06 04:02:00,2.0,humidity,66.96,warning
LOC_D,D0007,2023-03-13 14:14:00,2.0,pressure,52.11,error
LOC_D,D0058,2023-02-07 17:21:00,1.0,temperature,49.03,error
LOC_A,D0055,2023-02-21 05:12:00,1.0,humidity,44.55,error
LOC_C,D0211,2023-01-25 01:00:00,1.1,pressure,53.99,warning
LOC_D,D0020,2023-01-16 16:10:00,1.1,humidity,49.62,ok
LOC_D,D0020,2023-02-06 00:37:00,1.1,pressure,61.03,ok
LOC_A,D0244,2023-03-25 19:35:00,1.1,humidity,51.14,ok
LOC_C,D0156,2023-01-29 07:16:00,1.1,humidity,51.5,error
LOC_A,D0117,2023-01-13 05:34:00,1.1,pressure,46.36,warning
LOC_C,D0138,2023-03-08 08:05:00,1.1,pressure,49.43,error
LOC_A,D0097,2023-02-10 04:56:00,1.0,humidity,53.08,error
LOC_D,D0265,2023-03-20 22:24:00,1.1,temperature,32.9,error
LOC_B,D0034,2023-01-29 07:39:00,2.0,pressure,36.52,warning
LOC_B,D0269,2023-03-22 00:55:00,2.0,temperature,57.43,ok
LOC_B,D0103,2023-03-18 04:24:00,1.0,temperature,51.71,ok
LOC_D,D0026,2023-03-25 13:28:00,1.1,pressure,48.16,ok
LOC_C,D0189,2023-03-16 22:58:00,1.1,pressure,50.18,warning
LOC_A,D0016,2023-01-23 00:31:00,1.1,humidity,53.48,error
LOC_D,D0091,2023-03-29 10:17:00,1.1,pressure,44.6,error
LOC_C,D0177,2023-01-15 21:12:00,1.1,pressure,42.22,error
LOC_A,D0146,2023-01-03 11:57:00,1.1,temperature,51.96,ok
LOC_B,D0114,2023-02-28 22:13:00,1.0,pressure,40.22,ok
LOC_C,D0210,2023-02-16 17:16:00,1.0,pressure,54.08,ok
LOC_D,D0068,2023-02-28 22:12:00,1.0,pressure,32.97,ok
LOC_B,D0130,2023-02-25 08:56:00,1.1,pressure,60.29,error
LOC_C,D0217,2023-03-23 12:12:00,1.1,humidity,54.73,warning
LOC_C,D0112,2023-02-12 11:31:00,1.1,pressure,52.56,error
LOC_D,D0300,2023-01-10 07:30:00,1.0,pressure,59.83,error
LOC_C,D0288,2023-02-28 22:08:00,2.0,pressure,66.65,warning
