sku_id,category,store_id,sales_channel,week_start,forecast_units,forecast_confidence
10033,Grocery,126,Online,2025-11-24,33,0.577
10143,Beauty,146,Pickup,2025-11-10,23,0.529
10039,Beauty,155,InStore,2025-11-10,28,0.64
10024,Home,141,InStore,2025-12-01,28,0.857
10061,Beauty,154,InStore,2025-10-27,34,0.964
10105,Home,126,InStore,2025-10-20,37,0.923
10079,Electronics,191,Online,2025-10-20,25,0.672
10069,Home,249,InStore,2025-10-20,40,0.826
10094,Apparel,197,Online,2025-12-22,36,0.557
10095,Apparel,137,Pickup,2025-12-22,26,0.577
10174,Apparel,144,Pickup,2025-12-22,23,0.523
10081,Apparel,145,Pickup,2025-12-08,26,0.805
10057,Beauty,181,Pickup,2025-10-20,18,0.867
10105,Apparel,155,Pickup,2025-10-13,33,0.894
10039,Apparel,117,Online,2025-11-24,32,0.907
10032,Grocery,218,Online,2025-12-15,28,0.724
10021,Electronics,177,InStore,2025-12-08,26,0.951
10084,Home,162,Online,2025-10-06,38,0.523
10121,Beauty,147,Online,2025-10-06,29,0.925
10013,Grocery,169,InStore,2025-11-03,22,0.975
10052,Electronics,250,Online,2025-10-27,37,0.673
10088,Electronics,140,Online,2025-11-10,29,0.835
10117,Home,151,Online,2025-11-10,29,0.589
10164,Beauty,165,InStore,2025-10-13,23,0.588
10073,Home,132,Online,2025-11-03,41,0.758
10130,Apparel,215,Online,2025-10-27,31,0.716
10115,Grocery,232,InStore,2025-12-01,29,0.541
10087,Home,129,InStore,2025-12-22,30,0.708
10002,Beauty,176,Pickup,2025-10-27,36,0.603
10162,Apparel,200,Online,2025-12-22,17,0.949
10127,Beauty,100,Pickup,2025-11-24,28,0.801
10049,Home,102,Pickup,2025-11-10,27,0.822
10138,Home,147,Online,2025-11-24,29,0.914
10053,Electronics,185,Pickup,2025-12-22,34,0.724
10080,Beauty,122,Online,2025-11-03,33,0.585
10170,Apparel,173,Online,2025-10-13,25,0.562
10139,Home,186,Online,2025-11-24,38,0.751
10104,Electronics,219,Online,2025-10-27,32,0.927
10172,Electronics,187,InStore,2025-10-13,25,0.797
10024,Electronics,152,InStore,2025-10-06,31,0.815
10032,Home,110,Online,2025-11-24,41,0.665
10003,Apparel,236,Pickup,2025-11-10,35,0.823
10089,Home,175,InStore,2025-12-15,30,0.826
10104,Electronics,219,Online,2025-12-22,28,0.56
10097,Electronics,139,Pickup,2025-11-24,33,0.963
10171,Beauty,156,Pickup,2025-12-01,35,0.886
10037,Home,167,Online,2025-11-10,28,0.856
10055,Home,215,Online,2025-12-22,37,0.952
10128,Electronics,171,InStore,2025-10-13,31,0.771
10167,Grocery,212,Pickup,2025-11-03,31,0.612
10118,Apparel,116,Online,2025-12-22,28,0.906
10137,Beauty,170,Pickup,2025-12-22,37,0.858
10074,Apparel,107,Online,2025-12-22,31,0.664
10126,Beauty,177,InStore,2025-11-17,32,0.85
10173,Home,116,Pickup,2025-12-08,23,0.588
10155,Beauty,102,Online,2025-10-20,26,0.54
10146,Apparel,203,Pickup,2025-12-01,27,0.792
10061,Electronics,232,InStore,2025-12-08,27,0.896
10116,Apparel,129,Pickup,2025-11-17,24,0.561
10015,Grocery,177,InStore,2025-11-24,34,0.786
10031,Apparel,124,InStore,2025-10-27,27,0.694
10171,Beauty,199,Online,2025-12-22,29,0.947
10158,Home,207,Online,2025-11-03,31,0.569
10111,Electronics,232,InStore,2025-12-01,23,0.94
10116,Grocery,249,Pickup,2025-10-27,25,0.553
10026,Apparel,255,InStore,2025-10-06,25,0.832
10129,Electronics,220,InStore,2025-11-24,40,0.542
10034,Beauty,255,Pickup,2025-11-17,26,0.886
10071,Grocery,185,Pickup,2025-12-15,28,0.58
10026,Grocery,125,InStore,2025-10-13,28,0.591
10099,Electronics,209,Online,2025-11-03,27,0.83
10120,Home,105,Online,2025-11-24,31,0.595
10000,Beauty,228,InStore,2025-10-27,24,0.924
10168,Grocery,117,Pickup,2025-11-10,26,0.811
10101,Apparel,174,InStore,2025-11-10,34,0.617
10091,Apparel,139,Online,2025-12-01,33,0.606
10175,Electronics,251,InStore,2025-12-08,32,0.793
10026,Beauty,176,Online,2025-12-15,31,0.638
10142,Apparel,152,Pickup,2025-11-03,28,0.821
10012,Electronics,124,Pickup,2025-12-15,36,0.844
10165,Apparel,102,Pickup,2025-10-06,35,0.763
10099,Beauty,201,Online,2025-10-27,31,0.655
10010,Beauty,171,Online,2025-10-20,28,0.552
10090,Beauty,135,Pickup,2025-11-17,23,0.833
10083,Electronics,196,Online,2025-12-01,21,0.808
10024,Apparel,214,Pickup,2025-11-10,32,0.639
10010,Home,125,InStore,2025-11-17,21,0.652
10113,Beauty,151,Online,2025-11-10,27,0.804
10119,Beauty,105,Online,2025-11-03,23,0.594
10103,Beauty,224,InStore,2025-12-22,35,0.591
10027,Home,179,InStore,2025-10-06,33,0.561
10133,Home,140,Online,2025-12-08,29,0.93
10021,Beauty,104,InStore,2025-10-27,26,0.797
10122,Home,255,InStore,2025-10-06,29,0.745
10039,Apparel,108,InStore,2025-11-10,37,0.728
10131,Beauty,165,InStore,2025-12-15,31,0.713
10133,Grocery,120,InStore,2025-12-08,36,0.512
10051,Electronics,102,InStore,2025-12-08,28,0.914
10170,Electronics,177,Online,2025-12-08,26,0.832
10046,Electronics,108,Pickup,2025-10-27,36,0.838
10067,Apparel,249,InStore,2025-11-24,25,0.736
10038,Electronics,239,Online,2025-10-27,40,0.583
10007,Grocery,164,InStore,2025-11-10,25,0.605
10105,Beauty,110,Pickup,2025-10-20,28,0.839
10033,Electronics,205,Online,2025-11-17,23,0.8
10016,Electronics,220,Pickup,2025-11-03,36,0.787
10099,Apparel,213,Online,2025-10-20,29,0.678
10062,Grocery,127,Online,2025-11-03,36,0.841
10164,Electronics,131,Pickup,2025-11-03,41,0.594
10160,Grocery,239,InStore,2025-11-10,41,0.544
10121,Home,131,Pickup,2025-11-17,39,0.713
10156,Electronics,133,Online,2025-12-01,21,0.531
10079,Grocery,109,Pickup,2025-11-24,43,0.789
10001,Home,178,Pickup,2025-12-08,34,0.665
10087,Grocery,166,Pickup,2025-10-20,21,0.785
10046,Beauty,173,Pickup,2025-11-10,24,0.595
10134,Home,221,Pickup,2025-11-10,29,0.554
10000,Apparel,165,InStore,2025-10-06,29,0.534
10034,Beauty,181,Pickup,2025-11-03,28,0.724
10156,Grocery,233,Pickup,2025-10-06,29,0.526
10169,Apparel,211,InStore,2025-12-01,36,0.952
10041,Beauty,195,Online,2025-10-20,22,0.936
10107,Beauty,150,Online,2025-12-08,31,0.673
10109,Home,242,Online,2025-10-27,32,0.571
10023,Home,220,InStore,2025-10-06,34,0.691
10078,Electronics,244,Online,2025-10-13,38,0.672
10103,Beauty,212,Online,2025-11-10,29,0.803
10017,Grocery,105,InStore,2025-12-01,28,0.768
10066,Beauty,213,InStore,2025-12-08,44,0.54
10113,Home,224,Online,2025-12-08,37,0.614
10159,Beauty,184,Pickup,2025-12-01,35,0.647
10077,Home,224,Pickup,2025-11-03,27,0.555
10116,Apparel,230,Online,2025-12-22,25,0.521
10014,Apparel,122,Online,2025-11-10,38,0.853
10020,Electronics,232,InStore,2025-10-27,31,0.657
10026,Grocery,203,Pickup,2025-11-03,36,0.718
10152,Grocery,151,Pickup,2025-11-17,40,0.866
10132,Beauty,196,Online,2025-12-22,35,0.916
10033,Electronics,154,Online,2025-11-10,37,0.536
10099,Beauty,238,Pickup,2025-10-27,33,0.899
10133,Home,116,Pickup,2025-10-27,26,0.739
10130,Grocery,219,Pickup,2025-11-24,30,0.962
10138,Beauty,215,Pickup,2025-12-22,27,0.528
10156,Grocery,143,Pickup,2025-12-22,15,0.605
10047,Beauty,247,InStore,2025-11-17,30,0.632
10004,Beauty,118,Online,2025-12-08,25,0.785
10175,Apparel,100,Pickup,2025-11-10,23,0.631
10166,Electronics,112,Pickup,2025-11-17,32,0.642
10138,Home,145,InStore,2025-12-08,29,0.665
10053,Apparel,121,InStore,2025-11-17,23,0.898
10066,Apparel,116,Online,2025-10-27,35,0.808
10092,Apparel,115,Online,2025-10-20,30,0.633
10131,Home,206,Online,2025-11-10,29,0.761
10064,Grocery,247,Pickup,2025-10-06,23,0.61
10004,Home,189,Pickup,2025-12-15,21,0.516
10035,Beauty,164,Pickup,2025-12-22,28,0.683
10008,Home,188,InStore,2025-10-20,17,0.663
10051,Beauty,132,Online,2025-11-24,35,0.921
10038,Grocery,139,Pickup,2025-11-10,28,0.592
10015,Beauty,222,Pickup,2025-12-01,17,0.839
10107,Electronics,139,InStore,2025-12-01,25,0.52
10159,Electronics,242,InStore,2025-11-24,31,0.791
10136,Home,127,InStore,2025-10-27,33,0.703
10123,Apparel,102,InStore,2025-10-27,24,0.972
10116,Apparel,229,InStore,2025-12-08,31,0.904
10039,Home,166,Pickup,2025-10-13,37,0.509
10062,Beauty,130,Pickup,2025-10-20,41,0.894
10068,Home,173,InStore,2025-12-22,23,0.843
10098,Electronics,168,Pickup,2025-10-27,23,0.756
10119,Grocery,145,Online,2025-12-15,33,0.778
10076,Home,144,Online,2025-11-10,37,0.918
10142,Home,200,Pickup,2025-10-27,26,0.873
10137,Electronics,258,Online,2025-10-06,32,0.518
10158,Beauty,180,Online,2025-10-20,37,0.868
10034,Grocery,169,Pickup,2025-12-01,34,0.851
10060,Home,196,Online,2025-10-27,33,0.941
10017,Grocery,147,Online,2025-10-06,29,0.906
10033,Apparel,227,InStore,2025-12-15,31,0.529
10016,Grocery,177,Pickup,2025-10-13,23,0.909
10168,Grocery,139,Pickup,2025-11-10,35,0.58
10086,Beauty,239,Online,2025-12-01,24,0.711
10021,Apparel,197,InStore,2025-12-01,29,0.932
10125,Apparel,137,Online,2025-11-24,33,0.647
10007,Grocery,154,InStore,2025-12-08,33,0.967
10018,Electronics,188,InStore,2025-10-06,29,0.627
10027,Electronics,254,Pickup,2025-11-17,35,0.634
10165,Grocery,221,InStore,2025-11-10,33,0.839
10010,Home,151,Online,2025-11-03,32,0.948
10096,Apparel,182,InStore,2025-12-15,27,0.944
10032,Apparel,212,InStore,2025-11-03,34,0.565
10066,Beauty,229,Online,2025-12-22,33,0.612
10129,Apparel,174,Pickup,2025-12-08,39,0.57
10172,Electronics,148,Online,2025-10-20,35,0.61
10135,Home,204,Pickup,2025-10-06,21,0.746
10050,Apparel,102,Pickup,2025-12-08,30,0.908
10005,Home,131,InStore,2025-12-22,32,0.731
10017,Home,259,Pickup,2025-11-10,26,0.909
10095,Apparel,115,Online,2025-10-06,31,0.546
10081,Beauty,234,InStore,2025-10-20,33,0.623
10072,Apparel,184,InStore,2025-10-13,38,0.69
10079,Home,250,Online,2025-11-10,31,0.871
10161,Beauty,236,Pickup,2025-11-03,32,0.935
10029,Home,245,Online,2025-12-01,35,0.884
10162,Electronics,131,InStore,2025-12-08,26,0.85
10110,Apparel,142,InStore,2025-10-06,24,0.569
10041,Electronics,173,Pickup,2025-10-27,32,0.714
10023,Beauty,191,Pickup,2025-10-20,26,0.61
10176,Beauty,201,Online,2025-10-20,30,0.767
10155,Home,259,Online,2025-12-08,40,0.886
10120,Apparel,158,InStore,2025-11-03,36,0.901
10021,Apparel,172,InStore,2025-10-20,36,0.717
10040,Grocery,228,Online,2025-10-27,23,0.791
10014,Home,131,InStore,2025-12-22,19,0.674
10018,Grocery,123,Pickup,2025-10-27,34,0.662
10010,Grocery,196,InStore,2025-12-01,23,0.623
10049,Grocery,107,InStore,2025-11-03,31,0.674
10094,Electronics,100,Pickup,2025-11-03,19,0.853
10043,Grocery,159,Online,2025-11-03,26,0.906
10056,Home,258,InStore,2025-11-03,36,0.941
10144,Grocery,248,InStore,2025-10-27,21,0.594
10156,Electronics,159,Online,2025-10-20,33,0.726
10004,Beauty,102,InStore,2025-10-06,28,0.867
10166,Electronics,212,Online,2025-12-15,30,0.958
10067,Apparel,177,InStore,2025-10-27,38,0.919
10111,Apparel,209,Pickup,2025-12-08,24,0.896
10034,Home,128,Online,2025-10-27,31,0.937
10091,Electronics,232,Pickup,2025-12-15,29,0.692
10098,Electronics,147,Online,2025-11-24,29,0.917
10118,Home,248,Online,2025-12-08,33,0.604
10126,Grocery,245,Pickup,2025-11-17,32,0.905
10129,Electronics,139,Online,2025-10-27,32,0.675
10178,Home,182,Online,2025-11-24,29,0.726
10054,Electronics,187,Pickup,2025-10-27,32,0.665
10091,Beauty,114,Online,2025-12-01,26,0.505
10100,Beauty,116,InStore,2025-10-06,25,0.724
10086,Beauty,245,Pickup,2025-12-08,22,0.954
10044,Home,235,Pickup,2025-12-22,33,0.68
10063,Apparel,161,Online,2025-10-20,35,0.756
10049,Electronics,171,InStore,2025-10-27,35,0.794
10056,Beauty,135,Online,2025-12-22,33,0.865
10070,Electronics,212,Pickup,2025-11-17,28,0.523
10106,Home,249,Online,2025-12-22,23,0.57
10041,Grocery,193,InStore,2025-12-15,22,0.925
10069,Beauty,258,Pickup,2025-12-22,39,0.658
10171,Grocery,173,Pickup,2025-10-20,28,0.632
10059,Home,145,Online,2025-10-20,28,0.959
10066,Apparel,212,Online,2025-10-13,32,0.676
10153,Grocery,237,Online,2025-10-06,32,0.912
10051,Apparel,229,Online,2025-12-22,27,0.974
10053,Electronics,248,Pickup,2025-10-13,33,0.811
10088,Beauty,116,Online,2025-11-17,30,0.527
10159,Electronics,243,Pickup,2025-10-20,23,0.63
10105,Electronics,206,Pickup,2025-11-17,29,0.655
10039,Home,221,InStore,2025-10-27,27,0.901
10009,Grocery,135,InStore,2025-12-08,33,0.706
10105,Home,119,Online,2025-10-06,25,0.645
10159,Home,169,InStore,2025-10-27,37,0.62
10139,Electronics,177,Pickup,2025-11-17,30,0.827
10119,Apparel,166,Online,2025-10-06,31,0.915
10055,Electronics,138,InStore,2025-11-03,34,0.852
10005,Electronics,131,Online,2025-12-01,34,0.739
10093,Electronics,111,InStore,2025-10-27,32,0.972
10150,Grocery,163,Pickup,2025-12-01,22,0.81
10144,Electronics,121,Pickup,2025-11-03,26,0.942
10062,Electronics,143,Online,2025-12-01,33,0.622
10040,Beauty,101,Online,2025-12-15,21,0.909
10130,Beauty,242,InStore,2025-12-08,34,0.803
10029,Grocery,182,InStore,2025-12-08,34,0.738
10005,Grocery,238,Online,2025-11-24,26,0.751
10168,Apparel,222,Online,2025-10-13,33,0.784
10044,Apparel,106,Pickup,2025-11-10,29,0.865
10022,Home,110,Online,2025-11-10,36,0.604
10110,Apparel,157,InStore,2025-11-24,24,0.954
10081,Electronics,254,InStore,2025-11-24,21,0.73
10169,Electronics,217,Online,2025-11-17,16,0.603
10109,Beauty,210,InStore,2025-11-10,33,0.591
10114,Home,242,Online,2025-12-22,26,0.553
10141,Home,107,Online,2025-10-06,29,0.826
10013,Electronics,163,Online,2025-11-10,14,0.595
10027,Electronics,258,Pickup,2025-11-24,37,0.98
10144,Beauty,206,Online,2025-11-03,32,0.603
10024,Beauty,188,Online,2025-10-27,34,0.535
10179,Grocery,144,Pickup,2025-10-13,32,0.662
10133,Apparel,220,Pickup,2025-12-01,21,0.943
10164,Apparel,131,InStore,2025-11-17,28,0.702
10099,Home,141,Online,2025-11-24,26,0.932
10028,Electronics,206,Online,2025-12-08,33,0.72
10092,Grocery,188,Pickup,2025-10-27,20,0.82
10106,Grocery,178,Online,2025-12-22,31,0.899
10034,Home,157,Pickup,2025-11-10,43,0.632
10002,Grocery,179,Online,2025-10-13,31,0.51
10163,Electronics,110,Online,2025-10-27,30,0.786
10159,Electronics,174,Online,2025-10-20,25,0.761
10121,Home,227,InStore,2025-11-03,40,0.804
10128,Grocery,148,InStore,2025-12-01,30,0.655
10102,Beauty,144,InStore,2025-11-17,36,0.811
10124,Home,149,Pickup,2025-10-13,25,0.524
10077,Beauty,129,Pickup,2025-11-03,27,0.964
10101,Home,131,Pickup,2025-10-06,29,0.847
10126,Electronics,108,Online,2025-10-27,32,0.596
10044,Electronics,212,InStore,2025-12-01,29,0.755
10115,Apparel,187,Pickup,2025-11-03,32,0.92
10124,Electronics,136,Pickup,2025-12-08,30,0.503
10159,Grocery,162,Online,2025-10-06,36,0.605
10044,Beauty,244,Pickup,2025-10-27,27,0.825
10167,Beauty,233,Online,2025-10-20,41,0.881
10040,Home,142,Online,2025-10-06,27,0.632
10028,Beauty,183,Pickup,2025-10-06,24,0.879
10130,Electronics,176,Pickup,2025-12-22,29,0.824
10164,Electronics,149,InStore,2025-12-08,37,0.523
10107,Home,161,Online,2025-11-17,26,0.571
10010,Beauty,212,Pickup,2025-12-15,39,0.661
10111,Home,180,Pickup,2025-10-13,26,0.959
10027,Grocery,168,Pickup,2025-12-15,23,0.502
10044,Electronics,126,Pickup,2025-12-22,40,0.613
10013,Beauty,117,InStore,2025-10-06,27,0.797
10068,Grocery,151,InStore,2025-11-10,28,0.958
10164,Beauty,185,InStore,2025-12-15,28,0.959
10039,Apparel,103,InStore,2025-10-27,28,0.954
10086,Home,178,Pickup,2025-10-27,32,0.889
10016,Home,103,Pickup,2025-12-15,40,0.838
10055,Grocery,149,Pickup,2025-12-15,35,0.584
10148,Beauty,234,Pickup,2025-12-22,26,0.903
10011,Home,186,InStore,2025-12-15,35,0.778
10104,Apparel,165,InStore,2025-10-20,33,0.59
10100,Electronics,177,Pickup,2025-10-06,31,0.854
10176,Home,183,Online,2025-11-10,30,0.966
10072,Grocery,202,Online,2025-10-20,35,0.628
10024,Grocery,157,Pickup,2025-11-17,28,0.611
10120,Home,136,Online,2025-11-17,27,0.871
10032,Beauty,175,Pickup,2025-11-24,33,0.921
10090,Grocery,163,Pickup,2025-11-17,41,0.871
10015,Electronics,198,Online,2025-12-08,29,0.702
10145,Apparel,179,Online,2025-12-08,28,0.689
10066,Apparel,204,InStore,2025-10-06,23,0.675
10025,Beauty,254,InStore,2025-11-17,31,0.926
10138,Apparel,231,Online,2025-12-08,31,0.808
10069,Grocery,253,Online,2025-10-13,35,0.834
10117,Electronics,230,Pickup,2025-10-27,29,0.819
10003,Beauty,205,Online,2025-12-22,27,0.836
10155,Apparel,207,Online,2025-11-24,34,0.729
10049,Beauty,163,Pickup,2025-10-13,26,0.878
10022,Apparel,186,InStore,2025-11-24,26,0.62
10116,Apparel,125,Online,2025-11-17,31,0.877
10114,Home,141,Online,2025-12-08,28,0.595
10114,Electronics,186,InStore,2025-12-08,31,0.521
10171,Beauty,235,Pickup,2025-10-20,23,0.7
10049,Beauty,124,Online,2025-12-01,32,0.711
10173,Electronics,161,Pickup,2025-12-22,30,0.768
10060,Grocery,174,Online,2025-12-08,34,0.534
10122,Electronics,158,Online,2025-10-06,31,0.508
10041,Apparel,131,Pickup,2025-10-20,30,0.852
10036,Home,226,Pickup,2025-12-01,32,0.959
10100,Grocery,253,InStore,2025-10-13,35,0.648
10177,Electronics,186,Online,2025-12-08,37,0.878
10012,Beauty,136,Online,2025-10-06,35,0.939
10164,Beauty,186,Pickup,2025-12-22,22,0.665
10054,Home,195,Online,2025-12-01,28,0.54
10013,Electronics,194,Pickup,2025-10-20,31,0.926
10011,Home,256,InStore,2025-11-24,30,0.791
10100,Beauty,136,InStore,2025-11-03,24,0.763
10025,Beauty,115,InStore,2025-11-03,33,0.568
10034,Electronics,121,Pickup,2025-12-15,21,0.555
10151,Apparel,102,InStore,2025-11-17,27,0.514
10112,Home,249,Pickup,2025-11-10,29,0.759
10023,Grocery,129,Online,2025-11-10,35,0.682
10070,Beauty,104,Pickup,2025-11-10,23,0.573
10120,Apparel,210,Pickup,2025-10-20,27,0.734
10024,Home,249,Pickup,2025-12-01,33,0.557
10123,Electronics,160,Online,2025-11-17,18,0.674
10174,Apparel,145,InStore,2025-10-20,32,0.885
10057,Grocery,149,Online,2025-12-22,28,0.924
10025,Home,171,InStore,2025-11-24,34,0.785
10163,Home,248,Online,2025-10-27,32,0.515
10148,Beauty,120,Pickup,2025-10-20,22,0.601
10147,Electronics,178,Pickup,2025-12-22,33,0.563
10014,Home,166,Online,2025-10-20,30,0.8
10117,Home,147,Pickup,2025-11-03,33,0.899
10111,Beauty,108,InStore,2025-10-20,32,0.781
10008,Home,171,InStore,2025-10-27,32,0.876
10115,Beauty,122,Online,2025-11-10,36,0.909
10081,Home,113,Online,2025-10-20,21,0.965
10123,Home,113,InStore,2025-11-10,31,0.744
10134,Beauty,252,Online,2025-12-22,34,0.537
10179,Apparel,114,Pickup,2025-11-24,25,0.656
10159,Apparel,180,InStore,2025-11-03,33,0.691
10090,Beauty,106,Pickup,2025-11-10,21,0.821
10028,Beauty,256,InStore,2025-10-27,27,0.529
10003,Home,150,Online,2025-11-03,34,0.775
10020,Electronics,138,InStore,2025-10-27,37,0.834
10159,Beauty,162,InStore,2025-11-17,34,0.663
10096,Electronics,220,Online,2025-11-17,25,0.641
10003,Electronics,232,Online,2025-12-15,37,0.961
10019,Grocery,147,InStore,2025-10-06,25,0.815
10003,Apparel,203,InStore,2025-10-20,26,0.717
10046,Beauty,156,Pickup,2025-12-08,25,0.559
10032,Electronics,142,InStore,2025-10-13,32,0.821
10165,Apparel,175,Pickup,2025-12-08,40,0.686
10080,Beauty,194,Online,2025-11-10,27,0.513
10148,Grocery,116,Pickup,2025-10-06,36,0.506
10077,Beauty,225,Online,2025-10-13,24,0.673
10020,Beauty,166,Pickup,2025-12-08,25,0.94
10028,Grocery,174,Online,2025-12-01,32,0.54
10134,Electronics,108,Online,2025-11-10,29,0.936
10080,Beauty,230,Pickup,2025-12-08,28,0.647
10011,Home,131,Online,2025-11-17,41,0.922
10140,Apparel,169,InStore,2025-10-27,35,0.7
10021,Grocery,170,InStore,2025-11-10,34,0.651
10149,Beauty,172,InStore,2025-12-22,32,0.527
10109,Electronics,226,InStore,2025-12-08,36,0.547
10053,Beauty,247,Online,2025-12-22,33,0.804
10069,Electronics,252,InStore,2025-11-10,32,0.79
10015,Apparel,185,Pickup,2025-10-06,26,0.577
10001,Electronics,218,InStore,2025-10-20,38,0.669
10058,Electronics,152,Online,2025-10-27,32,0.879
10064,Home,223,InStore,2025-10-27,39,0.863
10073,Grocery,238,InStore,2025-11-17,25,0.743
10097,Grocery,247,Pickup,2025-10-06,33,0.885
10113,Beauty,249,Online,2025-11-17,35,0.966
10107,Apparel,191,Pickup,2025-12-15,29,0.694
10172,Electronics,123,Pickup,2025-12-08,26,0.975
10028,Apparel,103,Online,2025-11-17,31,0.892
10019,Home,126,Online,2025-11-17,36,0.632
10161,Apparel,205,InStore,2025-10-20,26,0.501
10104,Apparel,122,Pickup,2025-10-20,30,0.585
10132,Electronics,202,InStore,2025-10-06,31,0.564
10051,Electronics,193,Online,2025-10-27,39,0.805
10134,Beauty,126,Online,2025-12-08,24,0.828
10141,Electronics,185,Pickup,2025-12-08,34,0.919
10039,Electronics,191,Online,2025-10-27,18,0.752
10124,Electronics,166,Pickup,2025-12-22,29,0.951
10025,Electronics,203,InStore,2025-11-03,33,0.875
10105,Beauty,187,Pickup,2025-11-10,34,0.843
10000,Grocery,162,InStore,2025-11-17,35,0.833
10053,Home,218,InStore,2025-12-08,27,0.52
10001,Home,199,Pickup,2025-11-17,34,0.915
10173,Grocery,118,Online,2025-11-24,39,0.962
10169,Grocery,131,Pickup,2025-12-22,31,0.562
10027,Grocery,179,Pickup,2025-12-01,25,0.852
10056,Electronics,208,InStore,2025-10-27,25,0.655
10054,Grocery,206,InStore,2025-12-01,35,0.701
10105,Home,130,Pickup,2025-10-27,30,0.544
10163,Grocery,243,Online,2025-11-10,29,0.965
10094,Apparel,115,Pickup,2025-10-13,24,0.552
10070,Beauty,239,Pickup,2025-12-08,23,0.791
10053,Home,135,InStore,2025-12-01,27,0.559
10165,Home,244,Pickup,2025-12-01,32,0.725
10119,Electronics,149,Pickup,2025-12-08,35,0.507
10103,Home,240,InStore,2025-10-13,36,0.897
10163,Grocery,111,Pickup,2025-10-06,23,0.773
10149,Beauty,257,Online,2025-12-22,29,0.756
10007,Electronics,116,Online,2025-11-10,16,0.755
10132,Home,249,Pickup,2025-10-20,30,0.836
10101,Apparel,215,Online,2025-10-27,33,0.845
10111,Beauty,189,Pickup,2025-11-10,26,0.86
10140,Electronics,152,InStore,2025-11-17,26,0.553
10123,Beauty,191,Pickup,2025-10-27,30,0.573
10159,Electronics,221,InStore,2025-10-06,34,0.669
10104,Apparel,117,Pickup,2025-12-01,27,0.795
10091,Grocery,122,Pickup,2025-11-10,33,0.717
10125,Beauty,147,Online,2025-11-03,31,0.804
10159,Apparel,191,InStore,2025-11-17,36,0.959
10133,Beauty,103,Pickup,2025-11-17,34,0.899
10073,Electronics,173,Online,2025-12-08,40,0.51
10017,Grocery,114,Pickup,2025-10-20,30,0.637
10151,Electronics,177,InStore,2025-10-13,30,0.69
10041,Home,141,Online,2025-10-27,32,0.69
10167,Home,204,Online,2025-12-15,32,0.708
10118,Electronics,258,Online,2025-11-17,35,0.936
